"","Cp","AICc","GCV","BIC"
"hsa05220",0,0,0,0
"hsa05222",0,0,0,0
"hsa05223",0.0671105672673585,0.0989361971054873,0.103087366214808,0.0401279680567711
"hsa05224",0,0,0,0
"hsa05225",0,0,0,0
"hsa05226",0,0,0,0
"hsa05340",0.00535913627589716,0.0200074420966827,0.0214365451035886,0
"hsa05410",0,0,0,0
"hsa05412",0,0,0,0
"hsa05414",0,0,0,0
"hsa05418",0,0,0,0
"hsa00280",0,0,0,0
"hsa00330",0,0,0,0
"hsa00480",0,0,0,0
"hsa00531",-0.103143199050809,-0.145957357147372,-0.152120001115816,-0.0807630709548785
"hsa00563",-0.0422490789598177,-0.101894837491325,-0.113823989197627,-0.000994095975525124
"hsa00601",0,0,0,0
"hsa00830",0,0,0,0
"hsa01522",0,0,0,0
"hsa01523",0,0,0,0
"hsa03022",0,0,0,0
"hsa04012",0,0,0,0
"hsa04140",0,0,0,0
"hsa04217",0,0,0,0
"hsa04340",0,0,0,0
"hsa04360",0,0,0,0
"hsa04514",0,0,0,0
"hsa04611",0,0,0,0
"hsa04620",0,0,0,0
"hsa04668",0,0,0,0
"hsa04713",-0.129275936489099,-0.129275936489099,-0.129275936489099,-0.122381219876347
"hsa04723",0,0,0,0
"hsa04726",-0.0247527901721049,-0.0247527901721049,-0.0247527901721049,-0.0247527901721049
"hsa04912",0,0,0,0
"hsa04915",0,0,0,0
"hsa04917",0,0,0,0
"hsa04925",0,0,0,0
"hsa04933",0,0,0,0
"hsa04970",0,0,0,0
"hsa05014",0,0,0,0
"hsa05020",0.0474428478298677,0.105199358231446,0.112934605160229,0.0108293457002959
"hsa05032",0,0,0,0
"hsa05130",0,0,0,0
"hsa05169",-0.216394648620484,-0.257942421155617,-0.26371294511883,-0.182348557237528
"hsa05202",-0.00894627484092551,-0.0200226151201666,-0.0230047067338084,0
"hsa05210",0,0,0,0
"hsa05217",0,0,0,0
"hsa05219",-0.151484918732028,-0.173993291090797,-0.181138806125326,-0.13397840689743
"hsa05230",0,0,0,0
"hsa00072",0,0,0,0
"hsa00230",-0.0435876417106302,-0.0435876417106302,-0.0435876417106302,-0.0435876417106302
"hsa00270",0,0,0,0
"hsa00340",0,0,0,0
"hsa00410",0,0,0,0
"hsa00510",0,0,0,0
"hsa00650",0,0,0,0
"hsa00770",0,0.0200244888625635,0.0455102019603716,0
"hsa00790",0,0,0,0
"hsa00900",0,0,0,0
"hsa00970",0,0,0,0
"hsa01210",0,0,0,0
"hsa03440",0,0,0,0
"hsa04130",0,0,0,0
"hsa04152",0,0,0,0
"hsa04211",0,0,0,0
"hsa04213",0,0,0,0
"hsa04350",0,0,0,0
"hsa04540",0,0,0,0
"hsa04612",0,0,0,0
"hsa04614",0,0,0,0
"hsa04640",0,0,0,0
"hsa04670",0,0,0,0
"hsa04672",0,0,0,0
"hsa04720",-0.0298401707945734,-0.0480037530173573,-0.0538420473032521,0
"hsa04721",0,0,0,0
"hsa04724",-0.0435876417106302,-0.0435876417106302,-0.0435876417106302,-0.0432303659589037
"hsa04727",0,0,0,0
"hsa04730",0,0,0,0
"hsa04913",0,0,0,0
"hsa04918",0,0,0,0
"hsa04923",0,0,0,0
"hsa04930",0,0,0,0
"hsa04960",0,0,0,0
"hsa04961",0,0,0,0
"hsa04973",0,0,0,0
"hsa05100",0,0,0,0
"hsa05140",0,0,0,0
"hsa05146",0,0,0,0
"hsa05150",0,0,0,0
"hsa05216",0,0,0,0
"hsa05221",0,0,0,0
"hsa05231",0,0,0,0
"hsa05310",0,0,0,0
"hsa05320",0,0,0,0
"hsa05321",0,0,0,0
"hsa05323",0,0,0,0
"hsa05330",0,0,0,0
"hsa05332",0,0,0,0
"hsa05416",0,0,0,0
"hsa00240",-0.151230565057618,-0.19155871573965,-0.197926318478918,-0.127352054785362
"hsa00564",0,0,0,0
"hsa01230",0,0,0,0
"hsa03015",0,0,0,0
"hsa03020",0,0,0,0
"hsa04136",0,0,0,0
"hsa04330",0,0,0,0
"hsa04392",0,0,0,0
"hsa04512",0,0,0,0
"hsa00030",0,0,0,0
"hsa00140",0,0,0,0
"hsa00604",0,0,0,0
"hsa03013",0,0,0,0
"hsa03018",0,0,0,0
"hsa03030",0,0,0,0
"hsa03420",0,0,0,0
"hsa03430",0,0,0,0
"hsa04064",0,0,0,0
"hsa04137",0,0,0,0
"hsa04141",0,0,0,0
"hsa04146",0,0,0,0
"hsa04714",0,0,0,0
"hsa04911",0,0,0,0
"hsa04922",0,0,0,0
"hsa04924",0,0,0,0
"hsa04927",0,0,0,0
"hsa04962",0,0,0,0
"hsa04971",0,0,0,0
"hsa04972",0,0,0,0
"hsa05030",0,0,0,0
"hsa05031",0,0,0,0
"hsa05034",0,0,0,0
"hsa05120",0,0,0,0
"hsa05131",0,0,0,0
"hsa05143",0,0,0,0
"hsa00040",0,0,0,0
"hsa00590",0,0,0,0
"hsa00600",0,0,0,0
"hsa00983",0,0,0,0
"hsa03410",0,0,0,0
"hsa04530",0,0,0,0
"hsa04950",0,0,0,0
"hsa04974",0,0,0,0
"hsa04978",0,0,0,0
"hsa00010",0,0,0,0
"hsa00020",0,0,0,0
"hsa00620",0,0,0,0
"hsa00670",0,0,0,0
"hsa03008",0,0,0,0
"hsa03060",0.726081845048423,0.831281203279857,0.850877162166104,0.656464622689377
"hsa00591",0,0,0,0
"hsa00980",0,0,0,0
"hsa00982",0,0,0,0
"hsa02010",0,0,0,0
"hsa04710",0,0,0,0
"hsa04976",0,0,0,0
"hsa05204",0,0,0,0
"hsa00520",0,0,0,0
"hsa03010",0,0,0,0
"hsa04216",0,0,0,0
"hsa04742",0,0,0,0
"hsa00534",0,0,0,0
"hsa04975",0,0,0,0
