"","Cp","AICc","GCV","BIC"
"hsa00140",0,0,0,0
"hsa00604",0,0,0,0
"hsa03013",0,0,0,0
"hsa03018",0,0,0,0
"hsa03030",0.44683938845293,0.546850668414674,0.563366292628539,0.401880189204072
"hsa03420",0,0,0,0
"hsa03430",0,0,0,0
"hsa04064",0,0,0,0
"hsa04137",0,0,0,0
"hsa04141",0,0,0,0
"hsa04146",0,0,0,0
"hsa04714",0,0,0,0
"hsa04911",0,0,0,0
"hsa04922",0,0,0,0
"hsa04924",0,0,0,0
"hsa04927",0,0,0,0
"hsa04962",0,0,0,0
"hsa04971",0,0,0,0
"hsa04972",0,0,0,0
"hsa05030",0,0,0,0
"hsa05031",0,0,0,0
"hsa05034",0,0,0,0
"hsa05120",0,0,0,0
"hsa05131",0,0,0,0
"hsa05143",0,0,0,0
"hsa00040",0,0,0,0
"hsa00590",0,0,0,0
"hsa00600",0,0,0,0
"hsa00983",0,0,0,0
"hsa03410",0,0,0,0
"hsa04530",0,0,0,0
"hsa04950",0,0,0,0
"hsa04974",0,0,0,0
"hsa04978",0,0,0,0
"hsa00010",0,0,0,0
"hsa00020",0,0,0,0
"hsa00620",0,0,0,0
"hsa00670",0,0,0,0
"hsa03008",0,0,0,0
"hsa03060",0.306008661292543,0.356168496861946,0.363911290271988,0.284800140212862
"hsa00591",0,0,0,0
"hsa00980",0,0,0,0
"hsa00982",0,0,0,0
"hsa02010",0,0,0,0
"hsa04710",0,0,0,0
"hsa04976",0,0,0,0
"hsa05204",0,0,0,0
"hsa00520",0,0,0,0
"hsa03010",0,0,0,0
"hsa04216",0,0,0,0
"hsa04742",0,0,0,0
"hsa00534",0,0,0,0
"hsa04975",0,0,0,0
