"","Cp","AICc","GCV","BIC"
"hsa05226",0,0,0,0
"hsa05340",0.0221685764922024,0.0390589204862615,0.0397626848193473,0.0123158758290014
"hsa05410",0,0,0,0
"hsa05412",0,0,0,0
"hsa05414",0,0,0,0
"hsa05418",0,0,0,0
"hsa00280",0,0,0,0
"hsa00330",0,0,0,0
"hsa00480",0,0,0,0
"hsa00531",-0.0970093461003318,-0.138125890142856,-0.140695674145514,-0.0854453180883717
"hsa00563",-0.0263144080487008,-0.0877146934956697,-0.0911258204649457,0
"hsa00601",0,0,0,0
"hsa00830",0,0,0,0
"hsa01522",0,0,0,0
"hsa01523",0,0,0,0
"hsa03022",0,0,0,0
"hsa04012",0,0,0,0
"hsa04140",0,0,0,0
"hsa04217",0,0,0,0
"hsa04340",0,0,0,0
"hsa04360",0,0,0,0
"hsa04514",0,0,0,0
"hsa04611",0,0,0,0
"hsa04620",0,0,0,0
"hsa04668",0,0,0,0
"hsa04713",-0.125194368369786,-0.126317187817049,-0.126317187817049,-0.120703090580736
"hsa04723",0,0,0,0
"hsa04726",0,0,0,0
"hsa04912",0,0,0,0
"hsa04915",0,0,0,0
"hsa04917",0,0,0,0
"hsa04925",0,0,0,0
"hsa04933",0,0,0,0
"hsa04970",0,0,0,0
"hsa05014",0,0,0,0
"hsa05020",0.100980336694909,0.17772539258304,0.181764606050837,0.0716960390533854
"hsa05032",0,0,0,0
"hsa05130",0,0,0,0
"hsa05169",-0.194904935966627,-0.238531912912645,-0.240798249377373,-0.171674987203163
"hsa05202",0,0,0,0
"hsa05210",0,0,0,0
"hsa05217",0,0,0,0
"hsa05219",-0.129844519454329,-0.148494274281102,-0.150957449446902,-0.117880525791871
"hsa05230",0,0,0,0
"hsa00072",0,0,0,0
"hsa00230",-0.0629869078111786,-0.0629869078111786,-0.0629869078111786,-0.061579379145007
"hsa00270",0,0,0,0
"hsa00340",0,0,0,0
"hsa00410",0,0,0,0
"hsa00510",0,0,0,0
"hsa00650",0,0,0,0
"hsa00770",0,0,0.00654268362476998,0
"hsa00790",0,0,0,0
"hsa00900",0,0,0,0
"hsa00970",0,0,0,0
"hsa01210",0,0,0,0
"hsa03440",0,0,0,0
"hsa04130",0,0,0,0
"hsa04152",0,0,0,0
"hsa04211",0,0,0,0
"hsa04213",0,0,0,0
"hsa04350",0,0,0,0
"hsa04540",0,0,0,0
"hsa04612",0,0,0,0
"hsa04614",0,0,0,0
"hsa04640",0,0,0,0
"hsa04670",0,0,0,0
"hsa04672",0,0,0,0
"hsa04720",-0.0109215820112956,-0.0411165440425245,-0.0430438820445179,0
"hsa04721",0,0,0,0
"hsa04724",-0.0626350256446357,-0.0626350256446357,-0.0626350256446357,-0.061579379145007
"hsa04727",0,0,0,0
"hsa04730",0,0,0,0
"hsa04913",0,0,0,0
"hsa04918",0,0,0,0
"hsa04923",0,0,0,0
"hsa04930",0,0,0,0
"hsa04960",0,0,0,0
"hsa04961",0,0,0,0
"hsa04973",0,0,0,0
"hsa05100",0,0,0,0
"hsa05140",0,0,0,0
"hsa05146",0,0,0,0
"hsa05150",0,0,0,0
"hsa05216",0,0,0,0
"hsa05221",0,0,0,0
"hsa05231",0,0,0,0
"hsa05310",0,0,0,0
"hsa05320",0,0,0,0
"hsa05321",0,0,0,0
"hsa05323",0,0,0,0
"hsa05330",0,0,0,0
"hsa05332",0,0,0,0
"hsa05416",0,0,0,0
"hsa00240",-0.205100990522526,-0.241295282967677,-0.243918057782543,-0.190413451559277
"hsa00564",0,0,0,0
"hsa01230",0,0,0,0
"hsa03015",0,0,0,0
"hsa03020",0,0,0,0
"hsa04136",0,0,0,0
"hsa04330",0,0,0,0
"hsa04392",0,0,0,0
"hsa04512",0,0,0,0
"hsa00030",0,0,0,0
"hsa00140",0,0,0,0
"hsa00604",0,0,0,0
"hsa03013",0,0,0,0
"hsa03018",0,0,0,0
"hsa03030",0,0,0,0
"hsa03420",0,0,0,0
"hsa03430",0,0,0,0
"hsa04064",0,0,0,0
"hsa04137",0,0,0,0
"hsa04141",0,0,0,0
"hsa04146",0,0,0,0
"hsa04714",0,0,0,0
"hsa04911",0,0,0,0
"hsa04922",0,0,0,0
"hsa04924",0,0,0,0
"hsa04927",0,0,0,0
"hsa04962",0,0,0,0
"hsa04971",0,0,0,0
"hsa04972",0,0,0,0
"hsa05030",0,0,0,0
"hsa05031",0,0,0,0
"hsa05034",0,0,0,0
"hsa05120",0,0,0,0
"hsa05131",0,0,0,0
"hsa05143",0,0,0,0
"hsa00040",0,0,0,0
"hsa00590",0,0,0,0
"hsa00600",0,0,0,0
"hsa00983",0,0,0,0
"hsa03410",0,0,0,0
"hsa04530",0,0,0,0
"hsa04950",0,0,0,0
"hsa04974",0,0,0,0
"hsa04978",0,0,0,0
"hsa00010",0,0,0,0
"hsa00020",0,0,0,0
"hsa00620",0,0,0,0
"hsa00670",0,0,0,0
"hsa03008",0,0,0,0
"hsa03060",0.678082960906297,0.791180938004598,0.797239758206293,0.631127104343166
"hsa00591",0,0,0,0
"hsa00980",0,0,0,0
"hsa00982",0,0,0,0
"hsa02010",0,0,0,0
"hsa04710",0,0,0,0
"hsa04976",0,0,0,0
"hsa05204",0,0,0,0
"hsa00520",0,0,0,0
"hsa03010",0,0,0,0
"hsa04216",0,0,0,0
"hsa04742",0,0,0,0
"hsa00534",0,0,0,0
"hsa04975",0,0,0,0
