"","Cp","AICc","GCV","BIC"
"hsa04217",0,0,0,0
"hsa04340",0,0,0,0
"hsa04360",0,0,0,0
"hsa04514",0,0,0,0
"hsa04611",0,0,0,0
"hsa04620",0,0,0,0
"hsa04668",0,0,0,0
"hsa04713",-0.156801169469757,-0.158562980362676,-0.158562980362676,-0.149753925898082
"hsa04723",0,0,0,0
"hsa04726",-0.071028055595528,-0.071028055595528,-0.071028055595528,-0.071028055595528
"hsa04912",0,0,0,0
"hsa04915",0,0,0,0
"hsa04917",0,0,0,0
"hsa04925",0,0,0,0
"hsa04933",0,0,0,0
"hsa04970",0,0,0,0
"hsa05014",0,0,0,0
"hsa05020",0,0.0498734623708765,0.066203711111783,0
"hsa05032",0,0,0,0
"hsa05130",0,0,0,0
"hsa05169",-0.196476326591294,-0.221318160987895,-0.225834858150913,-0.172763666485448
"hsa05202",-0.0208969402802564,-0.0282979399628472,-0.03178076334289,-0.00870705845010684
"hsa05210",0,0,0,0
"hsa05217",0,0,0,0
"hsa05219",-0.159186957592844,-0.174416689298766,-0.182756780471056,-0.142506775248263
"hsa05230",0,0,0,0
"hsa00072",0,0,0,0
"hsa00230",-0.0242730890828099,-0.0242730890828099,-0.0242730890828099,-0.0181193481885764
"hsa00270",0,0,0,0
"hsa00340",0,0,0,0
"hsa00410",0,0,0,0
"hsa00510",0,0,0,0
"hsa00650",0,0,0,0
"hsa00770",0,0.0158562980362676,0.0434580020253259,0
"hsa00790",0,0,0,0
"hsa00900",0,0,0,0
"hsa00970",0,0,0,0
"hsa01210",0,0,0,0
"hsa03440",0,0,0,0
"hsa04130",0,0,0,0
"hsa04152",0,0,0,0
"hsa04211",0,0,0,0
"hsa04213",0,0,0,0
"hsa04350",0,0,0,0
"hsa04540",0,0,0,0
"hsa04612",0,0,0,0
"hsa04614",0,0,0,0
"hsa04640",0,0,0,0
"hsa04670",0,0,0,0
"hsa04672",0,0,0,0
"hsa04720",-0.0171737464173077,-0.0438884630664531,-0.0559736920267807,0
"hsa04721",0,0,0,0
"hsa04724",-0.0239312145886858,-0.0242730890828099,-0.0242730890828099,-0.0181193481885764
"hsa04727",0,0,0,0
"hsa04730",0,0,0,0
"hsa04913",0,0,0,0
"hsa04918",0,0,0,0
"hsa04923",0,0,0,0
"hsa04930",0,0,0,0
"hsa04960",0,0,0,0
"hsa04961",0,0,0,0
"hsa04973",0,0,0,0
"hsa05100",0,0,0,0
"hsa05140",0,0,0,0
"hsa05146",0,0,0,0
"hsa05150",0,0,0,0
"hsa05216",0,0,0,0
"hsa05221",0,0,0,0
"hsa05231",0,0,0,0
"hsa05310",0,0,0,0
"hsa05320",0,0,0,0
"hsa05321",0,0,0,0
"hsa05323",0,0,0,0
"hsa05330",0,0,0,0
"hsa05332",0,0,0,0
"hsa05416",0,0,0,0
"hsa00240",-0.188429389051615,-0.224934227956203,-0.235670945281082,-0.144945683885858
"hsa00564",0,0,0,0
"hsa01230",0,0,0,0
"hsa03015",0,0,0,0
"hsa03020",0,0,0,0
"hsa04136",0,0,0,0
"hsa04330",0,0,0,0
"hsa04392",0,0,0,0
"hsa04512",0,0,0,0
"hsa00030",0,0,0,0
"hsa00140",0,0,0,0
"hsa00604",0,0,0,0
"hsa03013",0,0,0,0
"hsa03018",0,0,0,0
"hsa03030",0,0,0,0
"hsa03420",0,0,0,0
"hsa03430",0,0,0,0
"hsa04064",0,0,0,0
"hsa04137",0,0,0,0
"hsa04141",0,0,0,0
"hsa04146",0,0,0,0
"hsa04714",0,0,0,0
"hsa04911",0,0,0,0
"hsa04922",0,0,0,0
"hsa04924",0,0,0,0
"hsa04927",0,0,0,0
"hsa04962",0,0,0,0
"hsa04971",0,0,0,0
"hsa04972",0,0,0,0
"hsa05030",0,0,0,0
"hsa05031",0,0,0,0
"hsa05034",0,0,0,0
"hsa05120",0,0,0,0
"hsa05131",0,0,0,0
"hsa05143",0,0,0,0
"hsa00040",0,0,0,0
"hsa00590",0,0,0,0
"hsa00600",0,0,0,0
"hsa00983",0,0,0,0
"hsa03410",0,0,0,0
"hsa04530",0,0,0,0
"hsa04950",0,0,0,0
"hsa04974",0,0,0,0
"hsa04978",0,0,0,0
"hsa00010",0,0,0,0
"hsa00020",0,0,0,0
"hsa00620",0,0,0,0
"hsa00670",0,0,0,0
"hsa03008",0,0,0,0
"hsa03060",0.768155267921998,0.85391506838178,0.878643354403925,0.686078403678279
"hsa00591",0,0,0,0
"hsa00980",0,0,0,0
"hsa00982",0,0,0,0
"hsa02010",0,0,0,0
"hsa04710",0,0,0,0
"hsa04976",0,0,0,0
"hsa05204",0,0,0,0
"hsa00520",0,0,0,0
"hsa03010",0,0,0,0
"hsa04216",0,0,0,0
"hsa04742",0,0,0,0
"hsa00534",0,0,0,0
"hsa04975",0,0,0,0
