"","Cp","AICc","GCV","BIC"
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"BT20_BREAST",0,0,0,0
"BT474_BREAST",0,0,0,0
"BT549_BREAST",0.271604401457045,0.271604401457045,0.271604401457045,0
"BXPC3_PANCREAS",0.111823703556757,0.111823703556757,0.111823703556757,0.111823703556757
"C2BBE1_LARGE_INTESTINE",-1.56552522301106,-1.72207774531217,-1.72207774531217,0
"C32_SKIN",1.93516103789551,2.07338682631662,2.07338682631662,0.276451576842216
"C3A_LIVER",3.31156652165514,3.31156652165514,3.31156652165514,1.56863677341559
"CAKI2_KIDNEY",-0.91487074386103,-0.91487074386103,-0.91487074386103,-0.522783282206303
"CAL12T_LUNG",0,0,0,0
"CAL27_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"CAL78_BONE",0.499064421216786,0.499064421216786,0.499064421216786,0
"CAL851_BREAST",0.221652455056429,0.221652455056429,0.221652455056429,0
"CALU1_LUNG",0,0,0,0
"CALU3_LUNG",-0.784068427546874,-0.784068427546874,-0.784068427546874,0
"CALU6_LUNG",-0.536322978244811,-0.715097304326415,-0.715097304326415,0
"CAMA1_BREAST",0,0,0,0
"CAPAN2_PANCREAS",0,0,0,0
"CAS1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"CCK81_LARGE_INTESTINE",0,0,0,0
"CHL1_SKIN",0,0,0,0
"CHP212_AUTONOMIC_GANGLIA",1.91422015420769,2.07373850039166,2.07373850039166,0.478555038551923
"CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.699064752581566,-0.699064752581566,-0.699064752581566,0
"COLO201_LARGE_INTESTINE",0.571011885964675,0.713764857455844,0.713764857455844,0.285505942982338
"COLO205_LARGE_INTESTINE",1.84166204483964,1.84166204483964,1.84166204483964,0.920831022419821
"COLO320_LARGE_INTESTINE",-2.86704261866751,-3.10596283688981,-3.10596283688981,0
"COLO678_LARGE_INTESTINE",0.771383590177663,0.771383590177663,0.771383590177663,0
"COLO679_SKIN",0,0,0,0
"COLO741_SKIN",-1.18562019524478,-1.18562019524478,-1.18562019524478,0
"CORL105_LUNG",-1.18062421880655,-1.18062421880655,-1.18062421880655,0
"CORL23_LUNG",-0.433783053772893,-0.433783053772893,-0.433783053772893,0
"COV318_OVARY",-1.3838467479422,-1.3838467479422,-1.3838467479422,-1.3838467479422
"COV504_OVARY",0,0,0,0
"DAOY_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DBTRG05MG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.60576518107577,1.60576518107577,1.60576518107577,1.07051012071718
"DETROIT562_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"DKMG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DMS114_LUNG",-0.91685991720019,-0.91685991720019,-0.91685991720019,-0.183371983440038
"DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"DU145_PROSTATE",0,0.145404113618333,0.145404113618333,0
"DV90_LUNG",1.28594471308229,1.28594471308229,1.28594471308229,1.12520162394701
"EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.599904236858913,-0.599904236858913,-0.599904236858913,0
"EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.962931475303206,-0.962931475303206,-0.962931475303206,-0.240732868825801
"EBC1_LUNG",0,0,0,0
"EFE184_ENDOMETRIUM",-1.45321099138899,-1.45321099138899,-1.45321099138899,-1.18899081113644
"EFM19_BREAST",0.178827046780985,0.178827046780985,0.178827046780985,0
"EFO21_OVARY",-1.10517654473288,-1.10517654473288,-1.10517654473288,-0.473647090599805
"EFO27_OVARY",0,-0.141032042783765,-0.141032042783765,0
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"EN_ENDOMETRIUM",-1.90558611343805,-1.90558611343805,-1.90558611343805,-0.211731790382006
"ES2_OVARY",0,0,0,0
"ESS1_ENDOMETRIUM",0.135516176794056,0.135516176794056,0.135516176794056,0
"F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"FADU_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"FU97_STOMACH",1.40386571112928,1.40386571112928,1.40386571112928,0
"FUOV1_OVARY",-1.22446295249706,-1.22446295249706,-1.22446295249706,-1.04953967356891
"G361_SKIN",-0.158318154239229,-0.158318154239229,-0.158318154239229,0
"G401_SOFT_TISSUE",1.7848836410629,1.98320404562545,1.98320404562545,0
"G402_SOFT_TISSUE",0.423610928377896,0.423610928377896,0.423610928377896,0
"GAMG_CENTRAL_NERVOUS_SYSTEM",-0.126470408785196,-0.126470408785196,-0.126470408785196,0
"GB1_CENTRAL_NERVOUS_SYSTEM",-0.90717346104999,-1.05836903789165,-1.05836903789165,0
"GCIY_STOMACH",-1.37449844053743,-1.37449844053743,-1.37449844053743,-0.687249220268714
"GCT_SOFT_TISSUE",0,0,0,0
"GI1_CENTRAL_NERVOUS_SYSTEM",0.143115289072501,0.143115289072501,0.143115289072501,0
"GMS10_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"H4_CENTRAL_NERVOUS_SYSTEM",0.41281237282384,0.41281237282384,0.41281237282384,0
"HARA_LUNG",0,0,0,0
"HCC1187_BREAST",-1.73446014292557,-1.92717793658397,-1.92717793658397,-0.192717793658397
"HCC1395_BREAST",0,0,0,0
"HCC15_LUNG",0,0,0,0
"HCC1569_BREAST",-0.570944796181643,-0.570944796181643,-0.570944796181643,0
"HCC1806_BREAST",0.908824945233969,0.908824945233969,0.908824945233969,0
"HCC1954_BREAST",0,0,0,0
"HCC2935_LUNG",0.522334516460693,0.522334516460693,0.522334516460693,0
"HCC4006_LUNG",0,0,0,0
"HCC44_LUNG",0.942772878910605,0.942772878910605,0.942772878910605,0.134681839844372
"HCC70_BREAST",0,0,0,0
"HCC78_LUNG",-0.273338865600629,-0.410008298400944,-0.410008298400944,0
"HCC827_LUNG",-0.68404359573468,-0.68404359573468,-0.68404359573468,-0.136808719146936
"HCT116_LARGE_INTESTINE",0.343178338041489,0.343178338041489,0.343178338041489,0
"HCT15_LARGE_INTESTINE",-0.354537403145855,-0.354537403145855,-0.354537403145855,0
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HDQP1_BREAST",1.11865028321282,1.24294475912536,1.24294475912536,0
"HEC151_ENDOMETRIUM",0.524809591645238,0.524809591645238,0.524809591645238,0
"HEC1A_ENDOMETRIUM",-0.15910755316306,-0.15910755316306,-0.15910755316306,0
"HEC1B_ENDOMETRIUM",0,0,0,0
"HEC251_ENDOMETRIUM",-0.166403262586499,-0.166403262586499,-0.166403262586499,-0.166403262586499
"HEC265_ENDOMETRIUM",0,0,0,0
"HEC59_ENDOMETRIUM",-0.389215171182438,-0.389215171182438,-0.389215171182438,-0.389215171182438
"HEC6_ENDOMETRIUM",-0.750643140431877,-0.750643140431877,-0.750643140431877,0
"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.60115931472986,-1.60115931472986,-1.60115931472986,-0.200144914341232
"HEP3B217_LIVER",0.546631795470855,0.546631795470855,0.546631795470855,0
"HEPG2_LIVER",2.96233896350113,2.96233896350113,2.96233896350113,1.66631566696939
"HEYA8_OVARY",0,0,0,0
"HGC27_STOMACH",0.398629045339041,0.398629045339041,0.398629045339041,0.398629045339041
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.97835593887261,-1.97835593887261,-1.97835593887261,0
"HLE_LIVER",-0.981074717742211,-0.981074717742211,-0.981074717742211,-0.28030706221206
"HLF_LIVER",-0.133522800344884,-0.133522800344884,-0.133522800344884,0
"HMC18_BREAST",0,0,0,0
"HMCB_SKIN",0,0,0,0
"HOS_BONE",0,0,0,0
"HPAC_PANCREAS",0.126924034579213,0.126924034579213,0.126924034579213,0.126924034579213
"HPAFII_PANCREAS",0,0,0,0
"HS229T_LUNG",0.336017865416378,0.336017865416378,0.336017865416378,0
"HS294T_SKIN",0,0,0,0
"HS578T_BREAST",0,0,0,0
"HS683_CENTRAL_NERVOUS_SYSTEM",0.113050947710439,0.113050947710439,0.113050947710439,0
"HS695T_SKIN",0,0,0,0
"HS729_SOFT_TISSUE",0.11775364426421,0.11775364426421,0.11775364426421,0
"HS739T_BREAST",0,0,0,0
"HS746T_STOMACH",0,0,0,0
"HS766T_PANCREAS",-0.532063171794206,-0.532063171794206,-0.532063171794206,0
"HS840T_UPPER_AERODIGESTIVE_TRACT",0.42148772043479,0.42148772043479,0.42148772043479,0.210743860217395
"HS852T_SKIN",1.43306267266646,1.43306267266646,1.43306267266646,0.143306267266646
"HS895T_SKIN",0,0,0,0
"HS936T_SKIN",0,0,0,0
"HS939T_SKIN",0.621687617880431,0.621687617880431,0.621687617880431,0
"HS944T_SKIN",0,0,0,0
"HSC2_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HT1080_SOFT_TISSUE",0,0,0,0
"HT1197_URINARY_TRACT",-1.10846421409922,-1.10846421409922,-1.10846421409922,-0.138558026762402
"HT1376_URINARY_TRACT",0,0,0,0
"HT144_SKIN",0.388585591337143,0.388585591337143,0.388585591337143,0
"HT29_LARGE_INTESTINE",0.965326252652053,1.10323000303092,1.10323000303092,0.275807500757729
"HUCCT1_BILIARY_TRACT",0,0,0,0
"HUH1_LIVER",0,0,0,0
"HUPT3_PANCREAS",-0.12890727006095,-0.12890727006095,-0.12890727006095,0
"HUPT4_PANCREAS",0.238472368263804,0.238472368263804,0.238472368263804,0
"HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"IALM_LUNG",-2.10692092113731,-2.25741527264712,-2.25741527264712,0
"IGR37_SKIN",-0.985879791579176,-0.985879791579176,-0.985879791579176,0
"IGR39_SKIN",-0.386316642648455,-0.386316642648455,-0.386316642648455,0
"IGROV1_OVARY",0,0,0,0
"IM95_STOMACH",1.34148282394727,1.34148282394727,1.34148282394727,1.07318625915782
"IMR32_AUTONOMIC_GANGLIA",-0.156556249419859,-0.313112498839717,-0.313112498839717,0
"IPC298_SKIN",0,0,0,0
"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM",1.61345952148315,1.61345952148315,1.61345952148315,0
"ISTMES1_PLEURA",-0.825145148459353,-0.825145148459353,-0.825145148459353,0
"ISTMES2_PLEURA",0,0,0,0
"J82_URINARY_TRACT",0,0,0,0
"JHH2_LIVER",-1.29413040806467,-1.29413040806467,-1.29413040806467,0
"JHH4_LIVER",-2.65212070124783,-2.65212070124783,-2.65212070124783,-0.589360155832852
"JHH5_LIVER",0.504224622308308,0.504224622308308,0.504224622308308,0.168074874102769
"JHH6_LIVER",-1.29614973136191,-1.29614973136191,-1.29614973136191,0
"JHH7_LIVER",0,0,0,0
"JHOS2_OVARY",-0.395021227878875,-0.395021227878875,-0.395021227878875,-0.395021227878875
"JHOS4_OVARY",-0.150752551432529,-0.150752551432529,-0.150752551432529,-0.150752551432529
"JHUEM2_ENDOMETRIUM",2.47758374857664,2.47758374857664,2.47758374857664,1.14350019165076
"JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.275251131179401,-0.275251131179401,-0.275251131179401,0
"JMSU1_URINARY_TRACT",2.46936047849437,2.62369550840027,2.62369550840027,0.463005089717694
"JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.18732502020685,1.18732502020685,1.18732502020685,0
"K029AX_SKIN",-1.21106801076419,-1.21106801076419,-1.21106801076419,0
"KALS1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,-0.222136889857564,-0.222136889857564,0.222136889857564
"KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.128705284362049,-0.128705284362049,-0.128705284362049,0
"KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.65492948156297,1.65492948156297,1.65492948156297,0
"KCIMOH1_PANCREAS",0,0,0,0
"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",2.00111649025859,2.00111649025859,2.00111649025859,0.444692553390798
"KE39_STOMACH",-0.638214527159842,-0.797768158949802,-0.797768158949802,0
"KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KELLY_AUTONOMIC_GANGLIA",0,0,0,0
"KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.32615719800773,-1.32615719800773,-1.32615719800773,-0.165769649750966
"KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KLE_ENDOMETRIUM",-0.714733877790648,-0.714733877790648,-0.714733877790648,-0.714733877790648
"KMBC2_URINARY_TRACT",0.601607250555492,0.72192870066659,0.72192870066659,0
"KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMRC1_KIDNEY",0,0,0,0
"KMRC2_KIDNEY",-0.967321241904141,-0.967321241904141,-0.967321241904141,-0.276377497686898
"KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.17195117149819,3.41594741545959,3.41594741545959,0
"KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0.174197492966262,0.174197492966262,0
"KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KNS42_CENTRAL_NERVOUS_SYSTEM",-0.322824218970909,-0.322824218970909,-0.322824218970909,0
"KNS60_CENTRAL_NERVOUS_SYSTEM",0.254549216935424,0.254549216935424,0.254549216935424,0
"KNS62_LUNG",0,0,0,0
"KNS81_CENTRAL_NERVOUS_SYSTEM",-0.118951150718686,-0.118951150718686,-0.118951150718686,0
"KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.327349744007933,-0.327349744007933,-0.327349744007933,0
"KP2_PANCREAS",0,0,0,0
"KP3_PANCREAS",-1.17104612326061,-1.17104612326061,-1.17104612326061,0
"KP4_PANCREAS",0,0.190589834311154,0.190589834311154,0
"KPNSI9S_AUTONOMIC_GANGLIA",0.667768454868772,0.667768454868772,0.667768454868772,0
"KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KURAMOCHI_OVARY",0,-0.161159060446528,-0.161159060446528,0
"KYM1_SOFT_TISSUE",1.73598630251174,1.73598630251174,1.73598630251174,0.867993151255869
"KYSE140_OESOPHAGUS",-0.640402506982596,-0.640402506982596,-0.640402506982596,0
"KYSE150_OESOPHAGUS",0,0,0,0
"KYSE180_OESOPHAGUS",0.150381512216482,0.150381512216482,0.150381512216482,0
"KYSE30_OESOPHAGUS",0,0,0,0
"KYSE410_OESOPHAGUS",0,0,0,0
"KYSE450_OESOPHAGUS",-1.03238785138635,-1.03238785138635,-1.03238785138635,0
"KYSE510_OESOPHAGUS",0.140831341271463,0.140831341271463,0.140831341271463,0
"KYSE520_OESOPHAGUS",0.25892846664164,0.25892846664164,0.25892846664164,0
"KYSE70_OESOPHAGUS",-0.583550322410425,-0.583550322410425,-0.583550322410425,0
"L33_PANCREAS",0,0,0,0
"L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.28100295997582,1.28100295997582,1.28100295997582,0.183000422853689
"L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.414724192504942,-0.414724192504942,-0.414724192504942,0
"LC1SQSF_LUNG",-0.174977565326195,-0.174977565326195,-0.174977565326195,0
"LCLC103H_LUNG",-0.134972938077544,-0.134972938077544,-0.134972938077544,0
"LN18_CENTRAL_NERVOUS_SYSTEM",0.763060807795148,0.763060807795148,0.763060807795148,0
"LN229_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"LOUNH91_LUNG",-0.531190722145639,-0.531190722145639,-0.531190722145639,0
"LOXIMVI_SKIN",0.59859457724484,0.59859457724484,0.59859457724484,0.44894593293363
"LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.416112100622491,-0.416112100622491,-0.416112100622491,0
"LS123_LARGE_INTESTINE",-0.902278833550337,-0.902278833550337,-0.902278833550337,0
"LS411N_LARGE_INTESTINE",0.47145619267781,0.47145619267781,0.47145619267781,0.47145619267781
"LS513_LARGE_INTESTINE",0.285294686113218,0.285294686113218,0.285294686113218,0.285294686113218
"LU99_LUNG",1.49721891235904,1.66357656928783,1.66357656928783,0
"LUDLU1_LUNG",0.409370869356802,0.409370869356802,0.409370869356802,0
"MALME3M_SKIN",0,0,0,0
"MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MCAS_OVARY",0,0,0,0
"MCF7_BREAST",-1.45812308306029,-1.45812308306029,-1.45812308306029,0
"MDAMB157_BREAST",-2.23032160028859,-2.23032160028859,-2.23032160028859,-0.297376213371812
"MDAMB175VII_BREAST",0,0,0,0
"MDAMB415_BREAST",0,0,0,0
"MDAMB435S_SKIN",-0.152633127378988,-0.152633127378988,-0.152633127378988,0
"MDAMB436_BREAST",0,0,0,0
"MDAMB453_BREAST",3.04841215422053,3.23893791385931,3.23893791385931,0.381051519277567
"MDAMB468_BREAST",0,0,0,0
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.62775464839623,-1.62775464839623,-1.62775464839623,-0.465072756684638
"MELHO_SKIN",-0.337622629537198,-0.337622629537198,-0.337622629537198,0
"MESSA_SOFT_TISSUE",2.22513097395292,2.22513097395292,2.22513097395292,2.00261787655763
"MEWO_SKIN",-0.835336500869348,-0.835336500869348,-0.835336500869348,0
"MFE280_ENDOMETRIUM",0,0.187280676931986,0.187280676931986,-0.374561353863971
"MFE296_ENDOMETRIUM",1.81302929425553,1.81302929425553,1.81302929425553,0.402895398723452
"MFE319_ENDOMETRIUM",-0.497494019854073,-0.497494019854073,-0.497494019854073,-0.165831339951358
"MG63_BONE",0,0,0,0
"MHHES1_BONE",1.54933823092914,1.74300550979528,1.74300550979528,0.387334557732284
"MIAPACA2_PANCREAS",0.60036207172297,0.60036207172297,0.60036207172297,0.200120690574323
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.522616675770299,0.522616675770299,0.522616675770299,0
"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.733427840316194,0.733427840316194,0.733427840316194,0
"MKN45_STOMACH",0.908063662281087,1.0594076059946,1.0594076059946,0.302687887427029
"MKN7_STOMACH",-0.637603653207559,-0.637603653207559,-0.637603653207559,0
"MKN74_STOMACH",0,0,0,0
"MOGGCCM_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.14106368443452,1.14106368443452,1.14106368443452,0.912850947547616
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.54054298425335,0.54054298425335,0.54054298425335,0.180180994751117
"MORCPR_LUNG",0.171912340873378,0.171912340873378,0.171912340873378,0
"MPP89_PLEURA",0,0,0,0
"MSTO211H_PLEURA",0,0,0,0
"NCIH1048_LUNG",0.905221327656854,1.13152665957107,1.13152665957107,0
"NCIH1092_LUNG",-1.2092118530375,-1.2092118530375,-1.2092118530375,-1.2092118530375
"NCIH1155_LUNG",0.990225702418204,0.990225702418204,0.990225702418204,0
"NCIH1184_LUNG",-0.338958972320807,-0.338958972320807,-0.338958972320807,-0.338958972320807
"NCIH1299_LUNG",0,0,0,0
"NCIH1339_LUNG",2.33825888026345,2.33825888026345,2.33825888026345,0.46765177605269
"NCIH1341_LUNG",2.86118431379366,2.86118431379366,2.86118431379366,0
"NCIH1355_LUNG",-0.145262476266212,-0.145262476266212,-0.145262476266212,0
"NCIH1373_LUNG",0,0,0,0
"NCIH1563_LUNG",0,-0.139709407870423,-0.139709407870423,0
"NCIH1568_LUNG",-0.886073763605063,-0.886073763605063,-0.886073763605063,-0.147678960600844
"NCIH1573_LUNG",0,0,0,0
"NCIH1581_LUNG",-0.774919990819236,-0.774919990819236,-0.774919990819236,0
"NCIH1648_LUNG",0,-0.11893712352575,-0.11893712352575,0
"NCIH1650_LUNG",0,0,0,0
"NCIH1651_LUNG",-0.901859623203903,-0.901859623203903,-0.901859623203903,0
"NCIH1666_LUNG",0.747589613720405,0.747589613720405,0.747589613720405,0
"NCIH1693_LUNG",-1.11258533631245,-1.11258533631245,-1.11258533631245,-1.11258533631245
"NCIH1694_LUNG",-2.00836900495137,-2.00836900495137,-2.00836900495137,-0.912895002250623
"NCIH1703_LUNG",1.06520071431671,1.06520071431671,1.06520071431671,0
"NCIH1792_LUNG",0.280937549898887,0.280937549898887,0.280937549898887,0.140468774949444
"NCIH1793_LUNG",-1.71380008409122,-1.85661675776549,-1.85661675776549,-0.142816673674269
"NCIH1869_LUNG",0,0,0,0
"NCIH1915_LUNG",1.45009741605061,1.45009741605061,1.45009741605061,0
"NCIH1944_LUNG",0.474800873476679,0.474800873476679,0.474800873476679,0
"NCIH1975_LUNG",0,0,0,0
"NCIH2009_LUNG",0,0,0,0
"NCIH2023_LUNG",0,0,0,0
"NCIH2030_LUNG",0,0,0,0
"NCIH2052_PLEURA",0,0,0,0
"NCIH2085_LUNG",-0.684743329270043,-0.684743329270043,-0.684743329270043,-0.410845997562026
"NCIH2087_LUNG",-0.576962153927321,-0.576962153927321,-0.576962153927321,0
"NCIH211_LUNG",-1.25687139762755,-1.25687139762755,-1.25687139762755,-1.00549711810204
"NCIH2122_LUNG",1.43133493003619,1.43133493003619,1.43133493003619,0.390364071828051
"NCIH2170_LUNG",0.337113090192887,0.337113090192887,0.337113090192887,0
"NCIH2172_LUNG",-1.13656426532325,-1.13656426532325,-1.13656426532325,0
"NCIH2228_LUNG",0,0,0,0
"NCIH226_LUNG",0,0,0,0
"NCIH2286_LUNG",2.57249650257181,2.57249650257181,2.57249650257181,0
"NCIH23_LUNG",0.342338376966393,0.342338376966393,0.342338376966393,0
"NCIH2444_LUNG",-0.238404205341815,-0.357606308012723,-0.357606308012723,0
"NCIH2452_PLEURA",0,0,0,0
"NCIH28_PLEURA",-0.882977828165932,-0.882977828165932,-0.882977828165932,-0.882977828165932
"NCIH322_LUNG",0,0,0,0
"NCIH3255_LUNG",0,0,0,0
"NCIH358_LUNG",0,0,0,0
"NCIH441_LUNG",-0.410104451140979,-0.410104451140979,-0.410104451140979,0
"NCIH460_LUNG",0.34092446030367,0.34092446030367,0.34092446030367,0
"NCIH520_LUNG",-0.895918104937397,-0.895918104937397,-0.895918104937397,0
"NCIH522_LUNG",0,0,0,0
"NCIH647_LUNG",0.133075929108523,0.133075929108523,0.133075929108523,0
"NCIH650_LUNG",0,0,0,0
"NCIH661_LUNG",-1.72914892082417,-1.72914892082417,-1.72914892082417,-0.157195356438561
"NCIH727_LUNG",-1.53147667622574,-1.70164075136193,-1.70164075136193,0
"NCIH747_LARGE_INTESTINE",-0.131018861354998,-0.131018861354998,-0.131018861354998,0
"NCIH810_LUNG",-1.25256456914347,-1.25256456914347,-1.25256456914347,-1.04380380761956
"NCIN87_STOMACH",1.9428269674145,2.08160032222982,2.08160032222982,0.832640128891927
"NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"NIHOVCAR3_OVARY",-0.305771858665901,-0.305771858665901,-0.305771858665901,-0.305771858665901
"NUGC3_STOMACH",0,0,0,0
"NUGC4_STOMACH",1.12251472153635,1.26282906172839,1.26282906172839,0.280628680384086
"OC314_OVARY",-0.167480060662597,-0.167480060662597,-0.167480060662597,-0.167480060662597
"OC315_OVARY",0,0,0,0
"OC316_OVARY",-0.167539629576187,-0.167539629576187,-0.167539629576187,-0.167539629576187
"OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.654445789365434,0.654445789365434,0.654445789365434,0.163611447341358
"OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.528887239963603,-0.528887239963603,-0.528887239963603,-0.264443619981801
"OCUM1_STOMACH",0.666276531716112,0.666276531716112,0.666276531716112,0.666276531716112
"OE33_OESOPHAGUS",0,0,0,0
"ONCODG1_OVARY",-0.327879246398636,-0.327879246398636,-0.327879246398636,-0.327879246398636
"ONS76_CENTRAL_NERVOUS_SYSTEM",-1.65789023760035,-1.65789023760035,-1.65789023760035,0
"OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OV90_OVARY",0.696865156359198,0.871081445448998,0.871081445448998,0
