"","Cp","AICc","GCV","BIC"
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"BT20_BREAST",-1.2134202260282,-1.2134202260282,-1.2134202260282,0
"BT474_BREAST",-0.579862608502077,-0.579862608502077,-0.579862608502077,0
"BT549_BREAST",0.286467313545593,0.286467313545593,0.286467313545593,0
"BXPC3_PANCREAS",0.116512713848478,0.116512713848478,0.116512713848478,0.116512713848478
"C2BBE1_LARGE_INTESTINE",-1.81108706343724,-1.81108706343724,-1.81108706343724,0
"C32_SKIN",1.89045234422303,1.89045234422303,1.89045234422303,0.290838822188158
"C3A_LIVER",3.64057053345755,3.64057053345755,3.64057053345755,1.6382567400559
"CAKI2_KIDNEY",-1.10807919136106,-1.10807919136106,-1.10807919136106,-0.554039595680532
"CAL12T_LUNG",0,0,0,0
"CAL27_UPPER_AERODIGESTIVE_TRACT",0.122467839054594,0.122467839054594,0.122467839054594,0
"CAL78_BONE",0.912236163421748,0.912236163421748,0.912236163421748,0
"CAL851_BREAST",0.232541603405622,0.232541603405622,0.232541603405622,0
"CALU1_LUNG",0,0,0,0
"CALU3_LUNG",-0.552409320715445,-0.552409320715445,-0.552409320715445,0
"CALU6_LUNG",-1.13701810314995,-1.13701810314995,-1.13701810314995,0
"CAMA1_BREAST",0,0,0,0
"CAPAN2_PANCREAS",0,0,0,0
"CAS1_CENTRAL_NERVOUS_SYSTEM",-0.248412971148559,-0.248412971148559,-0.248412971148559,0
"CCK81_LARGE_INTESTINE",0,0,0,0
"CHL1_SKIN",0,0,0,0
"CHP212_AUTONOMIC_GANGLIA",2.38889784217017,2.38889784217017,2.38889784217017,0.511906680465036
"CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.526632000806532,-0.526632000806532,-0.526632000806532,0
"COLO201_LARGE_INTESTINE",0.742745605693069,0.742745605693069,0.742745605693069,0.297098242277227
"COLO205_LARGE_INTESTINE",1.73925193135647,1.73925193135647,1.73925193135647,0.632455247765989
"COLO320_LARGE_INTESTINE",-2.40698824601882,-2.40698824601882,-2.40698824601882,0
"COLO678_LARGE_INTESTINE",0.647727577879668,0.647727577879668,0.647727577879668,0
"COLO679_SKIN",0,0,0,0
"COLO741_SKIN",-1.06005978253648,-1.06005978253648,-1.06005978253648,0
"CORL105_LUNG",0,0,0,0
"CORL23_LUNG",-0.757983276582682,-0.757983276582682,-0.757983276582682,0
"COV318_OVARY",-1.48175425337183,-1.48175425337183,-1.48175425337183,-1.48175425337183
"COV504_OVARY",0,0,0,0
"DAOY_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DBTRG05MG_CENTRAL_NERVOUS_SYSTEM",-0.125760657645045,-0.125760657645045,-0.125760657645045,0
"DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",2.74727206486515,2.74727206486515,2.74727206486515,2.24776805307149
"DETROIT562_UPPER_AERODIGESTIVE_TRACT",-0.126926154569972,-0.126926154569972,-0.126926154569972,0
"DKMG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DMS114_LUNG",-1.51653280454078,-1.51653280454078,-1.51653280454078,-0.379133201135195
"DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"DU145_PROSTATE",0.154282219253301,0.154282219253301,0.154282219253301,0
"DV90_LUNG",1.21461770614944,1.21461770614944,1.21461770614944,0.867584075821028
"EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.638388913485923,-0.638388913485923,-0.638388913485923,0
"EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.15292044377617,-1.15292044377617,-1.15292044377617,-0.384306814592057
"EBC1_LUNG",0,0,0,0
"EFE184_ENDOMETRIUM",-1.2612093937221,-1.2612093937221,-1.2612093937221,-1.12107501664187
"EFM19_BREAST",0,0,0,0
"EFO21_OVARY",-1.15039574058369,-1.15039574058369,-1.15039574058369,-0.657368994619251
"EFO27_OVARY",-0.148888193794014,-0.148888193794014,-0.148888193794014,0
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.714452350312739,0.714452350312739,0.714452350312739,0
"EN_ENDOMETRIUM",-1.97512483434568,-1.97512483434568,-1.97512483434568,-0.219458314927298
"ES2_OVARY",0,0,0,0
"ESS1_ENDOMETRIUM",0.439737244890404,0.439737244890404,0.439737244890404,0
"F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"FADU_UPPER_AERODIGESTIVE_TRACT",0.320411830652883,0.320411830652883,0.320411830652883,0
"FU97_STOMACH",1.25118417981642,1.25118417981642,1.25118417981642,0
"FUOV1_OVARY",-1.4945923375624,-1.4945923375624,-1.4945923375624,-1.3077682953671
"G361_SKIN",-0.330841542127516,-0.330841542127516,-0.330841542127516,0
"G401_SOFT_TISSUE",1.42530860218796,1.42530860218796,1.42530860218796,0
"G402_SOFT_TISSUE",2.09407732700306,2.09407732700306,2.09407732700306,0.628223198100917
"GAMG_CENTRAL_NERVOUS_SYSTEM",-0.133883483854351,-0.133883483854351,-0.133883483854351,0
"GB1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GCIY_STOMACH",-1.8335292979203,-1.8335292979203,-1.8335292979203,-0.916764648960149
"GCT_SOFT_TISSUE",0,0,0,0
"GI1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GMS10_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"H4_CENTRAL_NERVOUS_SYSTEM",0.4365044916471,0.4365044916471,0.4365044916471,0
"HARA_LUNG",0,0,0,0
"HCC1187_BREAST",-2.04072605798987,-2.04072605798987,-2.04072605798987,0
"HCC1395_BREAST",-1.00367110393743,-1.00367110393743,-1.00367110393743,0
"HCC15_LUNG",0,0,0,0
"HCC1569_BREAST",-0.797411924490016,-0.797411924490016,-0.797411924490016,0
"HCC1806_BREAST",0.681889265869788,0.681889265869788,0.681889265869788,0
"HCC1954_BREAST",0,0,0,0
"HCC2935_LUNG",0.410142077708808,0.410142077708808,0.410142077708808,0
"HCC4006_LUNG",0,0,0,0
"HCC44_LUNG",0.996392471050254,0.996392471050254,0.996392471050254,0
"HCC70_BREAST",0,0,0,0
"HCC78_LUNG",-0.429397819713005,-0.429397819713005,-0.429397819713005,0
"HCC827_LUNG",-0.434224805185899,-0.434224805185899,-0.434224805185899,0
"HCT116_LARGE_INTESTINE",0,0,0,0
"HCT15_LARGE_INTESTINE",-0.366100876180697,-0.366100876180697,-0.366100876180697,0
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HDQP1_BREAST",1.04999231106479,1.04999231106479,1.04999231106479,0
"HEC151_ENDOMETRIUM",0.562031039614912,0.562031039614912,0.562031039614912,0
"HEC1A_ENDOMETRIUM",0,0,0,0
"HEC1B_ENDOMETRIUM",0,0,0,0
"HEC251_ENDOMETRIUM",0.180145714367797,0.180145714367797,0.180145714367797,0
"HEC265_ENDOMETRIUM",0.308943338179103,0.308943338179103,0.308943338179103,0
"HEC59_ENDOMETRIUM",-0.415619971656878,-0.415619971656878,-0.415619971656878,-0.415619971656878
"HEC6_ENDOMETRIUM",-0.980435494058732,-0.980435494058732,-0.980435494058732,0
"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.98964540742734,-1.98964540742734,-1.98964540742734,0
"HEP3B217_LIVER",0.387396764384224,0.387396764384224,0.387396764384224,0
"HEPG2_LIVER",3.09991119050415,3.09991119050415,3.09991119050415,1.74370004465858
"HEYA8_OVARY",0,0,0,0
"HGC27_STOMACH",0.205788316598181,0.205788316598181,0.205788316598181,0.205788316598181
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HLE_LIVER",-1.04527003729638,-1.04527003729638,-1.04527003729638,-0.29864858208468
"HLF_LIVER",0,0,0,0
"HMC18_BREAST",0,0,0,0
"HMCB_SKIN",1.292180802018,1.292180802018,1.292180802018,0
"HOS_BONE",0,0,0,0
"HPAC_PANCREAS",0.265448339015554,0.265448339015554,0.265448339015554,0.265448339015554
"HPAFII_PANCREAS",0,0,0,0
"HS229T_LUNG",0.236927954867286,0.236927954867286,0.236927954867286,0
"HS294T_SKIN",0,0,0,0
"HS578T_BREAST",0,0,0,0
"HS683_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"HS695T_SKIN",0,0,0,0
"HS729_SOFT_TISSUE",0.12464598578731,0.12464598578731,0.12464598578731,0
"HS739T_BREAST",0,0,0,0
"HS746T_STOMACH",0,0,0,0
"HS766T_PANCREAS",-0.280579743191013,-0.280579743191013,-0.280579743191013,0
"HS840T_UPPER_AERODIGESTIVE_TRACT",0.332430063243279,0.332430063243279,0.332430063243279,0
"HS852T_SKIN",1.96805239838244,1.96805239838244,1.96805239838244,0.454165938088256
"HS895T_SKIN",0,0,0,0
"HS936T_SKIN",0,0,0,0
"HS939T_SKIN",0.653360816452911,0.653360816452911,0.653360816452911,0
"HS944T_SKIN",0,0,0,0
"HSC2_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HT1080_SOFT_TISSUE",0.149382833539681,0.149382833539681,0.149382833539681,0
"HT1197_URINARY_TRACT",-1.02407410019934,-1.02407410019934,-1.02407410019934,0
"HT1376_URINARY_TRACT",0,0,0,0
"HT144_SKIN",0.135915780561442,0.135915780561442,0.135915780561442,0
"HT29_LARGE_INTESTINE",0.857798394293804,0.857798394293804,0.857798394293804,0
"HUCCT1_BILIARY_TRACT",0,0,0,0
"HUH1_LIVER",0,0,0,0
"HUPT3_PANCREAS",-0.680707456418815,-0.680707456418815,-0.680707456418815,0
"HUPT4_PANCREAS",0.124595476735396,0.124595476735396,0.124595476735396,0
"HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"IALM_LUNG",-2.42056130415208,-2.42056130415208,-2.42056130415208,-0.161370753610139
"IGR37_SKIN",-1.5026708689315,-1.5026708689315,-1.5026708689315,0
"IGR39_SKIN",-0.405810488260568,-0.405810488260568,-0.405810488260568,0
"IGROV1_OVARY",0,0,0,0
"IM95_STOMACH",1.26214234594468,1.26214234594468,1.26214234594468,0.981666269068084
"IMR32_AUTONOMIC_GANGLIA",-0.316843473694014,-0.316843473694014,-0.316843473694014,0
"IPC298_SKIN",0,0,0,0
"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM",1.908491899701,1.908491899701,1.908491899701,0
"ISTMES1_PLEURA",-1.31732644996022,-1.31732644996022,-1.31732644996022,-0.146369605551135
"ISTMES2_PLEURA",0,0,0,0
"J82_URINARY_TRACT",0,0,0,0
"JHH2_LIVER",-0.252685917065534,-0.252685917065534,-0.252685917065534,0
"JHH4_LIVER",-2.67547967520156,-2.67547967520156,-2.67547967520156,-0.472143472094392
"JHH5_LIVER",0.528060469392328,0.528060469392328,0.528060469392328,0.176020156464109
"JHH6_LIVER",-1.22799171957356,-1.22799171957356,-1.22799171957356,0
"JHH7_LIVER",0.215264785146315,0.215264785146315,0.215264785146315,0
"JHOS2_OVARY",-0.560483713742502,-0.560483713742502,-0.560483713742502,-0.420362785306877
"JHOS4_OVARY",-1.09337317323618,-1.09337317323618,-1.09337317323618,-0.624784670420675
"JHUEM2_ENDOMETRIUM",2.39080178207257,2.39080178207257,2.39080178207257,0.996167409196904
"JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.28141967477828,-1.28141967477828,-1.28141967477828,-0.427139891592762
"JMSU1_URINARY_TRACT",2.63197409809331,2.63197409809331,2.63197409809331,0.493495143392496
"JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.181772429694724,-0.181772429694724,-0.181772429694724,0
"JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.40068122988895,1.40068122988895,1.40068122988895,0
"K029AX_SKIN",-1.41287227314642,-1.41287227314642,-1.41287227314642,0
"KALS1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.665572317511352,-0.665572317511352,-0.665572317511352,0.221857439170451
"KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.136922978163479,-0.136922978163479,-0.136922978163479,0
"KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.00980586275588,1.00980586275588,1.00980586275588,0
"KCIMOH1_PANCREAS",0,0,0,0
"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.55889437106466,1.55889437106466,1.55889437106466,0.668097587599139
"KE39_STOMACH",-0.994758086733627,-0.994758086733627,-0.994758086733627,0
"KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KELLY_AUTONOMIC_GANGLIA",0,0,0,0
"KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.18111310568326,-1.18111310568326,-1.18111310568326,0
"KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KLE_ENDOMETRIUM",-0.758639555860816,-0.758639555860816,-0.758639555860816,-0.758639555860816
"KMBC2_URINARY_TRACT",0.631174279849057,0.631174279849057,0.631174279849057,0
"KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMRC1_KIDNEY",0,0,0,0
"KMRC2_KIDNEY",-0.730002027260015,-0.730002027260015,-0.730002027260015,-0.146000405452003
"KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.9850360121948,3.9850360121948,3.9850360121948,0
"KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.19945093185663,0.19945093185663,0.19945093185663,0
"KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KNS42_CENTRAL_NERVOUS_SYSTEM",-0.170593285089505,-0.170593285089505,-0.170593285089505,0
"KNS60_CENTRAL_NERVOUS_SYSTEM",0.269395961553048,0.269395961553048,0.269395961553048,0
"KNS62_LUNG",0,0,0,0
"KNS81_CENTRAL_NERVOUS_SYSTEM",-0.377731327711589,-0.377731327711589,-0.377731327711589,0
"KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KP2_PANCREAS",0,0,0,0
"KP3_PANCREAS",-0.617004868830167,-0.617004868830167,-0.617004868830167,0
"KP4_PANCREAS",0.197116314994435,0.197116314994435,0.197116314994435,0
"KPNSI9S_AUTONOMIC_GANGLIA",0.571986718503601,0.571986718503601,0.571986718503601,0
"KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KURAMOCHI_OVARY",-0.342094824616444,-0.342094824616444,-0.342094824616444,0
"KYM1_SOFT_TISSUE",2.0407167082704,2.0407167082704,2.0407167082704,0.680238902756801
"KYSE140_OESOPHAGUS",-0.845707176979025,-0.845707176979025,-0.845707176979025,0
"KYSE150_OESOPHAGUS",0.154975510132281,0.154975510132281,0.154975510132281,0
"KYSE180_OESOPHAGUS",0,0,0,0
"KYSE30_OESOPHAGUS",0,0,0,0
"KYSE410_OESOPHAGUS",0,0,0,0
"KYSE450_OESOPHAGUS",-1.44718179570547,-1.44718179570547,-1.44718179570547,0
"KYSE510_OESOPHAGUS",0.146335255065114,0.146335255065114,0.146335255065114,0
"KYSE520_OESOPHAGUS",0.274313481956994,0.274313481956994,0.274313481956994,0
"KYSE70_OESOPHAGUS",0,0,0,0
"L33_PANCREAS",0,0,0,0
"L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.425402075594752,-0.425402075594752,-0.425402075594752,0
"LC1SQSF_LUNG",-0.901160522279235,-0.901160522279235,-0.901160522279235,0
"LCLC103H_LUNG",0,0,0,0
"LN18_CENTRAL_NERVOUS_SYSTEM",0.484222276211576,0.484222276211576,0.484222276211576,0
"LN229_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"LOUNH91_LUNG",-0.560871090111309,-0.560871090111309,-0.560871090111309,0
"LOXIMVI_SKIN",0.632885476560666,0.632885476560666,0.632885476560666,0.316442738280333
"LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.223508073138075,-0.223508073138075,-0.223508073138075,0
"LS123_LARGE_INTESTINE",-0.137866688589544,-0.137866688589544,-0.137866688589544,0
"LS411N_LARGE_INTESTINE",0.32588125305982,0.32588125305982,0.32588125305982,0.32588125305982
"LS513_LARGE_INTESTINE",0.148286359676817,0.148286359676817,0.148286359676817,0.148286359676817
"LU99_LUNG",1.24130168037308,1.24130168037308,1.24130168037308,0
"LUDLU1_LUNG",0.283584032024062,0.283584032024062,0.283584032024062,0
"MALME3M_SKIN",0,0,0,0
"MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MCAS_OVARY",0,0,0,0
"MCF7_BREAST",-1.53017616246613,-1.53017616246613,-1.53017616246613,0
"MDAMB157_BREAST",-2.53972047676385,-2.53972047676385,-2.53972047676385,-0.476197589393222
"MDAMB175VII_BREAST",0,0,0,0
"MDAMB415_BREAST",0.152074287170538,0.152074287170538,0.152074287170538,0
"MDAMB435S_SKIN",-0.161058316343021,-0.161058316343021,-0.161058316343021,0
"MDAMB436_BREAST",-0.785681162484131,-0.785681162484131,-0.785681162484131,0
"MDAMB453_BREAST",3.16812221951193,3.16812221951193,3.16812221951193,0.594022916158488
"MDAMB468_BREAST",0,0,0,0
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.60932171621856,-1.60932171621856,-1.60932171621856,0
"MELHO_SKIN",-1.72870748596487,-1.72870748596487,-1.72870748596487,0
"MESSA_SOFT_TISSUE",2.04890151980797,2.04890151980797,2.04890151980797,1.59359007096175
"MEWO_SKIN",0,0,0,0
"MFE280_ENDOMETRIUM",0.198651678098623,0.198651678098623,0.198651678098623,0
"MFE296_ENDOMETRIUM",0.204476458829033,0.204476458829033,0.204476458829033,0
"MFE319_ENDOMETRIUM",0,0,0,0
"MG63_BONE",-1.18357883941039,-1.18357883941039,-1.18357883941039,0
"MHHES1_BONE",1.43061747042842,1.43061747042842,1.43061747042842,0.204373924346917
"MIAPACA2_PANCREAS",0,0,0,0
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.409584236942588,0.409584236942588,0.409584236942588,0
"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.30891632262351,1.30891632262351,1.30891632262351,0
"MKN45_STOMACH",0.950536164855813,0.950536164855813,0.950536164855813,0.316845388285271
"MKN7_STOMACH",-0.405839471100674,-0.405839471100674,-0.405839471100674,0
"MKN74_STOMACH",0,0,0,0
"MOGGCCM_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.72660123879439,0.72660123879439,0.72660123879439,0.484400825862927
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.24169751196113,3.24169751196113,3.24169751196113,1.08056583732038
"MORCPR_LUNG",0,0,0,0
"MPP89_PLEURA",0,0,0,0
"MSTO211H_PLEURA",0,0,0,0
"NCIH1048_LUNG",3.38065048691981,3.38065048691981,3.38065048691981,0
"NCIH1092_LUNG",-1.21828455264486,-1.21828455264486,-1.21828455264486,-1.04424390226702
"NCIH1155_LUNG",1.01515905084011,1.01515905084011,1.01515905084011,0
"NCIH1184_LUNG",-0.3438028342762,-0.3438028342762,-0.3438028342762,-0.3438028342762
"NCIH1299_LUNG",0,0,0,0
"NCIH1339_LUNG",2.33957984133251,2.33957984133251,2.33957984133251,0.501338537428394
"NCIH1341_LUNG",2.76735819167401,2.76735819167401,2.76735819167401,0
"NCIH1355_LUNG",0,0,0,0
"NCIH1373_LUNG",0,0,0,0
"NCIH1563_LUNG",0,0,0,0
"NCIH1568_LUNG",0,0,0,0
"NCIH1573_LUNG",0,0,0,0
"NCIH1581_LUNG",-0.596180949507673,-0.596180949507673,-0.596180949507673,0
"NCIH1648_LUNG",-0.373455506550793,-0.373455506550793,-0.373455506550793,0
"NCIH1650_LUNG",0.39668120600179,0.39668120600179,0.39668120600179,0
"NCIH1651_LUNG",-1.12356880830169,-1.12356880830169,-1.12356880830169,-0.160509829757385
"NCIH1666_LUNG",0.913482253296145,0.913482253296145,0.913482253296145,0.130497464756592
"NCIH1693_LUNG",-1.1841558008621,-1.1841558008621,-1.1841558008621,-1.01499068645323
"NCIH1694_LUNG",-2.02961944491885,-2.02961944491885,-2.02961944491885,-0.738043434515945
"NCIH1703_LUNG",1.49068765917162,1.49068765917162,1.49068765917162,0
"NCIH1792_LUNG",0.149670585201042,0.149670585201042,0.149670585201042,0
"NCIH1793_LUNG",-1.97099959065996,-1.97099959065996,-1.97099959065996,-0.151615353127689
"NCIH1869_LUNG",0,0,0,0
"NCIH1915_LUNG",0,0,0,0
"NCIH1944_LUNG",0.834851399169282,0.834851399169282,0.834851399169282,0
"NCIH1975_LUNG",0,0,0,0
"NCIH2009_LUNG",0,0,0,0
"NCIH2023_LUNG",0,0,0,0
"NCIH2030_LUNG",1.22649432406879,1.22649432406879,1.22649432406879,0
"NCIH2052_PLEURA",0,0,0,0
"NCIH2085_LUNG",-0.439005569475572,-0.439005569475572,-0.439005569475572,-0.292670379650381
"NCIH2087_LUNG",-1.05601877205043,-1.05601877205043,-1.05601877205043,0
"NCIH211_LUNG",0,0,0,0
"NCIH2122_LUNG",1.21574369968809,1.21574369968809,1.21574369968809,0.405247899896029
"NCIH2170_LUNG",0.34261357552139,0.34261357552139,0.34261357552139,0
"NCIH2172_LUNG",-0.870174643935562,-0.870174643935562,-0.870174643935562,0
"NCIH2228_LUNG",-0.265158064328297,-0.265158064328297,-0.265158064328297,0
"NCIH226_LUNG",-0.289850693399058,-0.289850693399058,-0.289850693399058,0
"NCIH2286_LUNG",2.74116094828711,2.74116094828711,2.74116094828711,0.171322559267944
"NCIH23_LUNG",0.360491399935439,0.360491399935439,0.360491399935439,0
"NCIH2444_LUNG",-0.376927551035828,-0.376927551035828,-0.376927551035828,0
"NCIH2452_PLEURA",0,0,0,0
"NCIH28_PLEURA",-1.68305328750112,-1.68305328750112,-1.68305328750112,-1.49604736666766
"NCIH322_LUNG",0,0,0,0
"NCIH3255_LUNG",0,0,0,0
"NCIH358_LUNG",0,0,0,0
"NCIH441_LUNG",-0.425848237987169,-0.425848237987169,-0.425848237987169,0
"NCIH460_LUNG",0.71847321950088,0.71847321950088,0.71847321950088,0
"NCIH520_LUNG",-0.689725393890794,-0.689725393890794,-0.689725393890794,0
"NCIH522_LUNG",0,0,0,0
"NCIH647_LUNG",0,0,0,0
"NCIH650_LUNG",0,0,0,0
"NCIH661_LUNG",-2.00005163974993,-2.00005163974993,-2.00005163974993,0
"NCIH727_LUNG",-1.62253838460684,-1.62253838460684,-1.62253838460684,0
"NCIH747_LARGE_INTESTINE",-0.137439379162081,-0.137439379162081,-0.137439379162081,0
"NCIH810_LUNG",-1.50850663477514,-1.50850663477514,-1.50850663477514,-1.0775047391251
"NCIN87_STOMACH",2.02540471227648,2.02540471227648,2.02540471227648,0.723358825813027
"NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.805898116579372,0.805898116579372,0.805898116579372,0
"NIHOVCAR3_OVARY",0,0,0,0
"NUGC3_STOMACH",0,0,0,0
"NUGC4_STOMACH",0.150424403503053,0.150424403503053,0.150424403503053,0
"OC314_OVARY",0,0,0,0
"OC315_OVARY",0.511357052741138,0.511357052741138,0.511357052741138,0
"OC316_OVARY",0,0,0,0
"OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.37077550609836,1.37077550609836,1.37077550609836,0.514040814786886
"OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.558185413688966,-0.558185413688966,-0.558185413688966,-0.279092706844483
"OCUM1_STOMACH",0.694269066863181,0.694269066863181,0.694269066863181,0.694269066863181
"OE33_OESOPHAGUS",0,0,0,0
"ONCODG1_OVARY",0.341115156519123,0.341115156519123,0.341115156519123,0
"ONS76_CENTRAL_NERVOUS_SYSTEM",-1.6126320740401,-1.6126320740401,-1.6126320740401,0
"OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OV90_OVARY",1.10989751803869,1.10989751803869,1.10989751803869,0
"OVCAR4_OVARY",-0.729289706720754,-0.729289706720754,-0.729289706720754,-0.729289706720754
"OVCAR8_OVARY",0.323739149764149,0.323739149764149,0.323739149764149,0
"OVMANA_OVARY",0,0,0,0
