"","Cp","AICc","GCV","BIC"
"C32_SKIN",2.0614380556425,2.0614380556425,2.0614380556425,0.294491150806071
"C3A_LIVER",3.6421261381827,3.6421261381827,3.6421261381827,1.53352679502429
"CAKI2_KIDNEY",-0.987602184337242,-0.987602184337242,-0.987602184337242,-0.423258079001675
"CAL12T_LUNG",0,0,0,0
"CAL27_UPPER_AERODIGESTIVE_TRACT",0.254579622858766,0.254579622858766,0.254579622858766,0
"CAL78_BONE",0.794853126111571,0.794853126111571,0.794853126111571,0
"CAL851_BREAST",0.241536481150322,0.241536481150322,0.241536481150322,0
"CALU1_LUNG",0,0,0,0
"CALU3_LUNG",-0.571875974164927,-0.571875974164927,-0.571875974164927,0
"CALU6_LUNG",0,0,0,0
"CAMA1_BREAST",0,0,0,0
"CAPAN2_PANCREAS",0,0,0,0
"CAS1_CENTRAL_NERVOUS_SYSTEM",-0.252543749002826,-0.252543749002826,-0.252543749002826,0
"CCK81_LARGE_INTESTINE",0,0,0,0
"CHL1_SKIN",0.195171639614434,0.195171639614434,0.195171639614434,0
"CHP212_AUTONOMIC_GANGLIA",0.178160352328743,0.178160352328743,0.178160352328743,0
"CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.755125387539016,-0.755125387539016,-0.755125387539016,0
"COLO201_LARGE_INTESTINE",0.777027422416307,0.777027422416307,0.777027422416307,0.310810968966523
"COLO205_LARGE_INTESTINE",1.98385900707373,1.98385900707373,1.98385900707373,0.826607919614055
"COLO320_LARGE_INTESTINE",-2.1687027530708,-2.1687027530708,-2.1687027530708,0
"COLO678_LARGE_INTESTINE",0.501154354990089,0.501154354990089,0.501154354990089,0
"COLO679_SKIN",0,0,0,0
"COLO741_SKIN",-1.42430526723909,-1.42430526723909,-1.42430526723909,0
"CORL105_LUNG",-1.44548668953641,-1.44548668953641,-1.44548668953641,0
"CORL23_LUNG",-0.784106266154257,-0.784106266154257,-0.784106266154257,0
"COV318_OVARY",-1.30489478654335,-1.30489478654335,-1.30489478654335,-1.30489478654335
"COV504_OVARY",-0.274918093474011,-0.274918093474011,-0.274918093474011,0
"DAOY_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DBTRG05MG_CENTRAL_NERVOUS_SYSTEM",-0.127581902539336,-0.127581902539336,-0.127581902539336,0
"DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",2.88013179727773,2.88013179727773,2.88013179727773,2.35647147049996
"DETROIT562_UPPER_AERODIGESTIVE_TRACT",-0.130828807484741,-0.130828807484741,-0.130828807484741,0
"DKMG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"DMS114_LUNG",-1.37538504556508,-1.37538504556508,-1.37538504556508,-0.196483577937868
"DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"DU145_PROSTATE",0.157706273239382,0.157706273239382,0.157706273239382,0
"DV90_LUNG",1.04167859646762,1.04167859646762,1.04167859646762,0.86806549705635
"EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.521657578459472,-0.521657578459472,-0.521657578459472,-0.130414394614868
"EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.04622059525302,-1.04622059525302,-1.04622059525302,-0.261555148813255
"EBC1_LUNG",0,0,0,0
"EFE184_ENDOMETRIUM",-1.28762421169882,-1.28762421169882,-1.28762421169882,-1.00148549798797
"EFM19_BREAST",0,0,0,0
"EFO21_OVARY",-1.32761008709272,-1.32761008709272,-1.32761008709272,-0.829756304432952
"EFO27_OVARY",-0.152573135599165,-0.152573135599165,-0.152573135599165,0
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.558520303262989,0.558520303262989,0.558520303262989,0
"EN_ENDOMETRIUM",-1.80093598212687,-1.80093598212687,-1.80093598212687,-0.225116997765859
"ES2_OVARY",0,0,0,0
"ESS1_ENDOMETRIUM",0.146528221704386,0.146528221704386,0.146528221704386,0
"F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"FADU_UPPER_AERODIGESTIVE_TRACT",0.329996194266937,0.329996194266937,0.329996194266937,0
"FU97_STOMACH",0,0,0,0
"FUOV1_OVARY",-1.32391894746341,-1.32391894746341,-1.32391894746341,-1.13478766925435
"G361_SKIN",-0.501480687838661,-0.501480687838661,-0.501480687838661,0
"G401_SOFT_TISSUE",1.690275792302,1.690275792302,1.690275792302,0
"G402_SOFT_TISSUE",1.94458278129384,1.94458278129384,1.94458278129384,0.64819426043128
"GAMG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GB1_CENTRAL_NERVOUS_SYSTEM",-0.486792990500934,-0.486792990500934,-0.486792990500934,0
"GCIY_STOMACH",-1.67922379059404,-1.67922379059404,-1.67922379059404,-0.74632168470846
"GCT_SOFT_TISSUE",0,0,0,0
"GI1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GMS10_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.160480029805798,0.160480029805798,0.160480029805798,0
"H4_CENTRAL_NERVOUS_SYSTEM",0.295862028567239,0.295862028567239,0.295862028567239,0
"HARA_LUNG",0,0,0,0
"HCC1187_BREAST",-1.86615616230758,-1.86615616230758,-1.86615616230758,-0.207350684700843
"HCC1395_BREAST",-0.513145694134927,-0.513145694134927,-0.513145694134927,0
"HCC15_LUNG",0,0,0,0
"HCC1569_BREAST",-0.408656678615043,-0.408656678615043,-0.408656678615043,0
"HCC1806_BREAST",0.560038908490197,0.560038908490197,0.560038908490197,0
"HCC1954_BREAST",0,0,0,0
"HCC2935_LUNG",0,0,0,0
"HCC4006_LUNG",0,0,0,0
"HCC44_LUNG",1.02755384356822,1.02755384356822,1.02755384356822,0.146793406224032
"HCC70_BREAST",0,0,0,0
"HCC78_LUNG",-0.447841842076477,-0.447841842076477,-0.447841842076477,0
"HCC827_LUNG",-0.297705801978316,-0.297705801978316,-0.297705801978316,0
"HCT116_LARGE_INTESTINE",0,0,0,0
"HCT15_LARGE_INTESTINE",-0.188867534577088,-0.188867534577088,-0.188867534577088,0
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HDQP1_BREAST",0,0,0,0
"HEC151_ENDOMETRIUM",0.745934242791311,0.745934242791311,0.745934242791311,0
"HEC1A_ENDOMETRIUM",0,0,0,0
"HEC1B_ENDOMETRIUM",0,0,0,0
"HEC251_ENDOMETRIUM",-0.178983295921773,-0.178983295921773,-0.178983295921773,-0.178983295921773
"HEC265_ENDOMETRIUM",0.475596347839261,0.475596347839261,0.475596347839261,0
"HEC59_ENDOMETRIUM",-0.417257771703643,-0.417257771703643,-0.417257771703643,-0.417257771703643
"HEC6_ENDOMETRIUM",-0.59986409732274,-0.59986409732274,-0.59986409732274,0
"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.92455103163163,-1.92455103163163,-1.92455103163163,0
"HEP3B217_LIVER",0.836667856837529,0.836667856837529,0.836667856837529,0
"HEPG2_LIVER",2.6574834513086,2.6574834513086,2.6574834513086,1.43095262762771
"HEYA8_OVARY",0,0,0,0
"HGC27_STOMACH",0.671825322026092,0.671825322026092,0.671825322026092,0.223941774008697
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.92898595552992,-1.92898595552992,-1.92898595552992,0
"HLE_LIVER",-0.758798235092012,-0.758798235092012,-0.758798235092012,-0.151759647018402
"HLF_LIVER",0,0,0,0
"HMC18_BREAST",0,0,0,0
"HMCB_SKIN",1.34563600777925,1.34563600777925,1.34563600777925,0
"HOS_BONE",0,0,0,0
"HPAC_PANCREAS",0.138399132885768,0.138399132885768,0.138399132885768,0
"HPAFII_PANCREAS",0,0,0,0
"HS229T_LUNG",0.240235380130947,0.240235380130947,0.240235380130947,0
"HS294T_SKIN",0,0,0,0
"HS578T_BREAST",0,0,0,0
"HS683_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"HS695T_SKIN",0,0,0,0
"HS729_SOFT_TISSUE",0.126266869477761,0.126266869477761,0.126266869477761,0
"HS739T_BREAST",0,0,0,0
"HS746T_STOMACH",0,0,0,0
"HS766T_PANCREAS",-0.43311801646364,-0.43311801646364,-0.43311801646364,0
"HS840T_UPPER_AERODIGESTIVE_TRACT",0.225546377532227,0.225546377532227,0.225546377532227,0
"HS852T_SKIN",1.84901013971384,1.84901013971384,1.84901013971384,0.154084178309487
"HS895T_SKIN",0,0,0,0
"HS936T_SKIN",0,0,0,0
"HS939T_SKIN",0.798510527100352,0.798510527100352,0.798510527100352,0
"HS944T_SKIN",0.290426727575422,0.290426727575422,0.290426727575422,0
"HSC2_UPPER_AERODIGESTIVE_TRACT",0,0,0,0
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"HT1080_SOFT_TISSUE",0.152619893532217,0.152619893532217,0.152619893532217,0
"HT1197_URINARY_TRACT",-1.20080920741705,-1.20080920741705,-1.20080920741705,-0.150101150927131
"HT1376_URINARY_TRACT",0,0,0,0
"HT144_SKIN",0.416323191416562,0.416323191416562,0.416323191416562,0
"HT29_LARGE_INTESTINE",1.19570679937292,1.19570679937292,1.19570679937292,0.298926699843231
"HUCCT1_BILIARY_TRACT",0,0,0,0
"HUH1_LIVER",0,0,0,0
"HUPT3_PANCREAS",-0.704003980913213,-0.704003980913213,-0.704003980913213,0
"HUPT4_PANCREAS",0.260311328664748,0.260311328664748,0.260311328664748,0
"HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"IALM_LUNG",-2.29541932552977,-2.29541932552977,-2.29541932552977,0
"IGR37_SKIN",-1.3576070236737,-1.3576070236737,-1.3576070236737,0
"IGR39_SKIN",0,0,0,0
"IGROV1_OVARY",0,0,0,0
"IM95_STOMACH",1.30866350923608,1.30866350923608,1.30866350923608,1.01784939607251
"IMR32_AUTONOMIC_GANGLIA",-0.510666723255288,-0.510666723255288,-0.510666723255288,0
"IPC298_SKIN",0,0,0,0
"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM",0,0,0,0
"ISTMES1_PLEURA",-1.1798509795682,-1.1798509795682,-1.1798509795682,-0.147481372446025
"ISTMES2_PLEURA",0,0,0,0
"J82_URINARY_TRACT",0,0,0,0
"JHH2_LIVER",-1.13854575369248,-1.13854575369248,-1.13854575369248,0
"JHH4_LIVER",-2.72734971533061,-2.72734971533061,-2.72734971533061,-0.481297008587755
"JHH5_LIVER",0.3688127345343,0.3688127345343,0.3688127345343,0.18440636726715
"JHH6_LIVER",-1.09048912796934,-1.09048912796934,-1.09048912796934,0
"JHH7_LIVER",0,0,0,0
"JHOS2_OVARY",-0.71466982894004,-0.71466982894004,-0.71466982894004,-0.571735863152032
"JHOS4_OVARY",-0.795864630220572,-0.795864630220572,-0.795864630220572,-0.636691704176458
"JHUEM2_ENDOMETRIUM",2.02829460515405,2.02829460515405,2.02829460515405,0.40565892103081
"JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.16414548458119,-1.16414548458119,-1.16414548458119,-0.436554556717948
"JMSU1_URINARY_TRACT",2.50833904256854,2.50833904256854,2.50833904256854,0.334445205675806
"JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.192030839955095,-0.192030839955095,-0.192030839955095,0
"JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.3126035285193,1.3126035285193,1.3126035285193,0
"K029AX_SKIN",-1.27324848189253,-1.27324848189253,-1.27324848189253,0
"KALS1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.929315395119975,-0.929315395119975,-0.929315395119975,0.232328848779994
"KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KCIMOH1_PANCREAS",0,0,0,0
"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.64494811406705,1.64494811406705,1.64494811406705,0.46998517544773
"KE39_STOMACH",-0.859780541752118,-0.859780541752118,-0.859780541752118,0
"KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KELLY_AUTONOMIC_GANGLIA",0,0,0,0
"KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.40561427098165,-1.40561427098165,-1.40561427098165,0
"KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KLE_ENDOMETRIUM",-0.615917193840965,-0.615917193840965,-0.615917193840965,-0.615917193840965
"KMBC2_URINARY_TRACT",0.650697439544218,0.650697439544218,0.650697439544218,0
"KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMRC1_KIDNEY",0,0,0,0
"KMRC2_KIDNEY",-1.03792452457299,-1.03792452457299,-1.03792452457299,-0.296549864163713
"KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.35092482456259,3.35092482456259,3.35092482456259,0
"KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.202449655601364,0.202449655601364,0.202449655601364,0
"KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KNS42_CENTRAL_NERVOUS_SYSTEM",-0.521705985528488,-0.521705985528488,-0.521705985528488,0
"KNS60_CENTRAL_NERVOUS_SYSTEM",0.136660680398594,0.136660680398594,0.136660680398594,0
"KNS62_LUNG",0,0,0,0
"KNS81_CENTRAL_NERVOUS_SYSTEM",-0.381648138376654,-0.381648138376654,-0.381648138376654,0
"KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.347315288917189,-0.520972933375783,-0.520972933375783,0
"KP2_PANCREAS",0,0,0,0
"KP3_PANCREAS",-0.792392464993853,-0.792392464993853,-0.792392464993853,0
"KP4_PANCREAS",0.602204665534785,0.602204665534785,0.602204665534785,0
"KPNSI9S_AUTONOMIC_GANGLIA",0.579045674724355,0.579045674724355,0.579045674724355,0
"KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"KURAMOCHI_OVARY",-0.347136782589584,-0.347136782589584,-0.347136782589584,0
"KYM1_SOFT_TISSUE",2.09973517797258,2.09973517797258,2.09973517797258,0.699911725990859
"KYSE140_OESOPHAGUS",-0.858622552974801,-0.858622552974801,-0.858622552974801,0
"KYSE150_OESOPHAGUS",0.3191836155426,0.3191836155426,0.3191836155426,0
"KYSE180_OESOPHAGUS",0.161922340010703,0.161922340010703,0.161922340010703,0
"KYSE30_OESOPHAGUS",0,0,0,0
"KYSE410_OESOPHAGUS",0,0,0,0
"KYSE450_OESOPHAGUS",-1.10442518394586,-1.10442518394586,-1.10442518394586,0
"KYSE510_OESOPHAGUS",0.151058804998983,0.151058804998983,0.151058804998983,0
"KYSE520_OESOPHAGUS",0.420183183685167,0.420183183685167,0.420183183685167,0
"KYSE70_OESOPHAGUS",0,0,0,0
"L33_PANCREAS",0,0,0,0
"L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.37380082675619,1.37380082675619,1.37380082675619,0
"L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.440782988871367,-0.440782988871367,-0.440782988871367,0
"LC1SQSF_LUNG",-0.548413243650232,-0.548413243650232,-0.548413243650232,0
"LCLC103H_LUNG",-0.291268140729086,-0.291268140729086,-0.291268140729086,0
"LN18_CENTRAL_NERVOUS_SYSTEM",0.826513608182273,0.826513608182273,0.826513608182273,0
"LN229_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"LOUNH91_LUNG",-0.430128640927818,-0.430128640927818,-0.430128640927818,0
"LOXIMVI_SKIN",0.810167636305198,0.810167636305198,0.810167636305198,0.648134109044159
"LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.45263190231033,-0.45263190231033,-0.45263190231033,0
"LS123_LARGE_INTESTINE",-0.844701425157502,-0.844701425157502,-0.844701425157502,0
"LS411N_LARGE_INTESTINE",0.338427855032402,0.338427855032402,0.338427855032402,0.338427855032402
"LS513_LARGE_INTESTINE",0.155136737864733,0.155136737864733,0.155136737864733,0.155136737864733
"LU99_LUNG",1.25705098320774,1.25705098320774,1.25705098320774,0
"LUDLU1_LUNG",0.438163831485902,0.438163831485902,0.438163831485902,0.146054610495301
"MALME3M_SKIN",0,0,0,0
"MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MCAS_OVARY",0,0,0,0
"MCF7_BREAST",-1.16623964725591,-1.16623964725591,-1.16623964725591,0
"MDAMB157_BREAST",-0.328976626275771,-0.328976626275771,-0.328976626275771,0
"MDAMB175VII_BREAST",0,0,0,0
"MDAMB415_BREAST",0,0,0,0
"MDAMB435S_SKIN",0,0,0,0
"MDAMB436_BREAST",-0.63970896357845,-0.63970896357845,-0.63970896357845,0
"MDAMB453_BREAST",3.42643081928742,3.42643081928742,3.42643081928742,0.403109508151461
"MDAMB468_BREAST",0,0,0,0
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.9901551120457,-1.9901551120457,-1.9901551120457,-0.248769389005712
"MELHO_SKIN",-1.38992725987383,-1.38992725987383,-1.38992725987383,0
"MESSA_SOFT_TISSUE",2.37004063120984,2.37004063120984,2.37004063120984,1.89603250496788
"MEWO_SKIN",-1.06196848420447,-1.06196848420447,-1.06196848420447,0
"MFE280_ENDOMETRIUM",0.403509225514561,0.403509225514561,0.403509225514561,-0.20175461275728
"MFE296_ENDOMETRIUM",0,0,0,0
"MFE319_ENDOMETRIUM",-0.35707418099604,-0.35707418099604,-0.35707418099604,0
"MG63_BONE",-1.50790668451154,-1.50790668451154,-1.50790668451154,0
"MHHES1_BONE",1.67111130901367,1.67111130901367,1.67111130901367,0.208888913626708
"MIAPACA2_PANCREAS",0.214339714847931,0.214339714847931,0.214339714847931,0
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.419890392046577,0.419890392046577,0.419890392046577,0
"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.584239101307548,0.584239101307548,0.584239101307548,0
"MKN45_STOMACH",0.986710273130447,0.986710273130447,0.986710273130447,0.328903424376815
"MKN7_STOMACH",-0.556500457082305,-0.556500457082305,-0.556500457082305,0
"MKN74_STOMACH",0,0,0,0
"MOGGCCM_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.736332208387812,0.736332208387812,0.736332208387812,0.490888138925208
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",2.95206100786362,2.95206100786362,2.95206100786362,0.922519064957381
"MORCPR_LUNG",0,0,0,0
"MPP89_PLEURA",0,0,0,0
"MSTO211H_PLEURA",0,0,0,0
"NCIH1048_LUNG",3.68069231801881,3.68069231801881,3.68069231801881,0
"NCIH1092_LUNG",-1.50377194197374,-1.50377194197374,-1.50377194197374,-1.12782895648031
"NCIH1155_LUNG",0,0,0,0
"NCIH1184_LUNG",-0.366507544272273,-0.366507544272273,-0.366507544272273,-0.366507544272273
"NCIH1299_LUNG",0,0,0,0
"NCIH1339_LUNG",2.03339322234073,2.03339322234073,2.03339322234073,0.508348305585183
"NCIH1341_LUNG",3.11252841718072,3.11252841718072,3.11252841718072,0.239425262860055
"NCIH1355_LUNG",0,0,0,0
"NCIH1373_LUNG",0,0,0,0
"NCIH1563_LUNG",-0.151360959962552,-0.151360959962552,-0.151360959962552,0
"NCIH1568_LUNG",-0.795904563117659,-0.795904563117659,-0.795904563117659,0
"NCIH1573_LUNG",0,0,0,0
"NCIH1581_LUNG",-0.621222723877727,-0.621222723877727,-0.621222723877727,0
"NCIH1648_LUNG",-0.257753266669445,-0.257753266669445,-0.257753266669445,0
"NCIH1650_LUNG",0.271467760400968,0.271467760400968,0.271467760400968,0
"NCIH1651_LUNG",-0.97877592129249,-0.97877592129249,-0.97877592129249,0
"NCIH1666_LUNG",0.943308020308536,0.943308020308536,0.943308020308536,0.134758288615505
"NCIH1693_LUNG",-0.862406082452129,-0.862406082452129,-0.862406082452129,-0.689924865961703
"NCIH1694_LUNG",-2.17395453688962,-2.17395453688962,-2.17395453688962,-0.988161153131646
"NCIH1703_LUNG",0.760946981176566,0.760946981176566,0.760946981176566,0
"NCIH1792_LUNG",0,0,0,0
"NCIH1793_LUNG",-1.70638601263861,-1.70638601263861,-1.70638601263861,0
"NCIH1869_LUNG",0,0,0,0
"NCIH1915_LUNG",1.39970886376347,1.39970886376347,1.39970886376347,0
"NCIH1944_LUNG",0.857146608932036,0.857146608932036,0.857146608932036,0
"NCIH1975_LUNG",0,0,0,0
"NCIH2009_LUNG",0,0,0,0
"NCIH2023_LUNG",0,0,0,0
"NCIH2030_LUNG",0.942606622381061,0.942606622381061,0.942606622381061,0
"NCIH2052_PLEURA",0,0,0,0
"NCIH2085_LUNG",-0.596406494037262,-0.596406494037262,-0.596406494037262,-0.447304870527946
"NCIH2087_LUNG",-0.626788270841404,-0.626788270841404,-0.626788270841404,0
"NCIH211_LUNG",0,0,0,0
"NCIH2122_LUNG",1.26409799140875,1.26409799140875,1.26409799140875,0.421365997136249
"NCIH2170_LUNG",0.532564849648947,0.532564849648947,0.532564849648947,0
"NCIH2172_LUNG",-0.881959537253567,-0.881959537253567,-0.881959537253567,0
"NCIH2228_LUNG",-0.135622763414052,-0.135622763414052,-0.135622763414052,0
"NCIH226_LUNG",-0.439204186244282,-0.439204186244282,-0.439204186244282,0
"NCIH2286_LUNG",2.7788718115452,2.7788718115452,2.7788718115452,0
"NCIH23_LUNG",0.553311633595264,0.553311633595264,0.553311633595264,0
"NCIH2444_LUNG",-0.389274974525623,-0.389274974525623,-0.389274974525623,0
"NCIH2452_PLEURA",0,0,0,0
"NCIH28_PLEURA",-1.32102929615165,-1.32102929615165,-1.32102929615165,-1.13231082527284
"NCIH322_LUNG",0,0,0,0
"NCIH3255_LUNG",0,0,0,0
"NCIH358_LUNG",0,0,0,0
"NCIH441_LUNG",-0.297179771768939,-0.297179771768939,-0.297179771768939,0
"NCIH460_LUNG",0.553763549276424,0.553763549276424,0.553763549276424,0.184587849758808
"NCIH520_LUNG",-0.473042380043673,-0.473042380043673,-0.473042380043673,0
"NCIH522_LUNG",0,0,0,0
"NCIH647_LUNG",0.290144828698111,0.290144828698111,0.290144828698111,0
"NCIH650_LUNG",0,0,0,0
"NCIH661_LUNG",-1.70402183085465,-1.70402183085465,-1.70402183085465,0
"NCIH727_LUNG",0,0,0,0
"NCIH747_LARGE_INTESTINE",-0.285169390665328,-0.285169390665328,-0.285169390665328,0
"NCIH810_LUNG",-1.1281423507332,-1.1281423507332,-1.1281423507332,-0.676885410439922
"NCIN87_STOMACH",0.304720083452329,0.304720083452329,0.304720083452329,0
"NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.653138659662185,0.653138659662185,0.653138659662185,0
"NIHOVCAR3_OVARY",0,0,0,-0.163196868182936
"NUGC3_STOMACH",0,0,0,0
"NUGC4_STOMACH",1.06376142579308,1.06376142579308,1.06376142579308,0
"OC314_OVARY",0.177963883043581,0.177963883043581,0.177963883043581,0
"OC315_OVARY",0.520554564110449,0.520554564110449,0.520554564110449,0
"OC316_OVARY",0,0,0,0
"OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1.03048320330095,1.03048320330095,1.03048320330095,0.343494401100315
"OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.422944847508687,-0.422944847508687,-0.422944847508687,-0.140981615836229
"OCUM1_STOMACH",0.870905167641796,0.870905167641796,0.870905167641796,0.725754306368163
"OE33_OESOPHAGUS",0,0,0,0
"ONCODG1_OVARY",0.518698487007776,0.518698487007776,0.518698487007776,-0.172899495669259
"ONS76_CENTRAL_NERVOUS_SYSTEM",-1.47145028851115,-1.47145028851115,-1.47145028851115,0
"OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"OV90_OVARY",0.951008725540933,0.951008725540933,0.951008725540933,0
"OVCAR4_OVARY",-0.744045503507408,-0.744045503507408,-0.744045503507408,-0.744045503507408
"OVCAR8_OVARY",0.653269017559888,0.653269017559888,0.653269017559888,0
