"","X","DRUG","CName","PName","dd_predict...2.","dd_real...2.","Acta_Normal"
"36",1,"Nutlin-3","A2780_OVARY","A2780",0.0847287011703216,-0.311238920122422,-0.311238920122422
"37",2,"Paclitaxel","A2780_OVARY","A2780",-0.128047003433726,3.26779010235126,3.26779010235126
"38",3,"PD-0325901","A2780_OVARY","A2780",0.0847287011703216,1.37648015736503,1.37648015736503
"39",4,"RAF265","A2780_OVARY","A2780",0.0990669478782474,0.374908927211234,0.374908927211234
"40",5,"Sorafenib","A2780_OVARY","A2780",-0.134751243497646,-0.314282422276507,-0.314282422276507
"41",1,"AEW541","A375_SKIN","A-375",-0.376168890796381,-0.0179618721256186,-0.0179618721256186
"42",2,"Paclitaxel","A375_SKIN","A-375",0.0332523091378564,2.98979532048986,2.98979532048986
"43",3,"Panobinostat","A375_SKIN","A-375",-0.0856861366854055,2.04702196173838,2.04702196173838
"44",4,"PHA-665752","A375_SKIN","A-375",0.103312838296603,-0.689021719418812,-0.689021719418812
"45",5,"Sorafenib","A375_SKIN","A-375",-0.00728742900941814,-0.559705255552701,-0.559705255552701
"46",6,"TAE684","A375_SKIN","A-375",0.0644264111318774,0.257313184406598,0.257313184406598
"47",1,"Erlotinib","A549_LUNG","A549",-0.13395823196228,-0.639613375938671,-0.639613375938671
"48",2,"PD-0325901","A549_LUNG","A549",-0.359377163639769,1.05840180458069,1.05840180458069
"49",3,"X17-AAG","A549_LUNG","A549",-0.33348903141861,0.968132825797835,0.968132825797835
"50",1,"Panobinostat","A673_BONE","A-673",0.17274061267197,2.09409911207923,2.09409911207923
"51",2,"ZD-6474","A673_BONE","A-673",-0.166329815072011,-0.0440582842127707,-0.0440582842127707
"52",1,"Panobinostat","ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ALL-SIL",0.9234168197525,3.13154481443224,3.13154481443224
"53",2,"PD-0325901","ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ALL-SIL",0.861326931204806,0.164065458834641,0.164065458834641
"54",1,"Irinotecan","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",0.141883817857953,1.46156870694945,1.46156870694945
"55",2,"Nilotinib","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",1.27453879615592,0.0559239993171619,0.0559239993171619
"56",3,"PF2341066","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",0.377982729957354,-0.0968986620368801,-0.0968986620368801
"57",4,"RAF265","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",1.54718627296076,0.212955759394938,0.212955759394938
"58",1,"AEW541","AN3CA_ENDOMETRIUM","AN3 CA",-0.60703500720787,-0.728911024246816,-0.728911024246816
"59",2,"Paclitaxel","AN3CA_ENDOMETRIUM","AN3 CA",-0.514254630363901,2.65533386036545,2.65533386036545
"60",3,"Sorafenib","AN3CA_ENDOMETRIUM","AN3 CA",-0.133426603748999,-0.830706457996203,-0.830706457996203
"61",1,"PD-0332991","ASPC1_PANCREAS","AsPC-1",0.724459536382816,-0.955878578503561,-0.955878578503561
"62",2,"PLX4720","ASPC1_PANCREAS","AsPC-1",-0.00976033312847857,-0.771455299039022,-0.771455299039022
"63",3,"RAF265","ASPC1_PANCREAS","AsPC-1",0.204097895131506,0.0508730808486808,0.0508730808486808
"64",4,"ZD-6474","ASPC1_PANCREAS","AsPC-1",-0.00976033312847857,-0.210026284657859,-0.210026284657859
"65",1,"AZD0530","AU565_BREAST","AU565",-0.000719353224048758,-0.805128088828896,-0.805128088828896
"66",2,"Erlotinib","AU565_BREAST","AU565",-0.189053929257115,-0.637929736449177,-0.637929736449177
"67",3,"TAE684","AU565_BREAST","AU565",-0.000719353224048758,-0.857061891543278,-0.857061891543278
"68",1,"AZD0530","AZ521_STOMACH","AZ-521",0.206931265034181,0.453068652742729,0.453068652742729
"69",2,"Nilotinib","AZ521_STOMACH","AZ-521",0.882396147284649,-0.214105872651633,-0.214105872651633
"70",3,"Nutlin-3","AZ521_STOMACH","AZ-521",0.206931265034181,-0.0702842070298838,-0.0702842070298838
"71",4,"RAF265","AZ521_STOMACH","AZ-521",1.21731489173614,0.454881802962184,0.454881802962184
"72",5,"Topotecan","AZ521_STOMACH","AZ-521",0.206931265034181,1.64022875893072,1.64022875893072
"73",1,"AEW541","BCPAP_THYROID","B-CPAP",-0.11045847221331,-0.103309443169952,-0.103309443169952
"74",2,"PD-0332991","BCPAP_THYROID","B-CPAP",0.976201041564,-0.706376157233593,-0.706376157233593
"75",3,"PLX4720","BCPAP_THYROID","B-CPAP",-0.109680927537053,-0.163596687966822,-0.163596687966822
"76",1,"AZD0530","BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BDCM",-0.326577568622314,0.280430849704646,0.280430849704646
"77",2,"PD-0332991","BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BDCM",0.87574247874454,-0.4266977358827,-0.4266977358827
"78",1,"Paclitaxel","BFTC909_KIDNEY","BFTC-909",-0.603343854066296,2.40285269230637,2.40285269230637
"79",2,"Topotecan","BFTC909_KIDNEY","BFTC-909",-0.637530406932088,1.07582099776045,1.07582099776045
"80",1,"AZD0530","BGC823_STOMACH","BGC-823",-0.376043543336264,-0.892521929406614,-0.892521929406614
"81",2,"Nutlin-3","BGC823_STOMACH","BGC-823",-0.376043543336264,-0.918780229906217,-0.918780229906217
"82",3,"PHA-665752","BGC823_STOMACH","BGC-823",-0.504079066925768,-0.951901951540107,-0.951901951540107
"83",1,"Paclitaxel","BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-41",-0.658480026347756,3.65165990595582,3.65165990595582
"84",2,"RAF265","BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-41",-0.223417900153609,-0.422877169348849,-0.422877169348849
"85",1,"AZD6244","BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-70",-0.39028244708285,-0.882705016075566,-0.882705016075566
"86",2,"L-685458","BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-70",0.956068616960433,-0.936982963002243,-0.936982963002243
"87",1,"Panobinostat","BT20_BREAST","BT-20",-0.310788414607338,1.97753945511428,1.97753945511428
"88",1,"Nilotinib","BT474_BREAST","BT-474",0.249700785270692,-0.617143264290428,-0.617143264290428
"89",1,"Lapatinib","BT549_BREAST","BT-549",-0.15625665655697,-0.308260173333318,-0.308260173333318
"90",2,"PF2341066","BT549_BREAST","BT-549",-0.15625665655697,-0.610732483157356,-0.610732483157356
"91",3,"PHA-665752","BT549_BREAST","BT-549",-0.203807576014299,-0.884259144835099,-0.884259144835099
"92",1,"Erlotinib","BXPC3_PANCREAS","BxPC-3",-0.190727503580423,-0.482711126590855,-0.482711126590855
"93",2,"PHA-665752","BXPC3_PANCREAS","BxPC-3",0.343758378054098,-0.383829684265592,-0.383829684265592
"94",3,"TAE684","BXPC3_PANCREAS","BxPC-3",0.0901474021709726,0.108246334221427,0.108246334221427
"95",1,"AZD0530","C2BBE1_LARGE_INTESTINE","C2BBe1",-0.183596970162791,0.379053270569988,0.379053270569988
"96",2,"ZD-6474","C2BBE1_LARGE_INTESTINE","C2BBe1",-0.497015629537781,0.306786283251721,0.306786283251721
"97",1,"AEW541","C32_SKIN","C32",-0.387484092800296,-0.427410044897486,-0.427410044897486
"98",2,"L-685458","C32_SKIN","C32",0.580477767635184,-0.929730362124424,-0.929730362124424
"99",1,"AEW541","CAKI2_KIDNEY","Caki-2",-0.371421200167107,-0.213393563636847,-0.213393563636847
"100",2,"PD-0325901","CAKI2_KIDNEY","Caki-2",-0.393738191244627,0.234713562028395,0.234713562028395
"101",3,"PF2341066","CAKI2_KIDNEY","Caki-2",-0.393738191244627,-0.955878578503561,-0.955878578503561
"102",1,"AZD0530","CAL12T_LUNG","CAL-12T",0.144830431612594,0.262623124335002,0.262623124335002
"103",2,"Erlotinib","CAL12T_LUNG","CAL-12T",0.289329744092569,0.193334883805839,0.193334883805839
"104",1,"L-685458","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",1.2967537414898,-0.955878578503561,-0.955878578503561
"105",2,"PD-0332991","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",1.61885498462633,-0.955878578503561,-0.955878578503561
"106",3,"PLX4720","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",1.05401752387584,-0.955878578503561,-0.955878578503561
"107",4,"RAF265","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",0.237170387824828,-0.252182027260182,-0.252182027260182
"108",1,"PD-0325901","CAL78_BONE","CAL-78",-0.180686204234442,-0.834268003070132,-0.834268003070132
"109",2,"PF2341066","CAL78_BONE","CAL-78",-0.180686204234442,-0.394838096312281,-0.394838096312281
"110",1,"Paclitaxel","CAL851_BREAST","CAL-85-1",-0.110237539063304,2.53560119051645,2.53560119051645
"111",2,"TKI258","CAL851_BREAST","CAL-85-1",-0.129582661360976,-0.747366303266266,-0.747366303266266
"112",3,"Topotecan","CAL851_BREAST","CAL-85-1",-0.129582661360976,0.62913849012478,0.62913849012478
"113",1,"Lapatinib","CALU1_LUNG","Calu-1",-0.499318310382327,-0.728069204502069,-0.728069204502069
"114",2,"PD-0325901","CALU1_LUNG","Calu-1",-0.499318310382327,0.467768120593309,0.467768120593309
"115",1,"Topotecan","CALU3_LUNG","Calu-3",-0.159137714987844,1.04027030238614,1.04027030238614
"116",1,"AZD6244","CALU6_LUNG","Calu-6",-0.177801179766336,0.0793006860751319,0.0793006860751319
"117",2,"LBW242","CALU6_LUNG","Calu-6",-0.177801179766336,-0.262219108832164,-0.262219108832164
"118",3,"PD-0325901","CALU6_LUNG","Calu-6",-0.160863337610982,1.14756994215887,1.14756994215887
"119",4,"PF2341066","CALU6_LUNG","Calu-6",-0.160863337610982,-0.496633530061669,-0.496633530061669
"120",5,"X17-AAG","CALU6_LUNG","Calu-6",0.886611017391061,1.00802213062584,1.00802213062584
"121",1,"Lapatinib","CAMA1_BREAST","CAMA-1",-0.671934454383524,-0.861335745631992,-0.861335745631992
"122",2,"PD-0332991","CAMA1_BREAST","CAMA-1",1.05756225157418,-0.814841393575975,-0.814841393575975
"123",3,"Sorafenib","CAMA1_BREAST","CAMA-1",-0.501609269654477,-0.855896294973628,-0.855896294973628
"124",4,"TKI258","CAMA1_BREAST","CAMA-1",-0.671934454383524,-0.635987075499761,-0.635987075499761
"125",5,"Topotecan","CAMA1_BREAST","CAMA-1",-0.671934454383524,-0.250627898500649,-0.250627898500649
"126",1,"TAE684","CAPAN2_PANCREAS","Capan-2",-0.167758648053814,0.633930387133339,0.633930387133339
"127",2,"ZD-6474","CAPAN2_PANCREAS","Capan-2",-0.531481052668114,0.289690866896862,0.289690866896862
"128",1,"Irinotecan","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",0.29667190583475,0.484798781583187,0.484798781583187
"129",2,"LBW242","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.726200447936869,-0.90603637407805,-0.90603637407805
"130",3,"PD-0332991","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",0.430724538784632,-0.86476777997596,-0.86476777997596
"131",4,"RAF265","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.109052187668399,-0.443210353952735,-0.443210353952735
"132",5,"TAE684","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.600897861459855,-0.296474696906862,-0.296474696906862
"133",6,"ZD-6474","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.722175502817698,-0.801631299119947,-0.801631299119947
"134",1,"LBW242","CCK81_LARGE_INTESTINE","CCK-81",-0.0100340740419225,-0.486143160934823,-0.486143160934823
"135",2,"TAE684","CCK81_LARGE_INTESTINE","CCK-81",0.0135667256829501,0.237368531992596,0.237368531992596
"136",1,"AZD0530","CHL1_SKIN","CHL-1",-0.200431191394439,-0.21876825893023,-0.21876825893023
"137",2,"AZD6244","CHL1_SKIN","CHL-1",-0.345624453758296,-0.484589032175291,-0.484589032175291
"138",3,"X17-AAG","CHL1_SKIN","CHL-1",-0.334419378608783,1.16803263749272,1.16803263749272
"139",1,"X17-AAG","CHP212_AUTONOMIC_GANGLIA","CHP-212",0.127555318839597,2.41878251209158,2.41878251209158
"140",2,"ZD-6474","CHP212_AUTONOMIC_GANGLIA","CHP-212",-0.0963244893316468,0.135832119703131,0.135832119703131
"141",1,"Paclitaxel","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",0.0265081222722365,3.42313822293955,3.42313822293955
"142",2,"PD-0332991","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",1.11558483284644,-0.294467280592466,-0.294467280592466
"143",3,"Topotecan","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",-0.463446686285195,2.22095487207608,2.22095487207608
"144",1,"AZD6244","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",-0.0905704559349466,0.0767104714759108,0.0767104714759108
"145",2,"Nilotinib","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",0.555614899512484,0.217877167133458,0.217877167133458
"146",3,"TAE684","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",0.315204655593608,1.20992935863512,1.20992935863512
"147",1,"L-685458","COLO201_LARGE_INTESTINE","COLO 201",1.19028741193626,-0.955878578503561,-0.955878578503561
"148",2,"TKI258","COLO201_LARGE_INTESTINE","COLO 201",0.244184775026444,-0.453959744539502,-0.453959744539502
"149",1,"Sorafenib","COLO205_LARGE_INTESTINE","COLO 205",0.583735312529889,-0.176223984138025,-0.176223984138025
"150",1,"AEW541","COLO320_LARGE_INTESTINE","COLO-320",-0.465310398433191,0.377045854255591,0.377045854255591
"151",2,"Panobinostat","COLO320_LARGE_INTESTINE","COLO-320",-0.0380147981225111,1.83468911996724,1.83468911996724
"152",3,"PD-0325901","COLO320_LARGE_INTESTINE","COLO-320",-0.241240250374774,-0.947428003373602,-0.947428003373602
"153",4,"Sorafenib","COLO320_LARGE_INTESTINE","COLO-320",0.182673731099655,-0.47837251713716,-0.47837251713716
"154",5,"TKI258","COLO320_LARGE_INTESTINE","COLO-320",-0.241240250374774,-0.238777666709213,-0.238777666709213
"155",6,"X17-AAG","COLO320_LARGE_INTESTINE","COLO-320",-0.211598339778564,0.859473323360512,0.859473323360512
"156",1,"Irinotecan","COLO677_LUNG","COLO-677",0.345320710237325,1.03457183026786,1.03457183026786
"157",2,"Paclitaxel","COLO677_LUNG","COLO-677",-0.0634867169015466,3.78900603507952,3.78900603507952
"158",3,"PD-0325901","COLO677_LUNG","COLO-677",-0.23354873111033,0.508823021990962,0.508823021990962
"159",1,"Paclitaxel","COLO678_LARGE_INTESTINE","COLO-678",-0.113680395949651,0.801776293162863,0.801776293162863
"160",2,"PHA-665752","COLO678_LARGE_INTESTINE","COLO-678",-0.134883728422002,-0.808624878537844,-0.808624878537844
"161",1,"AEW541","COLO679_SKIN","COLO-679",-0.220475431602122,-0.350545426665601,-0.350545426665601
"162",2,"LBW242","COLO679_SKIN","COLO-679",0.187159485906992,-0.866969462385298,-0.866969462385298
"163",3,"ZD-6474","COLO679_SKIN","COLO-679",0.198163117759285,-0.754489393414124,-0.754489393414124
"164",1,"PLX4720","COLO699_LUNG","COLO-699",-0.122976381279553,-0.797616466491155,-0.797616466491155
"165",1,"Nutlin-3","COLO741_SKIN","COLO 741",-0.00430372044324744,-0.387585495434462,-0.387585495434462
"166",1,"AZD0530","CORL105_LUNG","COR-L105",-0.491733793497799,-0.458039332533275,-0.458039332533275
"167",2,"ZD-6474","CORL105_LUNG","COR-L105",-0.569287264897898,-0.241497392038395,-0.241497392038395
"168",1,"AZD0530","CORL23_LUNG","COR-L23",-0.50715319875736,-0.808754389267805,-0.808754389267805
"169",2,"Panobinostat","CORL23_LUNG","COR-L23",-0.363471618393029,1.6698867160918,1.6698867160918
"170",3,"TKI258","CORL23_LUNG","COR-L23",-0.50715319875736,-0.71583044052075,-0.71583044052075
"171",1,"Nutlin-3","COV318_OVARY","COV318",-0.457156156552434,-0.702879367524645,-0.702879367524645
"172",2,"TKI258","COV318_OVARY","COV318",-0.457156156552434,-0.363302233566765,-0.363302233566765
"173",1,"Lapatinib","COV504_OVARY","COV504",-0.557253916088032,-0.955878578503561,-0.955878578503561
"174",2,"Paclitaxel","COV504_OVARY","COV504",-0.460392388538544,1.48857169414632,1.48857169414632
"175",3,"PHA-665752","COV504_OVARY","COV504",-0.691312451040254,-0.955878578503561,-0.955878578503561
"176",1,"PD-0332991","DAOY_CENTRAL_NERVOUS_SYSTEM","Daoy",1.08717939479019,-0.948904425695158,-0.948904425695158
"177",2,"Topotecan","DAOY_CENTRAL_NERVOUS_SYSTEM","Daoy",-0.638905317638887,1.57650947978988,1.57650947978988
"178",1,"Panobinostat","DBTRG05MG_CENTRAL_NERVOUS_SYSTEM","DBTRG-05MG",-0.0025038086393966,1.46551878421326,1.46551878421326
"179",2,"TKI258","DBTRG05MG_CENTRAL_NERVOUS_SYSTEM","DBTRG-05MG",0.0218671714632202,-0.554719092449201,-0.554719092449201
"180",1,"PD-0332991","DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DEL",1.91308966014213,0.104684789147498,0.104684789147498
"181",2,"TKI258","DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DEL",0.806226027337742,-0.0835590568508917,-0.0835590568508917
"182",1,"AZD6244","DETROIT562_UPPER_AERODIGESTIVE_TRACT","Detroit 562",-0.364324578772723,-0.302043658295187,-0.302043658295187
"183",2,"PLX4720","DETROIT562_UPPER_AERODIGESTIVE_TRACT","Detroit 562",-0.147965401329813,-0.881215642681014,-0.881215642681014
"184",1,"AZD0530","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.410123021591623,-0.731695504940979,-0.731695504940979
"185",2,"Lapatinib","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.410123021591623,-0.82287105883356,-0.82287105883356
"186",3,"LBW242","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.440150042603045,-0.848125651175965,-0.848125651175965
"187",4,"Paclitaxel","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.389032063955017,2.4848977397367,2.4848977397367
"188",5,"Sorafenib","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.453623366195159,-0.92778122563851,-0.92778122563851
"189",1,"AEW541","DMS114_LUNG","DMS 114",-0.269014070542397,0.585169597303003,0.585169597303003
"190",1,"PHA-665752","DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DOHH-2",-0.292506315528827,-0.101043005395634,-0.101043005395634
"191",2,"RAF265","DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DOHH-2",1.24494068599196,0.525659416885899,0.525659416885899
"192",1,"AZD0530","DOV13_OVARY","DOV13",-0.350118436711142,-0.850910131870128,-0.850910131870128
"193",2,"PHA-665752","DOV13_OVARY","DOV13",-0.455233751907247,-0.799364861345629,-0.799364861345629
"194",3,"ZD-6474","DOV13_OVARY","DOV13",-0.5530041583178,-0.568252963730131,-0.568252963730131
"195",1,"L-685458","DU145_PROSTATE","DU 145",1.25215775261008,-0.902772703683031,-0.902772703683031
"196",2,"Nutlin-3","DU145_PROSTATE","DU 145",-0.0893005543242135,-0.940635165587145,-0.940635165587145
"197",3,"RAF265","DU145_PROSTATE","DU 145",0.285345317128924,0.606538867746577,0.606538867746577
"198",1,"Paclitaxel","DV90_LUNG","DV-90",0.612927284481889,3.17778014502833,3.17778014502833
"199",2,"PD-0325901","DV90_LUNG","DV-90",-0.263388874765537,1.71081210675949,1.71081210675949
"200",3,"Topotecan","DV90_LUNG","DV-90",-0.263388874765537,1.18894862038143,1.18894862038143
"201",1,"Nilotinib","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",0.224971269984133,-0.749827007135526,-0.749827007135526
"202",2,"Panobinostat","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.0898424235206986,1.64489114520932,1.64489114520932
"203",3,"PD-0325901","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.389304796932657,-0.359870199222797,-0.359870199222797
"204",4,"Sorafenib","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.247366112140016,-0.782398955720731,-0.782398955720731
"205",1,"Lapatinib","EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB2",-0.507391389421002,-0.641037993968242,-0.641037993968242
"206",2,"PF2341066","EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB2",-0.507391389421002,-0.763037101591554,-0.763037101591554
"207",1,"AZD6244","EFE184_ENDOMETRIUM","EFE-184",-0.628020773667254,-0.216566576520893,-0.216566576520893
"208",2,"Paclitaxel","EFE184_ENDOMETRIUM","EFE-184",-0.489241739031051,0.355806094541979,0.355806094541979
"209",3,"PHA-665752","EFE184_ENDOMETRIUM","EFE-184",-0.628020773667254,-0.740243213118408,-0.740243213118408
"210",1,"Lapatinib","EFM19_BREAST","EFM-19",-0.301556362124533,-0.467040328265568,-0.467040328265568
"211",2,"PLX4720","EFM19_BREAST","EFM-19",-0.410136478169331,-0.955878578503561,-0.955878578503561
"212",1,"AZD6244","EFO21_OVARY","EFO-21",-0.487453993353947,-0.408566233688153,-0.408566233688153
"213",1,"Sorafenib","EFO27_OVARY","EFO-27",-0.00902239534330712,-0.744776088667045,-0.744776088667045
"214",1,"Nilotinib","EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EM-2",1.19077527584485,2.97049822172567,2.97049822172567
"215",1,"L-685458","EN_ENDOMETRIUM","EN",0.427530757672652,-0.942662008511035,-0.942662008511035
"216",2,"PHA-665752","EN_ENDOMETRIUM","EN",-0.637137023680169,-0.903225991237895,-0.903225991237895
"217",3,"TKI258","EN_ENDOMETRIUM","EN",-0.631968736024104,-0.6800854790515,-0.6800854790515
"218",1,"AZD0530","ES2_OVARY","ES-2",-0.17504689683914,-0.919842217891898,-0.919842217891898
"219",2,"Erlotinib","ES2_OVARY","ES-2",-0.311441829957949,-0.893039972326458,-0.893039972326458
"220",1,"Lapatinib","ESS1_ENDOMETRIUM","ESS-1",0.398578145386227,-0.119951571969947,-0.119951571969947
"221",1,"PD-0325901","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",0.0811623634723139,1.4949824752794,1.4949824752794
"222",2,"PHA-665752","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",0.391111679062868,-0.435828242344954,-0.435828242344954
"223",3,"X17-AAG","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",0.552570075211438,1.44492657814945,1.44492657814945
"224",1,"Panobinostat","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",0.00247565075144118,1.68801821828635,1.68801821828635
"225",2,"PD-0325901","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",-0.0790061004646582,0.530775090719361,0.530775090719361
"226",3,"PHA-665752","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",-0.0420105604205066,-0.785636723969757,-0.785636723969757
"227",1,"TAE684","FU97_STOMACH","FU97",-0.340988968304628,-0.0823934602812422,-0.0823934602812422
"228",2,"TKI258","FU97_STOMACH","FU97",-0.340988968304628,0.193205373075877,0.193205373075877
"229",3,"X17-AAG","FU97_STOMACH","FU97",-0.259486947146783,1.95493983273607,1.95493983273607
"230",1,"AEW541","FUOV1_OVARY","FU-OV-1",-0.282195662175024,0.423475450946629,0.423475450946629
