"","Cp","AICc","GCV","BIC"
"PubchemFP123",0,0,0,0
"PubchemFP124",0,0,0,0
"PubchemFP125",0,0,0,0
"PubchemFP126",0,0,0,0
"PubchemFP127",0,0,0,0
"PubchemFP128",0,0,0,0
"PubchemFP129",0,0,0,0
"PubchemFP130",0,0,0,0
"PubchemFP131",0,0,0,0
"PubchemFP132",0,0,0,0
"PubchemFP133",0,0,0,0
"PubchemFP134",0,0,0,0
"PubchemFP135",0,0,0,0
"PubchemFP136",0,0,0,0
"PubchemFP137",0,0,0,0
"PubchemFP138",0,0,0,0
"PubchemFP139",0,0,0,0
"PubchemFP140",0,0,0,0
"PubchemFP141",0,0,0,0
"PubchemFP142",0,0,0,0
"PubchemFP143",0,0,0,0
"PubchemFP144",0,0,0,0
"PubchemFP145",0,0,0,0
"PubchemFP146",0,0,0,0
"PubchemFP147",0,0,0,0
"PubchemFP148",0,0,0,0
"PubchemFP149",0,0,0,0
"PubchemFP150",0,0,0,0
"PubchemFP151",0,0,0,0
"PubchemFP152",0,0,0,0
"PubchemFP153",0,0,0,0
"PubchemFP154",0,0,0,0
"PubchemFP155",0,0,0,0
"PubchemFP156",0,0,0,0
"PubchemFP157",0,0,0,0
"PubchemFP158",0,0,0,0
"PubchemFP159",0,0,0,0
"PubchemFP160",0,0,0,0
"PubchemFP161",0,0,0,0
"PubchemFP162",0,0,0,0
"PubchemFP163",0,0,0,0
"PubchemFP164",0,0,0,0
"PubchemFP165",0,0,0,0
"PubchemFP166",0,0,0,0
"PubchemFP167",0,0,0,0
"PubchemFP168",0,0,0,0
"PubchemFP169",0,0,0,0
"PubchemFP170",0,0,0,0
"PubchemFP171",0,0,0,0
"PubchemFP172",0,0,0,0
"PubchemFP173",0,0,0,0
"PubchemFP174",0,0,0,0
"PubchemFP175",0,0,0,0
"PubchemFP176",0,0,0,0
"PubchemFP177",0,0,0,0
"PubchemFP178",0,0,0,0
"PubchemFP179",0,0,0,0
"PubchemFP180",0,0,0,0
"PubchemFP181",0,0,0,0
"PubchemFP182",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP183",0.00873746293782396,0.0333115774504538,0.0333115774504538,0
"PubchemFP184",0.00873746293782396,0.0327654860168398,0.0327654860168398,0
"PubchemFP185",0,0,0,0
"PubchemFP186",0,0,0,0
"PubchemFP187",0,0,0,0
"PubchemFP188",0,0,0,0
"PubchemFP189",0,0,0,0
"PubchemFP190",0,0,0,0
"PubchemFP191",0,0,0,0
"PubchemFP192",0,0,0,0
"PubchemFP193",0,0,0,0
"PubchemFP194",0,0,0,0
"PubchemFP195",0,0.00982964580505195,0.00982964580505195,0
"PubchemFP196",0,0,0,0
"PubchemFP197",0,0,0,0
"PubchemFP198",0,0,0,0
"PubchemFP199",0.085999258498158,0.17821533086365,0.17821533086365,0.0611320030288111
"PubchemFP200",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP201",0,0,0,0
"PubchemFP202",0,0,0,0
"PubchemFP203",0,0,0,0
"PubchemFP204",0,0,0,0
"PubchemFP205",0,0,0,0
"PubchemFP206",0.141374952390546,0.285973437897484,0.285973437897484,0.113744668535716
"PubchemFP207",0,0,0,0
"PubchemFP208",0,0,0,0
"PubchemFP209",0,0,0,0
"PubchemFP210",0,0,0,0
"PubchemFP211",0,0,0,0
"PubchemFP212",0,0,0,0
"PubchemFP213",0,0,0,0
"PubchemFP214",0,0,0,0
"PubchemFP215",0,0,0,0
"PubchemFP216",0,0,0,0
"PubchemFP217",0,0,0,0
"PubchemFP218",0,0,0,0
"PubchemFP219",0,0,0,0
"PubchemFP220",0,0,0,0
"PubchemFP221",0,0,0,0
"PubchemFP222",0,0,0,0
"PubchemFP223",0,0,0,0
"PubchemFP224",0,0,0,0
"PubchemFP225",0,0,0,0
"PubchemFP226",0,0,0,0
"PubchemFP227",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP228",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP229",0,0,0,0
"PubchemFP230",0,0,0,0
"PubchemFP231",0,0,0,0
"PubchemFP232",0,0,0,0
"PubchemFP233",0,0,0,0
"PubchemFP234",0,0,0,0
"PubchemFP235",0,0,0,0
"PubchemFP236",0,0,0,0
"PubchemFP237",0,0,0,0
"PubchemFP238",0,0,0,0
"PubchemFP239",0,0,0,0
"PubchemFP240",0,0,0,0
"PubchemFP241",0,0,0,0
"PubchemFP242",0,0,0,0
"PubchemFP243",0,0,0,0
"PubchemFP244",0,0,0,0
"PubchemFP245",0,0,0,0
"PubchemFP246",0,0,0,0
"PubchemFP247",0,0,0,0
"PubchemFP248",0,0,0,0
"PubchemFP249",0,0,0,0
"PubchemFP250",0,0,0,0
"PubchemFP251",0,0,0,0
"PubchemFP252",0,0,0,0
"PubchemFP253",0,0,0,0
"PubchemFP254",0,0,0,0
"PubchemFP255",0,0,0,0
"PubchemFP256",0,0,0,0
"PubchemFP257",0,0,0,0
"PubchemFP258",0,-0.00495367586209843,-0.00495367586209843,0
"PubchemFP259",0,0,0,0
"PubchemFP260",0,0,0,0
"PubchemFP261",0,0,0,0
"PubchemFP262",0,0,0,0
"PubchemFP263",0,0,0,0
"PubchemFP264",0,0,0,0
"PubchemFP265",0,0,0,0
"PubchemFP266",0,0,0,0
"PubchemFP267",0,0,0,0
"PubchemFP268",0,0,0,0
"PubchemFP269",0,0,0,0
"PubchemFP270",0,0,0,0
"PubchemFP271",0,0,0,0
"PubchemFP272",0,0,0,0
"PubchemFP273",0,0,0,0
"PubchemFP274",0,0,0,0
"PubchemFP275",0,0,0,0
"PubchemFP276",0,0,0,0
"PubchemFP277",0,0,0,0
"PubchemFP278",0,0,0,0
"PubchemFP279",0,0,0,0
"PubchemFP280",0,0,0,0
"PubchemFP281",0,0,0,0
"PubchemFP282",0,0,0,0
"PubchemFP283",0,0,0,0
"PubchemFP284",0,0,0,0
"PubchemFP285",0,0,0,0
"PubchemFP286",0,0,0,0
"PubchemFP287",0,0,0,0
"PubchemFP288",0,0,0,0
"PubchemFP289",0,0,0,0
"PubchemFP290",0,0,0,0
"PubchemFP291",0,0,0,0
"PubchemFP292",0,0,0,0
"PubchemFP293",0,0,0,0
"PubchemFP294",0,0,0,0
"PubchemFP295",0,0,0,0
"PubchemFP296",0,0,0,0
"PubchemFP297",0,0,0,0
"PubchemFP298",0,0,0,0
"PubchemFP299",0,0,0,0
"PubchemFP300",0,0,0,0
"PubchemFP301",0,0,0,0
"PubchemFP302",0,0,0,0
"PubchemFP303",0,0,0,0
"PubchemFP304",0,0,0,0
"PubchemFP305",0,0,0,0
"PubchemFP306",0,0,0,0
"PubchemFP307",0,0,0,0
"PubchemFP308",0,0.000728121911485329,0.000728121911485329,0
"PubchemFP309",0,0,0,0
"PubchemFP310",0,0,0,0
"PubchemFP311",0,0,0,0
"PubchemFP312",0,0,0,0
"PubchemFP313",0,0,0,0
"PubchemFP314",0,0,0,0
"PubchemFP315",0,0,0,0
"PubchemFP316",0,0,0,0
"PubchemFP317",0,0,0,0
"PubchemFP318",0,0,0,0
"PubchemFP319",0,0,0,0
"PubchemFP320",0,0,0,0
"PubchemFP321",0,0,0,0
"PubchemFP322",0,0,0,0
"PubchemFP323",0,0,0,0
"PubchemFP324",0,0,0,0
"PubchemFP325",0,0,0,0
"PubchemFP326",0,0,0,0
"PubchemFP327",0,0,0,0
"PubchemFP328",0,0,0,0
"PubchemFP329",0,0,0,0
"PubchemFP330",0,0,0,0
"PubchemFP331",0,0,0,0
"PubchemFP332",0,0,0,0
"PubchemFP333",0,0,0,0
"PubchemFP334",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP335",0,0,0,0
"PubchemFP336",0,0,0,0
"PubchemFP337",0,0,0,0
"PubchemFP338",0,0,0,0
"PubchemFP339",0,0,0,0
"PubchemFP340",0,0,0,0
"PubchemFP341",0,0,0,0
"PubchemFP342",0,0,0,0
"PubchemFP343",0,0,0,0
"PubchemFP344",0,0,0,0
"PubchemFP345",0,0.0930219556445939,0.0930219556445939,0
"PubchemFP346",0,0,0,0
"PubchemFP347",0,0,0,0
"PubchemFP348",0,0,0,0
"PubchemFP349",0,0,0,0
"PubchemFP350",0,0,0,0
"PubchemFP351",0,0,0,0
"PubchemFP352",0,0,0,0
"PubchemFP353",0,0,0,0
"PubchemFP354",0,0,0,0
"PubchemFP355",0,0,0,0
"PubchemFP356",0,0,0,0
"PubchemFP357",0,0,0,0
"PubchemFP358",0,0,0,0
"PubchemFP359",0,0,0,0
"PubchemFP360",0,0,0,0
"PubchemFP361",0,0,0,0
"PubchemFP362",0,0,0,0
"PubchemFP363",0,0,0,0
"PubchemFP364",0,0,0,0
"PubchemFP365",0,0,0,0
"PubchemFP366",0,0,0,0
"PubchemFP367",0,0.00524461886050171,0.00524461886050171,0
"PubchemFP368",0,0,0,0
"PubchemFP369",0,0,0,0
"PubchemFP370",0,0,0,0
"PubchemFP371",0,0,0,0
"PubchemFP372",0,0,0,0
"PubchemFP373",0,0,0,0
"PubchemFP374",0,0,0,0
"PubchemFP375",0,-0.00982964580505195,-0.00982964580505195,0
"PubchemFP376",0,0,0,0
"PubchemFP377",0,0,0,0
"PubchemFP378",0,0,0,0
"PubchemFP379",0,0,0,0
"PubchemFP380",0.0388037942531044,0.0507751775865089,0.0507751775865089,0.0276580235633829
"PubchemFP381",0,0,0,0
"PubchemFP382",0,0,0,0
"PubchemFP383",0,0,0,0
"PubchemFP384",0,0,0,0
"PubchemFP385",0,0,0,0
"PubchemFP386",0,0,0,0
"PubchemFP387",0,0,0,0
"PubchemFP388",0,0,0,0
"PubchemFP389",0,0,0,0
"PubchemFP390",0,0,0,0
"PubchemFP391",0,0,0,0
"PubchemFP392",0,0,0,0
"PubchemFP393",0,0,0,0
"PubchemFP394",0,0,0,0
"PubchemFP395",0,0,0,0
"PubchemFP396",0,0,0,0
"PubchemFP397",0,0,0,0
"PubchemFP398",0,0,0,0
"PubchemFP399",0,0.000546091433613997,0.000546091433613997,0
"PubchemFP400",0,0,0,0
"PubchemFP401",0,0,0,0
"PubchemFP402",0,0,0,0
"PubchemFP403",0,0,0,0
"PubchemFP404",0,0,0,0
"PubchemFP405",0,0,0,0
"PubchemFP406",0,0,0,0
"PubchemFP407",0,0,0,0
"PubchemFP408",0,0,0,0
"PubchemFP409",0,0,0,0
"PubchemFP410",0,0,0,0
"PubchemFP411",0,0,0,0
"PubchemFP412",0,0,0,0
"PubchemFP413",0,0,0,0
"PubchemFP414",0,0,0,0
"PubchemFP415",0,0,0,0
"PubchemFP416",0,0,0,0
"PubchemFP417",0,-0.0576908074655188,-0.0576908074655188,0
"PubchemFP418",0,0,0,0
"PubchemFP419",0,0,0,0
"PubchemFP420",0,0,0,0
"PubchemFP421",0,0,0,0
"PubchemFP422",0,0,0,0
"PubchemFP423",0,0,0,0
"PubchemFP424",0,0,0,0
"PubchemFP425",0,0,0,0
"PubchemFP426",0,0,0,0
"PubchemFP427",0,-0.0569415761997329,-0.0569415761997329,0
"PubchemFP428",0,-0.0569415761997329,-0.0569415761997329,0
"PubchemFP429",0,0,0,0
"PubchemFP430",0,0,0,0
"PubchemFP431",0,0.0477103545458057,0.0477103545458057,0
"PubchemFP432",0,0,0,0
"PubchemFP433",0,0,0,0
"PubchemFP434",0,0,0,0
"PubchemFP435",0,0,0,0
"PubchemFP436",0,0,0,0
"PubchemFP437",0,0,0,0
"PubchemFP438",0,0,0,0
"PubchemFP439",0,0,0,0
"PubchemFP440",0.234819316454017,0.235365407887631,0.235365407887631,0.232088859285947
"PubchemFP441",0,0,0,0
"PubchemFP442",0,0,0,0
"PubchemFP443",0,0,0,0
"PubchemFP444",0,0,0,0
"PubchemFP445",0,0,0,0
"PubchemFP446",0,0,0,0
"PubchemFP447",0,0,0,0
"PubchemFP448",0,0,0,0
"PubchemFP449",0,0,0,0
"PubchemFP450",-0.0362647475594642,-0.0901438010763825,-0.0901438010763825,-0.0217588485356785
"PubchemFP451",0,0,0,0
"PubchemFP452",0,0,0,0
"PubchemFP453",0,0,0,0
"PubchemFP454",0,0,0,0
"PubchemFP455",0,0,0,0
"PubchemFP456",0,0,0,0
"PubchemFP457",0,0,0,0
"PubchemFP458",0,0,0,0
"PubchemFP459",0,0,0,0
"PubchemFP460",0,-0.0569415761997329,-0.0569415761997329,0
"PubchemFP461",0,0,0,0
"PubchemFP462",0.234819316454017,0.235365407887631,0.235365407887631,0.232088859285947
"PubchemFP463",0,0,0,0
"PubchemFP464",0,0.00982964580505195,0.00982964580505195,0
"PubchemFP465",0,0,0,0
"PubchemFP466",0,0,0,0
"PubchemFP467",0,0,0,0
"PubchemFP468",0,0,0,0
"PubchemFP469",0,0,0,0
"PubchemFP470",0,0,0,0
"PubchemFP471",0,0,0,0
"PubchemFP472",0,0,0,0
"PubchemFP473",0,0,0,0
"PubchemFP474",0,0,0,0
"PubchemFP475",0,0,0,0
"PubchemFP476",0,0,0,0
"PubchemFP477",0,0,0,0
"PubchemFP478",0,0,0,0
"PubchemFP479",0,0,0,0
"PubchemFP480",0,0,0,0
"PubchemFP481",0,0,0,0
"PubchemFP482",0,0,0,0
"PubchemFP483",0,0,0,0
"PubchemFP484",0,0,0,0
"PubchemFP485",0,0,0,0
"PubchemFP486",0,0,0,0
"PubchemFP487",-0.0362647475594642,-0.0897984225281971,-0.0897984225281971,-0.0214134699874932
"PubchemFP488",0,0,0,0
"PubchemFP489",0,0,0,0
"PubchemFP490",0,0,0,0
"PubchemFP491",0,0,0,0
"PubchemFP492",0,0,0,0
"PubchemFP493",0,0,0,0
"PubchemFP494",0,0,0,0
"PubchemFP495",0,0,0,0
"PubchemFP496",0,0,0,0
"PubchemFP497",0,0,0,0
"PubchemFP498",0,0,0,0
"PubchemFP499",0,0,0,0
"PubchemFP500",0,0,0,0
"PubchemFP501",-0.0218266296761195,-0.035556283827227,-0.035556283827227,-0.0204184600195957
"PubchemFP502",0,0,0,0
"PubchemFP503",0,0,0,0
"PubchemFP504",0,0,0,0
"PubchemFP505",0,0,0,0
"PubchemFP506",0,0,0,0
"PubchemFP507",0,0,0,0
"PubchemFP508",0,0,0,0
"PubchemFP509",0,0,0,0
"PubchemFP510",0,0,0,0
"PubchemFP511",0,0,0,0
"PubchemFP512",0,0,0,0
"PubchemFP513",0,0,0,0
"PubchemFP514",0,0,0,0
"PubchemFP515",0,0,0,0
"PubchemFP516",0,0,0,0
"PubchemFP517",0,0,0,0
"PubchemFP518",0,0,0,0
"PubchemFP519",0,0,0,0
"PubchemFP520",0,0,0,0
"PubchemFP521",0,0,0,0
"PubchemFP522",0,0,0,0
"PubchemFP523",0,0,0,0
"PubchemFP524",0,0,0,0
"PubchemFP525",0,0,0,0
"PubchemFP526",0,0,0,0
"PubchemFP527",0,0,0,0
"PubchemFP528",0,0,0,0
"PubchemFP529",0,0,0,0
"PubchemFP530",0,0,0,0
"PubchemFP531",0,0,0,0
"PubchemFP532",0,0,0,0
"PubchemFP533",0,0,0,0
"PubchemFP534",0,0,0,0
"PubchemFP535",0,0,0,0
"PubchemFP536",-0.0854453706088835,-0.142153508950205,-0.142153508950205,-0.073567314604958
"PubchemFP537",0.234819316454017,0.235365407887631,0.235365407887631,0.232088859285947
"PubchemFP538",0,0,0,0
"PubchemFP539",0,0.0473671145850445,0.0473671145850445,0
"PubchemFP540",0,0,0,0
"PubchemFP541",0,0,0,0
"PubchemFP542",0,0,0,0
"PubchemFP543",0,0,0,0
"PubchemFP544",0,0,0,0
"PubchemFP545",0,0,0,0
"PubchemFP546",0,0,0,0
"PubchemFP547",0,0,0,0
"PubchemFP548",0,0,0,0
"PubchemFP549",0,0.00982964580505195,0.00982964580505195,0
"PubchemFP550",-0.0218266296761195,-0.035556283827227,-0.035556283827227,-0.0204184600195957
"PubchemFP551",0,0,0,0
"PubchemFP552",0,0,0,0
"PubchemFP553",0,0.0305483565077461,0.0305483565077461,0
"PubchemFP554",0,0,0,0
"PubchemFP555",0,0,0,0
"PubchemFP556",0,0,0,0
"PubchemFP557",0,0,0,0
"PubchemFP558",0,0,0,0
"PubchemFP559",0,0,0,0
"PubchemFP560",0,-0.00982964580505195,-0.00982964580505195,0
"PubchemFP561",0,0,0,0
"PubchemFP562",0,0,0,0
"PubchemFP563",0,0.00524461886050171,0.00524461886050171,0
"PubchemFP564",0,0,0,0
"PubchemFP565",0,0,0,0
"PubchemFP566",0,0,0,0
"PubchemFP567",0,0,0,0
"PubchemFP568",0,0,0,0
"PubchemFP569",0,0,0,0
"PubchemFP570",0,0,0,0
"PubchemFP571",0,0,0,0
"PubchemFP572",0,0,0,0
"PubchemFP573",0,0,0,0
"PubchemFP574",0,0,0,0
"PubchemFP575",0,0,0,0
"PubchemFP576",0,0,0,0
"PubchemFP577",0,0,0,0
"PubchemFP578",0,0,0,0
"PubchemFP579",0,0,0,0
"PubchemFP580",0,0,0,0
"PubchemFP581",0.234273225020403,0.235365407887631,0.235365407887631,0.232088859285947
"PubchemFP582",0,0,0,0
"PubchemFP583",0,0,0,0
"PubchemFP584",0,0,0,0
"PubchemFP585",0,0,0,0
"PubchemFP586",0,0,0,0
"PubchemFP587",0,0,0,0
"PubchemFP588",0,0,0,0
"PubchemFP589",0,0,0,0
"PubchemFP590",0,0,0,0
"PubchemFP591",-0.0218266296761195,-0.035204241413096,-0.035204241413096,-0.0204184600195957
"PubchemFP592",0,0,0,0
"PubchemFP593",0,0,0,0
"PubchemFP594",0,0,0,0
"PubchemFP595",0,0,0,0
"PubchemFP596",0,0,0,0
"PubchemFP597",0,0,0,0
"PubchemFP598",-0.0214745872619886,-0.035204241413096,-0.035204241413096,-0.0204184600195957
"PubchemFP599",0,0,0,0
"PubchemFP600",0,0,0,0
"PubchemFP601",0,0,0,0
"PubchemFP602",-0.0854453706088835,-0.141770345853304,-0.141770345853304,-0.073567314604958
"PubchemFP603",0,0,0,0
"PubchemFP604",0,0,0,0
"PubchemFP605",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP606",0,0,0,0
"PubchemFP607",0,0,0,0
"PubchemFP608",0,0,0,0
"PubchemFP609",0,0,0,0
"PubchemFP610",0,0.00524461886050171,0.00524461886050171,0
"PubchemFP611",0,0,0,0
"PubchemFP612",0,0,0,0
"PubchemFP613",0,0,0,0
"PubchemFP614",0,0,0,0
"PubchemFP615",0,0,0,0
"PubchemFP616",0,0,0,0
"PubchemFP617",0,0,0,0
"PubchemFP618",0,0,0,0
"PubchemFP619",0,0,0,0
"PubchemFP620",0,0,0,0
"PubchemFP621",0,0,0,0
"PubchemFP622",0,0,0,0
"PubchemFP623",0,0,0,0
"PubchemFP624",0,-0.000460504730913831,-0.000460504730913831,0
"PubchemFP625",0,0,0,0
"PubchemFP626",0,0,0,0
"PubchemFP627",0,0,0,0
"PubchemFP628",0,0.00928355437143795,0.00928355437143795,0
"PubchemFP629",0,0,0,0
"PubchemFP630",0,0,0,0
"PubchemFP631",0,0,0,0
"PubchemFP632",0,0,0,0
"PubchemFP633",0,0.00928355437143795,0.00928355437143795,0
"PubchemFP634",0,0,0,0
"PubchemFP635",0,0,0,0
"PubchemFP636",0,0,0,0
"PubchemFP637",0,0,0,0
"PubchemFP638",0,0,0,0
"PubchemFP639",0,0,0,0
"PubchemFP640",0,0,0,0
"PubchemFP641",0,0,0,0
"PubchemFP642",0.234273225020403,0.235365407887631,0.235365407887631,0.232088859285947
"PubchemFP643",0,-0.0575630913642289,-0.0575630913642289,0
"PubchemFP644",0,0,0,0
"PubchemFP645",0,0,0,0
"PubchemFP646",0,0,0,0
"PubchemFP647",0,0,0,0
"PubchemFP648",0,0,0,0
"PubchemFP649",0,0,0,0
"PubchemFP650",0,0,0,0
"PubchemFP651",0,0,0,0
"PubchemFP652",0,0,0,0
"PubchemFP653",0,0,0,0
"PubchemFP654",0,-0.00982964580505195,-0.00982964580505195,0
"PubchemFP655",0,0,0,0
"PubchemFP656",0,0,0,0
"PubchemFP657",0,0,0,0
"PubchemFP658",0,0,0,0
"PubchemFP659",0,0,0,0
"PubchemFP660",0,0,0,0
"PubchemFP661",0,0.00449538759471575,0.00449538759471575,0
"PubchemFP662",0,0.0103454036163222,0.0103454036163222,0
"PubchemFP663",0,0,0,0
"PubchemFP664",0,0,0,0
"PubchemFP665",0,0,0,0
"PubchemFP666",0,0,0,0
"PubchemFP667",0,0,0,0
"PubchemFP668",0,0,0,0
"PubchemFP669",0,0,0,0
"PubchemFP670",0,0,0,0
"PubchemFP671",0,0,0,0
"PubchemFP672",0,0,0,0
"PubchemFP673",0,0,0,0
"PubchemFP674",0,0,0,0
"PubchemFP675",0,0,0,0
"PubchemFP676",0,0,0,0
"PubchemFP677",0,0,0,0
"PubchemFP678",0,0,0,0
"PubchemFP679",0,0,0,0
"PubchemFP680",0,0,0,0
"PubchemFP681",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP682",0,-0.00457655138370248,-0.00457655138370248,0
"PubchemFP683",0,0,0,0
"PubchemFP684",-0.0100159778973758,-0.0428269399749863,-0.0428269399749863,0
"PubchemFP685",0,-0.0120140115395079,-0.0120140115395079,0
"PubchemFP686",0,0,0,0
"PubchemFP687",0,0,0,0
"PubchemFP688",0,0,0,0
"PubchemFP689",0,0,0,0
"PubchemFP690",0,0,0,0
"PubchemFP691",0,0,0,0
"PubchemFP692",-0.0100159778973758,-0.0428269399749863,-0.0428269399749863,0
"PubchemFP693",0.0217277067077928,0.0217277067077928,0.0217277067077928,0.0217277067077928
"PubchemFP694",0,0,0,0
"PubchemFP695",-0.0101311040801043,-0.0363798737421927,-0.0363798737421927,-0.00414454257822448
"PubchemFP696",0,0,0,0
"PubchemFP697",0,0,0,0
"PubchemFP698",0,0,0,0
"PubchemFP699",0,0,0,0
"PubchemFP700",0,0,0,0
"PubchemFP701",0,0,0,0
"PubchemFP702",0,0,0,0
"PubchemFP703",0,0,0,0
"PubchemFP704",0,-0.0225307145043815,-0.0225307145043815,0
"PubchemFP705",0.0209784754420068,0.0209784754420068,0.0209784754420068,0.0209784754420068
"PubchemFP706",0,0,0,0
"PubchemFP707",-0.00967059934919046,-0.0363798737421927,-0.0363798737421927,-0.00414454257822448
"PubchemFP708",0,0,0,0
"PubchemFP709",0,0,0,0
"PubchemFP710",0,0,0,0
"PubchemFP711",0.0209784754420068,0.0209784754420068,0.0209784754420068,0.0209784754420068
"PubchemFP712",0.0240280230790159,0.0251202059462439,0.0251202059462439,0.0185671087428759
"PubchemFP713",0.563421911871029,0.933542157169279,0.933542157169279,0.485501860229293
"PubchemFP714",0,0,0,0
"PubchemFP715",0,0,0,0
"PubchemFP716",0,0,0,0
"PubchemFP717",0,0,0,0
"PubchemFP718",0,0,0,0
"PubchemFP719",0,0,0,0
"PubchemFP720",0,0,0,0
"PubchemFP721",0,0,0,0
"PubchemFP722",0,0.00449538759471575,0.00449538759471575,0
"PubchemFP723",0,0,0,0
"PubchemFP724",0,0,0,0
"PubchemFP725",0,0,0,0
"PubchemFP726",0,0,0,0
"PubchemFP727",0,0,0,0
"PubchemFP728",0,0,0,0
"PubchemFP729",0,0,0,0
"PubchemFP730",0,0,0,0
"PubchemFP731",0,0,0,0
