"","X","DRUG","CName","PName","dd_predict...2.","dd_real...2.","Acta_Normal"
"36",1,"Nutlin-3","A2780_OVARY","A2780",0.0276022180534812,-0.311238920122422,-0.311238920122422
"37",2,"Paclitaxel","A2780_OVARY","A2780",-0.562977341332279,3.26779010235126,3.26779010235126
"38",3,"PD-0325901","A2780_OVARY","A2780",0.0276022180534812,1.37648015736503,1.37648015736503
"39",4,"RAF265","A2780_OVARY","A2780",0.64896026749297,0.374908927211234,0.374908927211234
"40",5,"Sorafenib","A2780_OVARY","A2780",-0.624265938849455,-0.314282422276507,-0.314282422276507
"41",1,"AEW541","A375_SKIN","A-375",-0.549777781981905,-0.0179618721256186,-0.0179618721256186
"42",2,"Paclitaxel","A375_SKIN","A-375",-0.658387433602398,2.98979532048986,2.98979532048986
"43",3,"Panobinostat","A375_SKIN","A-375",0.0538231529335597,2.04702196173838,2.04702196173838
"44",4,"PHA-665752","A375_SKIN","A-375",-0.719138178464521,-0.689021719418812,-0.689021719418812
"45",5,"Sorafenib","A375_SKIN","A-375",-0.719138178464521,-0.559705255552701,-0.559705255552701
"46",6,"TAE684","A375_SKIN","A-375",-0.350029632697504,0.257313184406598,0.257313184406598
"47",1,"Erlotinib","A549_LUNG","A549",-0.000485951668715595,-0.639613375938671,-0.639613375938671
"48",2,"PD-0325901","A549_LUNG","A549",-0.421667796836781,1.05840180458069,1.05840180458069
"49",3,"X17-AAG","A549_LUNG","A549",-0.351413084298205,0.968132825797835,0.968132825797835
"50",1,"Panobinostat","A673_BONE","A-673",0.110295844097066,2.09409911207923,2.09409911207923
"51",2,"ZD-6474","A673_BONE","A-673",-0.344432540602548,-0.0440582842127707,-0.0440582842127707
"52",1,"Panobinostat","ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ALL-SIL",0.863671084036463,3.13154481443224,3.13154481443224
"53",2,"PD-0325901","ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","ALL-SIL",0.827090896445187,0.164065458834641,0.164065458834641
"54",1,"Irinotecan","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",0.171283351047986,1.46156870694945,1.46156870694945
"55",2,"Nilotinib","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",0.0990397176399314,0.0559239993171619,0.0559239993171619
"56",3,"PF2341066","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",0.0581315340612857,-0.0968986620368801,-0.0968986620368801
"57",4,"RAF265","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1",-0.0309027316772946,0.212955759394938,0.212955759394938
"58",1,"AEW541","AN3CA_ENDOMETRIUM","AN3 CA",-0.660669344906803,-0.728911024246816,-0.728911024246816
"59",2,"Paclitaxel","AN3CA_ENDOMETRIUM","AN3 CA",-0.476625362431568,2.65533386036545,2.65533386036545
"60",3,"Sorafenib","AN3CA_ENDOMETRIUM","AN3 CA",-0.684119532988748,-0.830706457996203,-0.830706457996203
"61",1,"PD-0332991","ASPC1_PANCREAS","AsPC-1",-0.493054170477432,-0.955878578503561,-0.955878578503561
"62",2,"PLX4720","ASPC1_PANCREAS","AsPC-1",-0.304727311053746,-0.771455299039022,-0.771455299039022
"63",3,"RAF265","ASPC1_PANCREAS","AsPC-1",0.325788468894081,0.0508730808486808,0.0508730808486808
"64",4,"ZD-6474","ASPC1_PANCREAS","AsPC-1",-0.304727311053746,-0.210026284657859,-0.210026284657859
"65",1,"AZD0530","AU565_BREAST","AU565",-0.395577913119298,-0.805128088828896,-0.805128088828896
"66",2,"Erlotinib","AU565_BREAST","AU565",-0.360583620001555,-0.637929736449177,-0.637929736449177
"67",3,"TAE684","AU565_BREAST","AU565",-0.395577913119298,-0.857061891543278,-0.857061891543278
"68",1,"AZD0530","AZ521_STOMACH","AZ-521",0.529818598712982,0.453068652742729,0.453068652742729
"69",2,"Nilotinib","AZ521_STOMACH","AZ-521",-0.236121256209504,-0.214105872651633,-0.214105872651633
"70",3,"Nutlin-3","AZ521_STOMACH","AZ-521",0.529818598712982,-0.0702842070298838,-0.0702842070298838
"71",4,"RAF265","AZ521_STOMACH","AZ-521",0.7317610358265,0.454881802962184,0.454881802962184
"72",5,"Topotecan","AZ521_STOMACH","AZ-521",0.529818598712982,1.64022875893072,1.64022875893072
"73",1,"AEW541","BCPAP_THYROID","B-CPAP",-0.432129541696479,-0.103309443169952,-0.103309443169952
"74",2,"PD-0332991","BCPAP_THYROID","B-CPAP",-0.540644625082521,-0.706376157233593,-0.706376157233593
"75",3,"PLX4720","BCPAP_THYROID","B-CPAP",-0.0482331611117589,-0.163596687966822,-0.163596687966822
"76",1,"AZD0530","BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BDCM",-0.742879793287412,0.280430849704646,0.280430849704646
"77",2,"PD-0332991","BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BDCM",-0.685801860234724,-0.4266977358827,-0.4266977358827
"78",1,"Paclitaxel","BFTC909_KIDNEY","BFTC-909",-0.73713975984835,2.40285269230637,2.40285269230637
"79",2,"Topotecan","BFTC909_KIDNEY","BFTC-909",-0.635910089975818,1.07582099776045,1.07582099776045
"80",1,"AZD0530","BGC823_STOMACH","BGC-823",-0.365179190262364,-0.892521929406614,-0.892521929406614
"81",2,"Nutlin-3","BGC823_STOMACH","BGC-823",-0.365179190262364,-0.918780229906217,-0.918780229906217
"82",3,"PHA-665752","BGC823_STOMACH","BGC-823",-0.836707382087773,-0.951901951540107,-0.951901951540107
"83",1,"Paclitaxel","BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-41",-0.784496490756297,3.65165990595582,3.65165990595582
"84",2,"RAF265","BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-41",-0.114244867290038,-0.422877169348849,-0.422877169348849
"85",1,"AZD6244","BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-70",-0.674776068401489,-0.882705016075566,-0.882705016075566
"86",2,"L-685458","BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","BL-70",-0.148141904426064,-0.936982963002243,-0.936982963002243
"87",1,"Panobinostat","BT20_BREAST","BT-20",-0.197341321747554,1.97753945511428,1.97753945511428
"88",1,"Nilotinib","BT474_BREAST","BT-474",-0.488930496812245,-0.617143264290428,-0.617143264290428
"89",1,"Lapatinib","BT549_BREAST","BT-549",-0.340483141966009,-0.308260173333318,-0.308260173333318
"90",2,"PF2341066","BT549_BREAST","BT-549",-0.340483141966009,-0.610732483157356,-0.610732483157356
"91",3,"PHA-665752","BT549_BREAST","BT-549",-0.637177099160464,-0.884259144835099,-0.884259144835099
"92",1,"Erlotinib","BXPC3_PANCREAS","BxPC-3",-0.461429797090188,-0.482711126590855,-0.482711126590855
"93",2,"PHA-665752","BXPC3_PANCREAS","BxPC-3",0.419934753975435,-0.383829684265592,-0.383829684265592
"94",3,"TAE684","BXPC3_PANCREAS","BxPC-3",-0.0156839660674774,0.108246334221427,0.108246334221427
"95",1,"AZD0530","C2BBE1_LARGE_INTESTINE","C2BBe1",-0.128797018090085,0.379053270569988,0.379053270569988
"96",2,"ZD-6474","C2BBE1_LARGE_INTESTINE","C2BBe1",-0.504568854629759,0.306786283251721,0.306786283251721
"97",1,"AEW541","C32_SKIN","C32",-0.670771926884915,-0.427410044897486,-0.427410044897486
"98",2,"L-685458","C32_SKIN","C32",-0.614027069093432,-0.929730362124424,-0.929730362124424
"99",1,"AEW541","CAKI2_KIDNEY","Caki-2",-0.348248434119185,-0.213393563636847,-0.213393563636847
"100",2,"PD-0325901","CAKI2_KIDNEY","Caki-2",-0.240669577281536,0.234713562028395,0.234713562028395
"101",3,"PF2341066","CAKI2_KIDNEY","Caki-2",-0.240669577281536,-0.955878578503561,-0.955878578503561
"102",1,"AZD0530","CAL12T_LUNG","CAL-12T",0.201907990841744,0.262623124335002,0.262623124335002
"103",2,"Erlotinib","CAL12T_LUNG","CAL-12T",0.496127130520717,0.193334883805839,0.193334883805839
"104",1,"L-685458","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",0.64870185108014,-0.955878578503561,-0.955878578503561
"105",2,"PD-0332991","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",0.540250589808336,-0.955878578503561,-0.955878578503561
"106",3,"PLX4720","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",0.708322661981196,-0.955878578503561,-0.955878578503561
"107",4,"RAF265","CAL27_UPPER_AERODIGESTIVE_TRACT","CAL 27",0.444287324214292,-0.252182027260182,-0.252182027260182
"108",1,"PD-0325901","CAL78_BONE","CAL-78",-0.271872765972982,-0.834268003070132,-0.834268003070132
"109",2,"PF2341066","CAL78_BONE","CAL-78",-0.271872765972982,-0.394838096312281,-0.394838096312281
"110",1,"Paclitaxel","CAL851_BREAST","CAL-85-1",-0.322283702452982,2.53560119051645,2.53560119051645
"111",2,"TKI258","CAL851_BREAST","CAL-85-1",0.0923278038956473,-0.747366303266266,-0.747366303266266
"112",3,"Topotecan","CAL851_BREAST","CAL-85-1",0.0923278038956473,0.62913849012478,0.62913849012478
"113",1,"Lapatinib","CALU1_LUNG","Calu-1",-0.506963676346544,-0.728069204502069,-0.728069204502069
"114",2,"PD-0325901","CALU1_LUNG","Calu-1",-0.506963676346544,0.467768120593309,0.467768120593309
"115",1,"Topotecan","CALU3_LUNG","Calu-3",-0.102205271872473,1.04027030238614,1.04027030238614
"116",1,"AZD6244","CALU6_LUNG","Calu-6",-0.320287364980704,0.0793006860751319,0.0793006860751319
"117",2,"LBW242","CALU6_LUNG","Calu-6",-0.320287364980704,-0.262219108832164,-0.262219108832164
"118",3,"PD-0325901","CALU6_LUNG","Calu-6",-0.0505881135649378,1.14756994215887,1.14756994215887
"119",4,"PF2341066","CALU6_LUNG","Calu-6",-0.0505881135649378,-0.496633530061669,-0.496633530061669
"120",5,"X17-AAG","CALU6_LUNG","Calu-6",-0.1785116462642,1.00802213062584,1.00802213062584
"121",1,"Lapatinib","CAMA1_BREAST","CAMA-1",-0.781765272162191,-0.861335745631992,-0.861335745631992
"122",2,"PD-0332991","CAMA1_BREAST","CAMA-1",-0.723523674895031,-0.814841393575975,-0.814841393575975
"123",3,"Sorafenib","CAMA1_BREAST","CAMA-1",-0.641354213257952,-0.855896294973628,-0.855896294973628
"124",4,"TKI258","CAMA1_BREAST","CAMA-1",-0.781765272162191,-0.635987075499761,-0.635987075499761
"125",5,"Topotecan","CAMA1_BREAST","CAMA-1",-0.781765272162191,-0.250627898500649,-0.250627898500649
"126",1,"TAE684","CAPAN2_PANCREAS","Capan-2",-0.214200749960676,0.633930387133339,0.633930387133339
"127",2,"ZD-6474","CAPAN2_PANCREAS","Capan-2",-0.613725454163544,0.289690866896862,0.289690866896862
"128",1,"Irinotecan","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.338755325576271,0.484798781583187,0.484798781583187
"129",2,"LBW242","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.979244481157993,-0.90603637407805,-0.90603637407805
"130",3,"PD-0332991","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.841785154590283,-0.86476777997596,-0.86476777997596
"131",4,"RAF265","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.419933447113686,-0.443210353952735,-0.443210353952735
"132",5,"TAE684","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.619797374081086,-0.296474696906862,-0.296474696906862
"133",6,"ZD-6474","CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1",-0.812828447344101,-0.801631299119947,-0.801631299119947
"134",1,"LBW242","CCK81_LARGE_INTESTINE","CCK-81",-0.396504003950397,-0.486143160934823,-0.486143160934823
"135",2,"TAE684","CCK81_LARGE_INTESTINE","CCK-81",0.310624644633198,0.237368531992596,0.237368531992596
"136",1,"AZD0530","CHL1_SKIN","CHL-1",-0.140647827913403,-0.21876825893023,-0.21876825893023
"137",2,"AZD6244","CHL1_SKIN","CHL-1",-0.606238784513204,-0.484589032175291,-0.484589032175291
"138",3,"X17-AAG","CHL1_SKIN","CHL-1",-0.0927167487349725,1.16803263749272,1.16803263749272
"139",1,"X17-AAG","CHP212_AUTONOMIC_GANGLIA","CHP-212",-0.110737664459197,2.41878251209158,2.41878251209158
"140",2,"ZD-6474","CHP212_AUTONOMIC_GANGLIA","CHP-212",-0.367749226076331,0.135832119703131,0.135832119703131
"141",1,"Paclitaxel","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",-0.50031483679557,3.42313822293955,3.42313822293955
"142",2,"PD-0332991","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",-0.571783121652497,-0.294467280592466,-0.294467280592466
"143",3,"Topotecan","CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CI-1",-0.425429363369407,2.22095487207608,2.22095487207608
"144",1,"AZD6244","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",-0.163757044320359,0.0767104714759108,0.0767104714759108
"145",2,"Nilotinib","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",0.238467651923718,0.217877167133458,0.217877167133458
"146",3,"TAE684","CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86",0.286887879095303,1.20992935863512,1.20992935863512
"147",1,"L-685458","COLO201_LARGE_INTESTINE","COLO 201",0.0433489523067004,-0.955878578503561,-0.955878578503561
"148",2,"TKI258","COLO201_LARGE_INTESTINE","COLO 201",-0.18675836819027,-0.453959744539502,-0.453959744539502
"149",1,"Sorafenib","COLO205_LARGE_INTESTINE","COLO 205",-0.23868796093178,-0.176223984138025,-0.176223984138025
"150",1,"AEW541","COLO320_LARGE_INTESTINE","COLO-320",-0.4495805410069,0.377045854255591,0.377045854255591
"151",2,"Panobinostat","COLO320_LARGE_INTESTINE","COLO-320",-0.235025606113745,1.83468911996724,1.83468911996724
"152",3,"PD-0325901","COLO320_LARGE_INTESTINE","COLO-320",-0.523436011084015,-0.947428003373602,-0.947428003373602
"153",4,"Sorafenib","COLO320_LARGE_INTESTINE","COLO-320",-0.394161492318445,-0.47837251713716,-0.47837251713716
"154",5,"TKI258","COLO320_LARGE_INTESTINE","COLO-320",-0.523436011084015,-0.238777666709213,-0.238777666709213
"155",6,"X17-AAG","COLO320_LARGE_INTESTINE","COLO-320",-0.273525539561549,0.859473323360512,0.859473323360512
"156",1,"Irinotecan","COLO677_LUNG","COLO-677",-0.0340664472902969,1.03457183026786,1.03457183026786
"157",2,"Paclitaxel","COLO677_LUNG","COLO-677",-0.292241029052417,3.78900603507952,3.78900603507952
"158",3,"PD-0325901","COLO677_LUNG","COLO-677",-0.319037871483585,0.508823021990962,0.508823021990962
"159",1,"Paclitaxel","COLO678_LARGE_INTESTINE","COLO-678",-0.361186066997671,0.801776293162863,0.801776293162863
"160",2,"PHA-665752","COLO678_LARGE_INTESTINE","COLO-678",-0.540659867962855,-0.808624878537844,-0.808624878537844
"161",1,"AEW541","COLO679_SKIN","COLO-679",-0.67451002262934,-0.350545426665601,-0.350545426665601
"162",2,"LBW242","COLO679_SKIN","COLO-679",-0.17790671397773,-0.866969462385298,-0.866969462385298
"163",3,"ZD-6474","COLO679_SKIN","COLO-679",0.210098069437363,-0.754489393414124,-0.754489393414124
"164",1,"PLX4720","COLO699_LUNG","COLO-699",-0.341405089920152,-0.797616466491155,-0.797616466491155
"165",1,"Nutlin-3","COLO741_SKIN","COLO 741",-0.165686655958478,-0.387585495434462,-0.387585495434462
"166",1,"AZD0530","CORL105_LUNG","COR-L105",-0.579147085078199,-0.458039332533275,-0.458039332533275
"167",2,"ZD-6474","CORL105_LUNG","COR-L105",-0.653263596400406,-0.241497392038395,-0.241497392038395
"168",1,"AZD0530","CORL23_LUNG","COR-L23",-0.645781748933505,-0.808754389267805,-0.808754389267805
"169",2,"Panobinostat","CORL23_LUNG","COR-L23",-0.364822351238509,1.6698867160918,1.6698867160918
"170",3,"TKI258","CORL23_LUNG","COR-L23",-0.645781748933505,-0.71583044052075,-0.71583044052075
"171",1,"Nutlin-3","COV318_OVARY","COV318",-0.468488670662538,-0.702879367524645,-0.702879367524645
"172",2,"TKI258","COV318_OVARY","COV318",-0.468488670662538,-0.363302233566765,-0.363302233566765
"173",1,"Lapatinib","COV504_OVARY","COV504",-0.444387456910167,-0.955878578503561,-0.955878578503561
"174",2,"Paclitaxel","COV504_OVARY","COV504",-0.588886777036004,1.48857169414632,1.48857169414632
"175",3,"PHA-665752","COV504_OVARY","COV504",-0.748806401459189,-0.955878578503561,-0.955878578503561
"176",1,"PD-0332991","DAOY_CENTRAL_NERVOUS_SYSTEM","Daoy",-0.881394933632422,-0.948904425695158,-0.948904425695158
"177",2,"Topotecan","DAOY_CENTRAL_NERVOUS_SYSTEM","Daoy",-0.678778863893301,1.57650947978988,1.57650947978988
"178",1,"Panobinostat","DBTRG05MG_CENTRAL_NERVOUS_SYSTEM","DBTRG-05MG",0.351946976784395,1.46551878421326,1.46551878421326
"179",2,"TKI258","DBTRG05MG_CENTRAL_NERVOUS_SYSTEM","DBTRG-05MG",-0.100634203199312,-0.554719092449201,-0.554719092449201
"180",1,"PD-0332991","DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DEL",0.0772314963341443,0.104684789147498,0.104684789147498
"181",2,"TKI258","DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DEL",0.097033320814082,-0.0835590568508917,-0.0835590568508917
"182",1,"AZD6244","DETROIT562_UPPER_AERODIGESTIVE_TRACT","Detroit 562",-0.372448495960196,-0.302043658295187,-0.302043658295187
"183",2,"PLX4720","DETROIT562_UPPER_AERODIGESTIVE_TRACT","Detroit 562",-0.303078306346572,-0.881215642681014,-0.881215642681014
"184",1,"AZD0530","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.418096632195157,-0.731695504940979,-0.731695504940979
"185",2,"Lapatinib","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.418096632195157,-0.82287105883356,-0.82287105883356
"186",3,"LBW242","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.683878536025447,-0.848125651175965,-0.848125651175965
"187",4,"Paclitaxel","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.504574966028852,2.4848977397367,2.4848977397367
"188",5,"Sorafenib","DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG",-0.761558061179324,-0.92778122563851,-0.92778122563851
"189",1,"AEW541","DMS114_LUNG","DMS 114",-0.387752213397522,0.585169597303003,0.585169597303003
"190",1,"PHA-665752","DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DOHH-2",-0.201700428199504,-0.101043005395634,-0.101043005395634
"191",2,"RAF265","DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","DOHH-2",0.291683675566716,0.525659416885899,0.525659416885899
"192",1,"AZD0530","DOV13_OVARY","DOV13",-0.501314891656444,-0.850910131870128,-0.850910131870128
"193",2,"PHA-665752","DOV13_OVARY","DOV13",-0.706104184465868,-0.799364861345629,-0.799364861345629
"194",3,"ZD-6474","DOV13_OVARY","DOV13",-0.589153847191296,-0.568252963730131,-0.568252963730131
"195",1,"L-685458","DU145_PROSTATE","DU 145",-0.666988996547476,-0.902772703683031,-0.902772703683031
"196",2,"Nutlin-3","DU145_PROSTATE","DU 145",-0.0448814611221452,-0.940635165587145,-0.940635165587145
"197",3,"RAF265","DU145_PROSTATE","DU 145",0.19954612350005,0.606538867746577,0.606538867746577
"198",1,"Paclitaxel","DV90_LUNG","DV-90",-0.0144463692765806,3.17778014502833,3.17778014502833
"199",2,"PD-0325901","DV90_LUNG","DV-90",-0.246609744297441,1.71081210675949,1.71081210675949
"200",3,"Topotecan","DV90_LUNG","DV-90",-0.246609744297441,1.18894862038143,1.18894862038143
"201",1,"Nilotinib","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.350823461059164,-0.749827007135526,-0.749827007135526
"202",2,"Panobinostat","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.300779112825501,1.64489114520932,1.64489114520932
"203",3,"PD-0325901","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.587868389799241,-0.359870199222797,-0.359870199222797
"204",4,"Sorafenib","EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1",-0.361001081130063,-0.782398955720731,-0.782398955720731
"205",1,"Lapatinib","EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB2",-0.745785425793304,-0.641037993968242,-0.641037993968242
"206",2,"PF2341066","EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB2",-0.745785425793304,-0.763037101591554,-0.763037101591554
"207",1,"AZD6244","EFE184_ENDOMETRIUM","EFE-184",-0.718493027193211,-0.216566576520893,-0.216566576520893
"208",2,"Paclitaxel","EFE184_ENDOMETRIUM","EFE-184",-0.429821619015836,0.355806094541979,0.355806094541979
"209",3,"PHA-665752","EFE184_ENDOMETRIUM","EFE-184",-0.718493027193211,-0.740243213118408,-0.740243213118408
"210",1,"Lapatinib","EFM19_BREAST","EFM-19",-0.259278318681128,-0.467040328265568,-0.467040328265568
"211",2,"PLX4720","EFM19_BREAST","EFM-19",-0.259048595403217,-0.955878578503561,-0.955878578503561
"212",1,"AZD6244","EFO21_OVARY","EFO-21",-0.638023475136814,-0.408566233688153,-0.408566233688153
"213",1,"Sorafenib","EFO27_OVARY","EFO-27",-0.850733537302615,-0.744776088667045,-0.744776088667045
"214",1,"Nilotinib","EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EM-2",0.801200358464247,2.97049822172567,2.97049822172567
"215",1,"L-685458","EN_ENDOMETRIUM","EN",-0.880609721168549,-0.942662008511035,-0.942662008511035
"216",2,"PHA-665752","EN_ENDOMETRIUM","EN",-0.85562169540769,-0.903225991237895,-0.903225991237895
"217",3,"TKI258","EN_ENDOMETRIUM","EN",-0.592685158518253,-0.6800854790515,-0.6800854790515
"218",1,"AZD0530","ES2_OVARY","ES-2",-0.598734979682444,-0.919842217891898,-0.919842217891898
"219",2,"Erlotinib","ES2_OVARY","ES-2",-0.818873906017317,-0.893039972326458,-0.893039972326458
"220",1,"Lapatinib","ESS1_ENDOMETRIUM","ESS-1",0.142041541702594,-0.119951571969947,-0.119951571969947
"221",1,"PD-0325901","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",-0.0686290820740473,1.4949824752794,1.4949824752794
"222",2,"PHA-665752","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",0.127590158869376,-0.435828242344954,-0.435828242344954
"223",3,"X17-AAG","F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","F-36P",0.52573102157739,1.44492657814945,1.44492657814945
"224",1,"Panobinostat","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",0.163232526667806,1.68801821828635,1.68801821828635
"225",2,"PD-0325901","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",-0.0629715513084042,0.530775090719361,0.530775090719361
"226",3,"PHA-665752","FADU_UPPER_AERODIGESTIVE_TRACT","FaDu",-0.397783893491798,-0.785636723969757,-0.785636723969757
"227",1,"TAE684","FU97_STOMACH","FU97",-0.186183033665054,-0.0823934602812422,-0.0823934602812422
"228",2,"TKI258","FU97_STOMACH","FU97",-0.186183033665054,0.193205373075877,0.193205373075877
"229",3,"X17-AAG","FU97_STOMACH","FU97",-0.261165531471885,1.95493983273607,1.95493983273607
