"","X","COSMIC_ID","DRUG_ID","IC50_Normal","Cp","AICc","GCV","BIC","cc_real...2."
"23",21,"X905989",1,0.264492621380197,0.0987046397085607,0.371443400447646,0.371443400447646,-0.031064851999439,0.264492621380197
"24",22,"X906763",1,0.144306231549778,0.130502684581468,0.162161227506163,0.162161227506163,0.162439048330996,0.144306231549778
"25",23,"X906842",1,-0.129980875171082,0.0882037367992357,0.0604172577063313,0.0604172577063313,0.10908332848733,-0.129980875171082
"26",24,"X906847",1,0.502843664134619,-0.00449651164577203,-0.00197853259360459,-0.00197853259360459,0.0970227663422956,0.502843664134619
"27",25,"X906855",1,0.385427787056503,0.137724908818959,0.161723735205419,0.161723735205419,0.109155900004841,0.385427787056503
"28",26,"X906870",1,0.240225327106562,0.22426990294245,0.550619904228538,0.550619904228538,0.189855943927296,0.240225327106562
"29",27,"X906875",1,0.558051612841046,0.0644946444529513,-0.178127266362336,-0.178127266362336,0.208634514041007,0.558051612841046
"30",28,"X907172",1,0.224312550841126,0.312773674556597,0.314832149956689,0.314832149956689,0.257139210237591,0.224312550841126
"31",29,"X907270",1,0.459704737749839,0.272177585606199,0.35173497022904,0.35173497022904,0.163396917056401,0.459704737749839
"32",30,"X907275",1,0.383101825784334,0.0891338597069313,0.182123279421795,0.182123279421795,0.115071845126691,0.383101825784334
"33",31,"X907278",1,0.204828981958137,0.124736673216655,0.157380320518307,0.157380320518307,0.160058955789756,0.204828981958137
"34",32,"X907282",1,0.0835377331807487,0.00664919046141632,-0.454046446625021,-0.454046446625021,0.183978004284559,0.0835377331807487
"35",33,"X907314",1,-0.580964674880094,0.37866678963492,0.531583368565936,0.531583368565936,0.380568749001728,-0.580964674880094
"36",34,"X907786",1,-0.326137906841367,-0.221790464773366,-0.367631644198326,-0.367631644198326,-0.1531177090801,-0.326137906841367
"37",35,"X908444",1,-0.193549926300839,0.252713386897158,0.604645536526508,0.604645536526508,0.131461653906808,-0.193549926300839
"38",36,"X908446",1,0.108232168292489,-0.00131294791202263,0.0635289663998275,0.0635289663998275,-0.0844369082698979,0.108232168292489
"39",37,"X909253",1,0.141553872126059,0.18429419265712,0.235170338205265,0.235170338205265,0.159245709490789,0.141553872126059
"40",38,"X909974",1,-0.030172263615857,-0.0972146288593492,-0.0779269364603903,-0.0779269364603903,0.0241672514017648,-0.030172263615857
"41",39,"X910546",1,0.226554418564498,0.0227101958311415,0.299489065985948,0.299489065985948,-0.00282920702114176,0.226554418564498
"42",40,"X910700",1,-0.127448982805496,-0.120336588208945,-0.394562486482851,-0.394562486482851,-0.0957210318533284,-0.127448982805496
"43",41,"X910703",1,0.368719907561955,0.0141703699434743,0.071273028386341,0.071273028386341,0.0892010895533921,0.368719907561955
"44",42,"X910905",1,0.161728191234728,0.0974003970761608,0.0757512552671487,0.0757512552671487,-0.071936737693985,0.161728191234728
"45",43,"X946359",1,0.378160163109547,0.0884053397104922,0.0731175607885532,0.0731175607885532,0.0111434645262156,0.378160163109547
"46",44,"X946370",1,0.0805517969879631,0.313189306665025,0.505482049916535,0.505482049916535,0.229765815307604,0.0805517969879631
"47",45,"X949156",1,-0.342209385247247,0.193271626743301,0.169284307898939,0.169284307898939,0.172926964506454,-0.342209385247247
"48",46,"X949165",1,-0.212687765355022,0.201558674896637,0.27949032240878,0.27949032240878,0.188545290190627,-0.212687765355022
"49",1,"X1240166",3,-3.32056625112513,-1.60519272441632,-1.81468609560406,-1.80635076355312,-1.50390965111674,-3.32056625112513
"50",2,"X1240221",3,-0.878661542635352,-1.69841016346781,-2.18138243868334,-2.18049178957116,-1.56857190222831,-0.878661542635352
"51",3,"X1303897",3,-1.50436656669,-2.02597836907022,-2.02937794467917,-2.03905555722255,-1.9060684077866,-1.50436656669
"52",4,"X1303900",3,-1.2166538633827,-1.54416271534815,-1.0701488967644,-1.06548066629228,-1.57744290808843,-1.2166538633827
"53",5,"X1330972",3,-1.28464516216336,-1.42821337830038,-1.44208368362297,-1.43627148595021,-1.48244049750166,-1.28464516216336
"54",6,"X1331037",3,-3.34036545070918,-2.13278158309504,-2.16031169551569,-2.17573873264316,-1.9104258488589,-3.34036545070918
"55",7,"X1331050",3,-1.04792839563106,-2.18597180566389,-2.3671319334778,-2.38220138130029,-1.89256419657589,-1.04792839563106
"56",8,"X687562",3,-1.5700667291775,-1.73044499569251,-2.09228472648973,-2.08486735767026,-1.58921166455737,-1.5700667291775
"57",9,"X687983",3,-1.99896205157318,-1.66474766679433,-1.73598002930459,-1.72978127478933,-1.51999278060601,-1.99896205157318
"58",10,"X688010",3,-1.50457263449686,-1.41036299089693,-1.46423708312282,-1.46177256900261,-1.44736143281247,-1.50457263449686
"59",11,"X749716",3,-0.873177005648431,-1.87509516888717,-2.16829879248611,-2.16689985932119,-1.62369964267281,-0.873177005648431
"60",12,"X753582",3,-1.69292489878789,-1.23747115391101,-1.01335738939937,-1.01338084836082,-1.43459033966225,-1.69292489878789
"61",13,"X753595",3,-1.13815014309574,-1.69165309066633,-2.03060038135101,-2.02215718962487,-1.60817493860091,-1.13815014309574
"62",14,"X753605",3,-1.36730219997416,-1.44413999218915,-1.32155620231045,-1.32270121441803,-1.50539568233904,-1.36730219997416
"63",15,"X753620",3,-0.543182085219963,-1.00496788668106,-1.07127695111245,-1.06932861778304,-1.29992145476456,-0.543182085219963
"64",16,"X905990",3,-2.14418875044751,-1.81561490389455,-2.23800011651088,-2.23538372948429,-1.6260998107719,-2.14418875044751
"65",17,"X906794",3,-0.683602652478419,-1.66118172950476,-1.55664691591183,-1.55602409362897,-1.57647149236133,-0.683602652478419
"66",18,"X906844",3,-1.86388754166626,-1.55510406366605,-1.55002235991524,-1.55073732615264,-1.5704503811839,-1.86388754166626
"67",19,"X907170",3,-0.850538796180945,-1.26747804420307,-1.32106181782608,-1.31702675247314,-1.36820732971209,-0.850538796180945
"68",20,"X907281",3,-1.56444230108124,-1.99525249523461,-1.73144036337208,-1.74445588027066,-1.88227670380128,-1.56444230108124
"69",21,"X907290",3,-1.45510762227417,-1.51137659972377,-2.12330748459505,-2.11791624184628,-1.52449364485156,-1.45510762227417
"70",22,"X907313",3,-3.41308292960482,-1.62410503758012,-1.62451810314679,-1.61143890895139,-1.53555516286916,-3.41308292960482
"71",23,"X907322",3,-1.7819263235635,-1.85033621218982,-2.26815697376616,-2.26841655042367,-1.78972744965714,-1.7819263235635
"72",24,"X908149",3,-0.608454515676087,-1.69073820736502,-1.68717127205887,-1.68901480402507,-1.77720401565647,-0.608454515676087
"73",25,"X908440",3,-1.53089891454836,-1.38727237923576,-1.46381463508306,-1.45923140563433,-1.41958461082749,-1.53089891454836
"74",26,"X908446",3,-1.29429650327076,-1.45844086890615,-1.47506662742924,-1.47759158150021,-1.63726639715852,-1.29429650327076
"75",27,"X908481",3,-1.42234397903005,-1.37991460994808,-1.36585839573748,-1.36156509356129,-1.48595462476797,-1.42234397903005
"76",28,"X909722",3,-0.903294264558815,-1.44909131422056,-1.33989365311011,-1.34289115552003,-1.72524088158234,-0.903294264558815
"77",29,"X909731",3,-2.37657021908023,-1.36638919154824,-1.44360028663583,-1.44215223586123,-1.50670929315513,-2.37657021908023
"78",30,"X910695",3,-2.76403978605616,-1.78742112634598,-2.426046079919,-2.42881158074196,-1.64313118532611,-2.76403978605616
"79",31,"X910947",3,-1.34158324908189,-1.50794834977786,-1.57319199505575,-1.57813380837388,-1.76928259623879,-1.34158324908189
"80",32,"X924238",3,-1.98751216380154,-1.4907219938511,-1.76676116329848,-1.75325945817815,-1.56661037424622,-1.98751216380154
"81",33,"X946367",3,-0.387723401065573,-1.5303709386371,-1.49375492861491,-1.4810149377021,-1.51424430814305,-0.387723401065573
"82",34,"X949161",3,-1.27028545063848,-1.58454663614638,-1.59060377255519,-1.5873876963827,-1.51010312134626,-1.27028545063848
"83",35,"X949168",3,-0.773162466694747,-1.48969250436391,-1.49603259768196,-1.49480843981427,-1.50416543990927,-0.773162466694747
"84",1,"X1322218",5,-0.0420755892415936,0.0258183435421375,0.0552273166946611,0.0552273166946611,-0.172378810274986,-0.0420755892415936
"85",2,"X1330947",5,-2.48652627897176,-0.546285242839986,-0.662858471638346,-0.662858471638346,-0.460558576881905,-2.48652627897176
"86",3,"X1331040",5,-0.229050524688831,-0.261513555469743,-0.360856000777238,-0.360856000777238,0.023978033160688,-0.229050524688831
"87",4,"X683665",5,0.0403479530892118,-0.0190134583487547,0.0357479673890535,0.0357479673890535,-0.163331281206796,0.0403479530892118
"88",5,"X749715",5,0.64464867303099,0.471922264930613,0.293427485731778,0.293427485731778,0.342649177589954,0.64464867303099
"89",6,"X753547",5,0.111542902377092,0.381461937600353,0.0812191636291846,0.0812191636291846,0.3779734887001,0.111542902377092
"90",7,"X753563",5,0.830818506692806,0.0115439527944357,0.0222091706030205,0.0222091706030205,-0.0942509537137788,0.830818506692806
"91",8,"X753585",5,-0.319483653309953,0.328052530183004,0.358143335069025,0.358143335069025,0.248163276098756,-0.319483653309953
"92",9,"X753588",5,0.499142114343868,0.614028599078601,0.597904535526376,0.597904535526376,0.570736618185455,0.499142114343868
"93",10,"X753596",5,0.00739871949539083,0.273326555035564,0.191399057519834,0.191399057519834,0.198630473864914,0.00739871949539083
"94",11,"X905982",5,0.527283948951228,0.315185362196652,0.43526108222321,0.43526108222321,0.266837136698107,0.527283948951228
"95",12,"X906834",5,0.0424852276368829,0.225242820792123,0.107399777415341,0.107399777415341,0.345793838839502,0.0424852276368829
"96",13,"X906872",5,1.16097041480121,0.206026320152915,0.129229541886458,0.129229541886458,0.282982833718926,1.16097041480121
"97",14,"X907269",5,0.454647323126234,-0.0192272685739636,0.0872414452599986,0.0872414452599986,-0.169894106800066,0.454647323126234
"98",15,"X907272",5,-0.397424480002418,-0.10366177423363,-0.153639514064394,-0.153639514064394,-0.0609887961861335,-0.397424480002418
"99",16,"X907313",5,-0.538820538338848,0.215877776913868,0.240244434944216,0.240244434944216,0.188061802579818,-0.538820538338848
"100",17,"X907391",5,-0.0239116746031988,-0.199395178351451,-0.249457767913565,-0.249457767913565,-0.0975292225171249,-0.0239116746031988
"101",18,"X908135",5,0.238399156936414,0.338545862003717,0.347867721836842,0.347867721836842,0.363097036629547,0.238399156936414
"102",19,"X908148",5,-1.83984934956757,-0.535303204786324,-0.507475939237759,-0.507475939237759,-0.446066364747038,-1.83984934956757
"103",20,"X908444",5,0.216454358064357,-0.0459021123847408,-0.324541688287665,-0.324541688287665,0.130922791018967,0.216454358064357
"104",21,"X908446",5,-0.559081116241693,0.371606079070555,0.310941547258484,0.310941547258484,0.366583216080544,-0.559081116241693
"105",22,"X908454",5,-0.18847177187806,0.180114955549348,0.307348404002817,0.307348404002817,0.252116002827829,-0.18847177187806
"106",23,"X908457",5,-0.0872610346159993,0.272290397977415,0.216770558188588,0.216770558188588,0.31761393220224,-0.0872610346159993
"107",24,"X908458",5,0.633262039245101,0.297282635976014,0.260701059386852,0.260701059386852,0.321655215993129,0.633262039245101
"108",25,"X908473",5,1.00942655341251,0.254319297907967,0.290458281175418,0.290458281175418,0.259141635502205,1.00942655341251
"109",26,"X909722",5,0.845439861887617,-0.502954799906188,-0.449230202998921,-0.449230202998921,-0.426094119370987,0.845439861887617
"110",27,"X909976",5,0.207793454139983,0.0464710004728655,0.0161964913456361,0.0161964913456361,-0.00554552071300352,0.207793454139983
"111",28,"X910544",5,0.659095312137447,0.00761939490435126,0.000788030223427549,0.000788030223427549,-0.0840029005031337,0.659095312137447
"112",29,"X910687",5,-0.310410325565132,-0.0586015458099083,-0.0821936850311029,-0.0821936850311029,-0.0802034161852232,-0.310410325565132
"113",30,"X910710",5,-0.443426444582421,-0.49151611857816,-0.57696497551514,-0.57696497551514,-0.299424593850814,-0.443426444582421
"114",31,"X910779",5,0.213301542789105,0.0814087632875842,0.081305880217968,0.081305880217968,0.157046618082977,0.213301542789105
"115",32,"X910942",5,0.234677063179262,0.133401531563234,0.198420345338398,0.198420345338398,0.251439940961355,0.234677063179262
"116",33,"X924188",5,1.2752527347251,0.377812942567473,0.512273916759048,0.512273916759048,0.303764609979097,1.2752527347251
"117",34,"X925343",5,0.566084229804488,0.156762596039983,0.172072966905036,0.172072966905036,0.209651724380358,0.566084229804488
"118",35,"X946354",5,-0.547451919548915,0.0925247563192023,0.0584606864337787,0.0584606864337787,0.302897716371151,-0.547451919548915
"119",36,"X949173",5,0.667747455316436,0.217987698690978,0.145840409653369,0.145840409653369,0.310537128426674,0.667747455316436
"120",37,"X949175",5,0.741057232282224,0.390129185152702,0.433512768559473,0.433512768559473,0.394035387279776,0.741057232282224
"121",1,"X1240183",6,0.49012564461253,0.311744538458441,0.339058709350029,0.339058709350029,0.289000247805532,0.49012564461253
"122",2,"X1290769",6,0.647501387513601,0.333175060306643,0.402575711931796,0.402575711931796,0.289840824659787,0.647501387513601
"123",3,"X1327766",6,0.190372913318901,0.276049257295941,0.289396382076925,0.289396382076925,0.204670887839941,0.190372913318901
"124",4,"X1327771",6,0.185997248003322,0.265443258096871,0.262145584391696,0.262145584391696,0.214654747927042,0.185997248003322
"125",5,"X1330933",6,0.141848921911134,0.0370481461297434,0.0236979442619982,0.0236979442619982,0.156663785262209,0.141848921911134
"126",6,"X1330972",6,0.479024368736918,0.452855914750317,0.525979239891512,0.525979239891512,0.274642869157136,0.479024368736918
"127",7,"X1330985",6,0.099813901174163,0.156589275977252,0.14922251411916,0.14922251411916,0.196907286301328,0.099813901174163
"128",8,"X1331025",6,0.568724661560904,0.106339099153427,0.098695894733229,0.098695894733229,0.168264775665616,0.568724661560904
"129",9,"X1331040",6,0.0629208985137961,0.0827109202961718,0.0569698607749753,0.0569698607749753,0.221847067848006,0.0629208985137961
"130",10,"X1331048",6,0.365075736773764,0.186408763718423,0.201953993995603,0.201953993995603,0.187974079068975,0.365075736773764
"131",11,"X1331049",6,0.187403874168984,0.295899455184375,0.278966979033759,0.278966979033759,0.195818083892714,0.187403874168984
"132",12,"X684055",6,0.386720420073348,0.192423357245493,0.216590949363498,0.216590949363498,0.246817003475999,0.386720420073348
"133",13,"X684062",6,-0.0447146243038913,0.164317920005693,0.207249728530917,0.207249728530917,0.238330568623728,-0.0447146243038913
"134",14,"X684681",6,-0.112503032941557,0.418105592908696,0.56913947523419,0.56913947523419,0.279347877517416,-0.112503032941557
"135",15,"X687562",6,0.34737109063316,0.37062456851646,0.350807244827708,0.350807244827708,0.269348955262139,0.34737109063316
"136",16,"X687997",6,0.502594235995794,0.297210055075046,0.30265946151025,0.30265946151025,0.282665625145847,0.502594235995794
"137",17,"X688010",6,0.318698549210313,0.34635742370337,0.394701764983751,0.394701764983751,0.272247398212209,0.318698549210313
"138",18,"X713878",6,0.639088526118808,0.396054273359014,0.434111875242956,0.434111875242956,0.272782848434036,0.639088526118808
"139",19,"X749716",6,0.71862995318631,0.308974741117795,0.390895565183107,0.390895565183107,0.288716547631836,0.71862995318631
"140",20,"X753536",6,0.594694234063427,0.461143585955892,0.494542980031109,0.494542980031109,0.278164974778716,0.594694234063427
"141",21,"X753548",6,-0.136630698447871,0.039646523039385,0.0364882527101384,0.0364882527101384,0.164441993980651,-0.136630698447871
"142",22,"X753551",6,0.595146120035163,0.33636343488003,0.341392269077327,0.341392269077327,0.302494601175442,0.595146120035163
"143",23,"X753581",6,0.490847007565121,0.366892848636178,0.35544492603483,0.35544492603483,0.264879566487817,0.490847007565121
"144",24,"X753616",6,0.172991125217172,0.233529778848505,0.229332796331775,0.229332796331775,0.252216557451086,0.172991125217172
"145",25,"X753621",6,0.405354425741474,0.297213062081719,0.140213393801552,0.140213393801552,0.288372349948489,0.405354425741474
"146",26,"X905940",6,0.0943354128334651,-0.0284895769207405,-0.242783341698962,-0.242783341698962,0.21877060950282,0.0943354128334651
"147",27,"X906800",6,-0.15012138910914,0.011805001991299,-0.00247298626783987,-0.00247298626783987,0.169666499818834,-0.15012138910914
"148",28,"X906838",6,0.464769653138155,0.169157703773066,0.152958853306919,0.152958853306919,0.182523703452547,0.464769653138155
"149",29,"X906854",6,0.66535295626859,0.421442382869566,0.420280813973718,0.420280813973718,0.201880627853821,0.66535295626859
"150",30,"X906869",6,0.547187054448788,0.128839633949192,-0.0620393570715345,-0.0620393570715345,0.289198059647585,0.547187054448788
"151",31,"X907043",6,-0.0248539295340913,0.202735211473144,0.215774273190022,0.215774273190022,0.188019881194346,-0.0248539295340913
"152",32,"X907067",6,-0.121872422889942,0.344791841533533,0.342087713763569,0.342087713763569,0.266297639510212,-0.121872422889942
"153",33,"X907170",6,-0.355713902441298,0.26548956139431,0.320307657255265,0.320307657255265,0.254668932855575,-0.355713902441298
"154",34,"X907277",6,-0.154280156696,0.00949191349104384,-0.0134169128076342,-0.0134169128076342,0.160870315832073,-0.154280156696
"155",35,"X907313",6,-0.0494848113684777,0.255254560170841,0.272265753376092,0.272265753376092,0.261284409445841,-0.0494848113684777
"156",36,"X907788",6,0.254477733356584,0.46425365344597,0.490567026102871,0.490567026102871,0.27099404750685,0.254477733356584
"157",37,"X907791",6,0.203298851821803,0.244256243495025,0.235523132582151,0.235523132582151,0.208315240433091,0.203298851821803
"158",38,"X907795",6,0.281053434156998,0.215861244226592,0.260541425098237,0.260541425098237,0.28714676930333,0.281053434156998
"159",39,"X908440",6,0.287381725884828,0.176856343969337,0.162514063871233,0.162514063871233,0.252649043026522,0.287381725884828
"160",40,"X908447",6,0.554233439091392,0.302337716060116,0.307572970135118,0.307572970135118,0.256961159193145,0.554233439091392
"161",41,"X908449",6,0.585745821763228,0.210482903863441,0.19314787103088,0.19314787103088,0.286196474989749,0.585745821763228
"162",42,"X908450",6,0.693103369196693,0.265798938351224,0.293496252247675,0.293496252247675,0.260838789382811,0.693103369196693
"163",43,"X908458",6,0.418557556297506,0.0383817147837369,-0.00802620053516323,-0.00802620053516323,0.281077037003676,0.418557556297506
"164",44,"X908481",6,0.298983531854057,0.496584701485672,0.513211161947062,0.513211161947062,0.327371741317507,0.298983531854057
"165",45,"X909260",6,0.215665085478946,0.0516464317969754,0.0501856428725755,0.0501856428725755,0.178471828770871,0.215665085478946
"166",46,"X909697",6,0.581686699803327,0.482853452826061,0.524846193369627,0.524846193369627,0.199977041268603,0.581686699803327
"167",47,"X909702",6,0.0174036496072321,-0.0792053593758957,-0.167234971189349,-0.167234971189349,0.15209081640964,0.0174036496072321
"168",48,"X909732",6,0.325734151965515,0.255313881111825,0.302372624494936,0.302372624494936,0.254257757519177,0.325734151965515
"169",49,"X909758",6,0.172242412185571,0.350345853071895,0.39327944197038,0.39327944197038,0.268928016903878,0.172242412185571
"170",50,"X909976",6,0.314030974823948,0.247786106883772,0.219197380569985,0.219197380569985,0.204676458858923,0.314030974823948
"171",51,"X910566",6,0.241406490630894,0.086167503943305,0.0519768752080867,0.0519768752080867,0.178423952025713,0.241406490630894
"172",52,"X910703",6,0.436093719743877,0.0742599681251734,0.0517185614371951,0.0517185614371951,0.181127825744834,0.436093719743877
"173",53,"X910779",6,0.586499955298195,0.438802477597749,0.511327424224287,0.511327424224287,0.265468856973907,0.586499955298195
"174",54,"X910919",6,0.118618654545766,0.245548359259672,0.274965118694349,0.274965118694349,0.205524260838705,0.118618654545766
"175",55,"X910943",6,0.759685156049506,0.275078378287621,0.310073074552078,0.310073074552078,0.269386646178158,0.759685156049506
"176",56,"X910947",6,-0.0844513294443419,0.182808695332827,0.190538874570423,0.190538874570423,0.188872915099816,-0.0844513294443419
"177",57,"X925342",6,0.0598232120116909,0.0606681290766939,-0.030234593822958,-0.030234593822958,0.239231413189299,0.0598232120116909
"178",58,"X946355",6,0.599895316043433,0.470650986953684,0.49421742941039,0.49421742941039,0.282864728473527,0.599895316043433
"179",59,"X949156",6,0.246015285625623,0.143600405382766,0.14257229534993,0.14257229534993,0.260420560171808,0.246015285625623
"180",60,"X949164",6,0.10421433379312,0.0920575831134243,0.0856920917279158,0.0856920917279158,0.241660253686418,0.10421433379312
"181",1,"X1240182",9,-0.586303778320698,-0.454670517755511,-0.481377984374695,-0.47891946494251,-0.433417577924788,-0.586303778320698
"182",2,"X1240183",9,-1.09671954358607,-0.669346022486628,-0.689743067370499,-0.691045570057532,-0.696989814075545,-1.09671954358607
"183",3,"X1240193",9,-1.12311649709896,-0.885986611331258,-0.955771593487746,-0.955401318188979,-0.742266817138304,-1.12311649709896
"184",4,"X1323913",9,-1.18114876823084,-0.811739927769121,-0.777829088020612,-0.775481550322257,-0.915733428980893,-1.18114876823084
"185",5,"X1331039",9,-1.40971200768953,-1.02732058929902,-1.05005634096042,-1.04611859795653,-0.950183768670377,-1.40971200768953
"186",6,"X1331040",9,-1.11114995074209,-0.568644846257478,-0.463077604044256,-0.460429668878235,-0.88587390492118,-1.11114995074209
"187",7,"X683665",9,-0.5604641427107,-1.05295780476127,-1.05097955562088,-1.04763324607691,-0.997182711419239,-0.5604641427107
"188",8,"X684059",9,-0.929333838040377,-0.720922304245887,-0.759749122338844,-0.761627625481276,-0.811916360915021,-0.929333838040377
"189",9,"X687804",9,0.0904354696635877,-0.602799430368933,-0.593002359846814,-0.59148960126483,-0.607854673553179,0.0904354696635877
"190",10,"X687807",9,0.484159078186626,-0.87069876747416,-0.838024427634171,-0.841708921529425,-0.894280991335243,0.484159078186626
"191",11,"X688014",9,-0.921996874511862,-0.403765531805015,-0.429168204055068,-0.426427777703663,-0.40818499666851,-0.921996874511862
"192",12,"X688023",9,-0.360332729246958,-0.940684132013291,-0.983166480101745,-0.982975527172208,-0.782347246414874,-0.360332729246958
"193",13,"X749716",9,-0.0882768155158493,-0.536367441039222,-0.53431466547371,-0.534188693528098,-0.598526041004599,-0.0882768155158493
"194",14,"X753533",9,-1.21990026824877,-0.579508947128556,-0.523615711747602,-0.526922234951042,-0.846230753963936,-1.21990026824877
"195",15,"X753564",9,-1.31366279418728,-0.537535983517924,-0.545266526828493,-0.544716490523734,-0.526511681037398,-1.31366279418728
"196",16,"X753565",9,-1.17233839956099,-0.450619925563427,-0.343112286471674,-0.343157816545756,-0.629515308930525,-1.17233839956099
"197",17,"X905955",9,-0.128411844517075,-1.29040414797231,-1.27687985212007,-1.27870966645145,-1.22606382188435,-0.128411844517075
"198",18,"X905974",9,-0.893984208245765,-0.780940983594662,-0.687097042377127,-0.689582099099949,-1.02484367949814,-0.893984208245765
"199",19,"X906794",9,-1.38730965847515,-0.812370163331956,-0.870954692797195,-0.874640018946234,-0.678942326975797,-1.38730965847515
"200",20,"X906838",9,0.16671759276669,-0.994572038596924,-1.00978838770306,-1.00508233619882,-0.886986678364892,0.16671759276669
"201",21,"X906842",9,0.069837542096648,-0.936892548439983,-0.944041741721292,-0.938684806698219,-0.88010160238128,0.069837542096648
"202",22,"X906846",9,-0.248752790745078,-1.00272951519567,-1.00827633393531,-1.00450354700169,-0.938604275362291,-0.248752790745078
"203",23,"X906849",9,-0.814367411425271,-0.688239736700073,-0.85971208452761,-0.857437752769789,-0.543087114877025,-0.814367411425271
"204",24,"X906875",9,0.0964893664214835,-0.933738926347039,-0.876725880020644,-0.877804729836751,-0.852972636705001,0.0964893664214835
"205",25,"X907053",9,-1.38869914003576,-1.15716081691624,-1.22033103258164,-1.21624223742667,-0.826460961598145,-1.38869914003576
"206",26,"X907067",9,-1.50605918999367,-1.49369516796265,-1.5324094250928,-1.53625024974572,-1.2961569450564,-1.50605918999367
"207",27,"X907311",9,-1.16696230220103,-1.14061523341901,-1.17602058073502,-1.17343772004255,-0.831447527726063,-1.16696230220103
"208",28,"X908444",9,-0.122534939941652,-1.43068817257058,-1.66218118137473,-1.66315551816658,-0.944686515924953,-0.122534939941652
"209",29,"X908446",9,-0.852452884181406,-0.402132946348064,-0.460234065752186,-0.459739920513375,-0.527656602451848,-0.852452884181406
"210",30,"X909720",9,-1.38022487952412,-1.02807479739403,-1.00887482287812,-1.01421824537245,-1.04256544775736,-1.38022487952412
"211",31,"X909777",9,-0.913937398898821,-0.920344009797359,-0.926774706268515,-0.921683579479589,-0.851753383914563,-0.913937398898821
"212",32,"X909785",9,0.0118013062748534,-1.09134961302774,-1.11681882402627,-1.11365268445498,-0.931970565893701,0.0118013062748534
"213",33,"X910944",9,-1.1728381647983,-0.883269450199246,-0.888690481311308,-0.887633159096676,-0.960190766276757,-1.1728381647983
"214",34,"X917486",9,-0.41407651390197,-0.399511119962445,-0.308738856445901,-0.308782546872858,-0.614896830366961,-0.41407651390197
"215",35,"X924247",9,-0.656102994179058,-0.921161286196219,-0.974396275335853,-0.980323472726208,-0.83348625290956,-0.656102994179058
"216",36,"X930082",9,-0.841303086117526,-0.960870144255295,-1.06195633471608,-1.06578789721769,-0.83327018654167,-0.841303086117526
"217",37,"X949153",9,-0.905424282209002,-0.706667438283003,-0.664164502386164,-0.660660387799716,-0.853373139493683,-0.905424282209002
"218",38,"X949174",9,-0.0183795761170862,-0.909851809885546,-0.879614672383388,-0.881665422123026,-0.815182551273046,-0.0183795761170862
